Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
93 - Provence-Alpes-Côte d'Azur	84 - Vaucluse	1 - Apt	218400356 - Cavaillon	200040442	CA Luberon Monts de Vaucluse	CA	0	0	2014-01-01	2014-01-01	RDC		16	55961	35	FPU	M.	Gérard	DAUDET	
93 - Provence-Alpes-Côte d'Azur	84 - Vaucluse	3 - Carpentras	218400315 - Carpentras	248400053	CA Ventoux-Comtat-Venaissin (COVE)	CA	0	0	2002-12-16	2003-01-01	RDC		25	73475	48	FPU	Mme	Jacqueline	BOUYAC	
93 - Provence-Alpes-Côte d'Azur	84 - Vaucluse	2 - Avignon	218400075 - Avignon	248400251	CA du Grand Avignon (COGA)	CA	0	1	2000-12-22	2000-12-31	RDC		16	198487	32	FPU	M.	Joël	GUIN	
93 - Provence-Alpes-Côte d'Azur	84 - Vaucluse	3 - Carpentras	218400802 - Monteux	248400293	CA des Sorgues du Comtat	CA	0	0	2001-10-24	2001-10-24	RDC	Althen des Paluds : 4 sièges ; Entraigues sur la Sorgue : 9 sièges ; Monteux : 11 sièges ; Pernes les Fontaines : 11 sièges	5	51947	25	FPU	M.	Christian	GROS	
93 - Provence-Alpes-Côte d'Azur	84 - Vaucluse	3 - Carpentras	218400190 - Bollène	200000628	CC Rhône Lez Provence	CC	0	0	2005-11-21	2005-11-21	RDC		5	24366	21	FPU	M.	Anthony	ZILIO	
93 - Provence-Alpes-Côte d'Azur	84 - Vaucluse	3 - Carpentras	218401230 - Sault	200035723	CC Ventoux Sud	CC	0	1	2012-12-26	2013-01-01	RDC		11	9742	22	FPU	M.	Max	RASPAIL	
93 - Provence-Alpes-Côte d'Azur	84 - Vaucluse	1 - Apt	218400034 - Apt	200040624	CC Pays d'Apt-Luberon	CC	0	1	2014-01-01	2014-01-01	RDC		25	29172	25	FPU	M.	Gilles	RIPERT	
93 - Provence-Alpes-Côte d'Azur	84 - Vaucluse	3 - Carpentras	218401388 - Valréas	200040681	CC Enclave des Papes - Pays de Grignan	CC	0	1	2014-01-01	2014-01-01	RDC		19	23333	25	FPU	M.	Patrick	ADRIEN	
93 - Provence-Alpes-Côte d'Azur	84 - Vaucluse	3 - Carpentras	218400299 - Camaret-sur-Aigues	248400160	CC Aygues-Ouvèze en Provence (CCAOP)	CC	0	0	1992-12-31	1992-12-31	RDC		8	20473	21	FPU	M.	Julien	MERLE	
93 - Provence-Alpes-Côte d'Azur	84 - Vaucluse	3 - Carpentras	218400877 - Orange	248400236	Pays d'Orange en Provence	CC	0	0	1993-12-30	1993-12-30	RDC		5	45767	27	FPU	M.	Yann	BOMPARD	
93 - Provence-Alpes-Côte d'Azur	84 - Vaucluse	1 - Apt	218401339 - La Tour-d'Aigues	248400285	CC Territoriale Sud-Luberon	CC	0	0	2000-09-29	2000-09-29	RDC		16	26124	22	FPU	M.	Robert	TCHOBDRENOVITCH	
93 - Provence-Alpes-Côte d'Azur	84 - Vaucluse	2 - Avignon	218400547 - L'Isle-sur-la-Sorgue	248400319	CC du Pays des Sorgues et des Monts de Vaucluse	CC	0	0	2001-12-28	2001-12-28	RDC		5	34517	20	FPU	M.	Pierre	GONZALVEZ	
93 - Provence-Alpes-Côte d'Azur	84 - Vaucluse	3 - Carpentras	218401370 - Vaison-la-Romaine	248400335	CC Vaison Ventoux	CC	0	1	2002-12-10	2003-01-01	RDC		19	17069	32	FPU	M.	Jean-François	PERILHOU	
93 - Provence-Alpes-Côte d'Azur	84 - Vaucluse	2 - Avignon	218400166 - Bédarrides	258402593	SI collège Saint-Exupéry de Bédarrides	SIVU	0	0	1977-10-24	1977-10-24	MEMNB		3	13697	1	CBUDG	M.	Jean	BERARD	
93 - Provence-Alpes-Côte d'Azur	84 - Vaucluse	3 - Carpentras	218401388 - Valréas	200048155	SI des eaux et assainissement Richerenches, Valréas, Visan	SIVOM	1	0	2014-10-17	2014-10-17	POPUL		3	12141	4	CBUDG	M.	Patrick	ADRIEN	
93 - Provence-Alpes-Côte d'Azur	84 - Vaucluse	3 - Carpentras	218401230 - Sault	258401983	SIAEPA de la région de Sault	SIVOM	1	1	1960-06-08	1960-06-08	POPUL		6	3545	3	CBUDG	M.	Claude	LABRO	
93 - Provence-Alpes-Côte d'Azur	84 - Vaucluse	3 - Carpentras	218400786 - Mondragon	258402312	SI aménagement et entretien réseau hydraulique Nord Vaucluse	SIVOM	0	0	1978-07-13	1978-07-13	MEMNB		4	21845	1	CBUDG	M.	Christian	PEYRON	
93 - Provence-Alpes-Côte d'Azur	84 - Vaucluse	2 - Avignon	218401297 - Sorgues	200035913	Syndicat d'Energie Vauclusien	SMF	1	1	2012-12-20	2013-01-01	MEMNB		134	305634	5	AUCUN	M.	Max	RASPAIL	
93 - Provence-Alpes-Côte d'Azur	84 - Vaucluse	3 - Carpentras	218400448 - Entrechaux	200044402	SM de l'Ouvèze Provençale (SMOP)	SMF	0	1	2013-12-26	2014-01-01	POPUL		7	69449	5	CBUDG	M.	Jean-François	PERILHOU	
93 - Provence-Alpes-Côte d'Azur	84 - Vaucluse	2 - Avignon	218401412 - Vedène	200044824	SM pour la création et la gestion des aires d'accueil des gens du voyage	SMF	0	0	2014-01-06	2014-01-08	POPUL		3	280997	1	CBUDG	M.	Claude	NAHOUM	
93 - Provence-Alpes-Côte d'Azur	84 - Vaucluse	2 - Avignon	218400430 - Entraigues-sur-la-Sorgue	200044873	SM du bassin des Sorgues (SMBS)	SMF	0	0	2013-12-26	2014-01-01	AUTR	Défini par les statuts	4	142106	5	CBUDG	M.	Guy	MOUREAU	
93 - Provence-Alpes-Côte d'Azur	84 - Vaucluse	1 - Apt	218400034 - Apt	200046530	Syndicat intercommunautaire Rivière Calavon-Coulon	SMF	0	1	2013-12-20	2014-01-01	MEMNB		3	71628	4	CBUDG	M.	Didier	PERELLO	
