Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
76 - Occitanie	66 - Pyrénées-Orientales	2 - Perpignan	216601369 - Perpignan	200027183	CU Perpignan Méditerranée Métropole	CU	0	0	2010-12-27	2010-12-31	RDC		36	276919	60	FPU	M.	Robert	VILA	
76 - Occitanie	66 - Pyrénées-Orientales	1 - Céret	216600080 - Argelès-sur-Mer	200043602	CC des Albères, de la Côte Vermeille et de l'Illibéris	CC	0	0	2013-05-28	2014-01-01	ACCOR		15	58147	26	FPU	M.	Antoine	PARRA	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216601492 - Prades	200049211	CC Conflent-Canigó	CC	0	0	2014-12-05	2015-01-01	RDC		45	21315	28	FPU	M.	Jean-Louis	JALLAT	
76 - Occitanie	66 - Pyrénées-Orientales	2 - Perpignan	216600502 - Claira	200070365	CC Corbières Salanque Méditerranée	CC	0	1	2016-12-08	2017-01-01	RDC		21	24689	19	FPU	M.	Jean-Jacques	LOPEZ	
76 - Occitanie	66 - Pyrénées-Orientales	1 - Céret	216601716 - Saint-Cyprien	246600282	CC Sud-Roussillon	CC	0	0	1992-12-15	1992-12-31	ACCOR		6	25011	23	FPU	M.	Thierry	DEL POSO	
76 - Occitanie	66 - Pyrénées-Orientales	1 - Céret	216600494 - Céret	246600373	CC du Vallespir	CC	0	0	1996-12-24	1996-12-31	RDC		10	20772	21	FPU	M.	Michel	COSTE	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216601674 - Saillagouse	246600399	CC Pyrénées Cerdagne	CC	0	0	1996-12-23	1996-12-31	ACCOR		19	9045	19	FPU	M.	Georges	ARMENGOL	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216600882 - Ille-sur-Têt	246600415	CC Roussillon-Conflent	CC	0	0	1996-12-20	1996-12-31	ACCOR		16	19139	18	FPU	M.	Marc	BIANCHINI	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216601872 - Saint-Paul-de-Fenouillet	246600423	CC Agly Fenouillèdes	CC	0	0	1996-12-20	1996-12-31	ACCOR		24	6396	21	FPU	M.	Charles	CHIVILO	
76 - Occitanie	66 - Pyrénées-Orientales	1 - Céret	216602102 - Thuir	246600449	CC des Aspres	CC	0	0	1997-12-24	1997-12-31	RDC		19	23076	31	FPU	M.	René	OLIVE	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216600981 - La Llagonne	246600464	CC Pyrénées Catalanes	CC	0	0	1997-12-17	1997-12-31	RDC		19	6176	20	FPU	M.	Pierre	BATAILLE	
76 - Occitanie	66 - Pyrénées-Orientales	1 - Céret	216600098 - Arles-sur-Tech	246600548	CC du Haut Vallespir	CC	0	0	2004-12-31	2004-12-31	RDC		14	9962	27	FPU	M.	Claude	FERRER	
76 - Occitanie	66 - Pyrénées-Orientales	1 - Céret	216600999 - Llauro	200012052	SIVOS ASPRESIVOS	SIVU	0	0	2007-12-21	2007-12-21	MEMNB		4	900	2	CBUDG	M.	Alain	BEZIAN	
76 - Occitanie	66 - Pyrénées-Orientales	1 - Céret	216601484 - Port-Vendres	200014884	Pailebot Miguel Caldentey	SIVU	0	0	2008-03-27	2008-03-27	MEMNB		2	15136	1	CBUDG	M.	Antoine	PARRA	
76 - Occitanie	66 - Pyrénées-Orientales	2 - Perpignan	216601823 - Sainte-Marie-la-Mer	200018208	SIVU crèche intercommunale Les Petits Salanquais	SIVU	0	0	2008-12-31	2008-12-31	MEMNB		3	12094	1	CBUDG	M.	Edmond	JORDA	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216601302 - Osséja	200020667	SIVU enfance jeunesse de la vallée de la Vanera	SIVU	0	0	2009-06-16	2009-06-16	MEMNB		6	2985	1	CBUDG	Mme	Rose Marie	ESTEVA	
76 - Occitanie	66 - Pyrénées-Orientales	2 - Perpignan	216601369 - Perpignan	200032399	Syndicat pour la promotion des langues catalane et occitane	SIVU	0	0	2012-06-11	2012-06-11	POPUL		133	212957	1	CBUDG	M.	Pere	MANZANARES	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216601492 - Prades	200096394	SIVU du Conflent	SIVU	0	0	2021-09-22	2022-01-01	POPUL		19	13905	2	CBUDG	M.	Yves	DELCOR	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216601252 - Olette	246600126	SIVU de production d'eau potable Olette-Serdinya	SIVU	0	0	1977-12-07	1977-12-07	MEMNB		2	581	1	CBUDG	M.	Jean-Louis	JALLAT	
76 - Occitanie	66 - Pyrénées-Orientales	3 - Prades	216601245 - Font-Romeu-Odeillo-Via	256600065	SIAEP de la Haute Cerdagne	SIVU	0	0	1964-10-08	1964-10-08	MEMNB		3	3221	1	CBUDG	M.	Xavier	TORRENS	
