Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
75 - Nouvelle Aquitaine	86 - Vienne	3 - Poitiers	218601946 - Poitiers	200069854	CU du Grand Poitiers	CU	0	0	2017-01-01	2017-01-01	RDC		40	201860	66	FPU	Mme	Florence	JARDIN	
75 - Nouvelle Aquitaine	86 - Vienne	1 - Châtellerault	218600666 - Châtellerault	248600413	CA Grand Châtellerault	CA	0	0	1993-12-24	1993-12-24	RDC		47	84998	45	FPU	M.	Jean-Pierre	ABELIN	
75 - Nouvelle Aquitaine	86 - Vienne	3 - Poitiers	218602902 - La Villedieu-du-Clain	200043628	CC des Vallées du Clain	CC	0	0	2013-01-23	2014-01-01	ACCOR		16	27554	30	FPU	M.	Gilbert	BEAUJANEAU	
75 - Nouvelle Aquitaine	86 - Vienne	3 - Poitiers	218601771 - Neuville-de-Poitou	200069763	CC du Haut Poitou	CC	0	0	2017-01-01	2017-01-01	RDC		27	42560	34	FPU	M.	BENOIT	PRINCAY	
75 - Nouvelle Aquitaine	86 - Vienne	2 - Montmorillon	218600781 - Civray	200070035	CC du Civraisien en Poitou	CC	0	0	2017-01-01	2017-01-01	ACCOR		35	27702	35	FPU	M.	JEAN-OLIVIER	GEOFFROY	
75 - Nouvelle Aquitaine	86 - Vienne	2 - Montmorillon	218601656 - Montmorillon	200070043	CC Vienne et Gartempe	CC	0	0	2017-01-01	2017-01-01	RDC		55	39956	34	FPU	M.	MICHEL	JARRASSIER	
75 - Nouvelle Aquitaine	86 - Vienne	1 - Châtellerault	218601375 - Loudun	248600447	CC du Pays Loudunais	CC	0	0	2001-08-20	2001-08-20	RDC		45	24963	26	FPU	M.	Joël	DAZAS	
75 - Nouvelle Aquitaine	86 - Vienne	2 - Montmorillon	218602969 - Voulon	200012110	SIVOS d'Anché et de Voulon	SIVU	0	0	2007-12-04	2008-01-01	MEMNB		2	822	1	CBUDG	Mme	Martine	FERREIRA	
75 - Nouvelle Aquitaine	86 - Vienne	1 - Châtellerault	218601672 - Monts-sur-Guesnes	200026110	SIVOS de Monts-sur-Guesnes	SIVU	0	0	2010-08-13	2010-08-13	MEMNB		12	4296	2	CBUDG	M.	Bruno	BELIN	
75 - Nouvelle Aquitaine	86 - Vienne	2 - Montmorillon	218600559 - La Chapelle-Bâton	200056349	SIVOS des Châtaigniers	SIVU	0	0	2015-11-04	2016-01-01	MEMNB		4	1538	1	CBUDG	M.	JEAN-MICHEL	MERCIER	
75 - Nouvelle Aquitaine	86 - Vienne	3 - Poitiers	218601391 - Lusignan	200069201	SIVOS du Pays Mélusin	SIVU	0	0	2017-01-01	2017-01-01	AUTR	Selon le nombre d'établissements scolaires élémentaires et préélémentaires présents sur la commune.	9	11455	1	CBUFI	M.	CHRISTOPHE	CHAPPET	
75 - Nouvelle Aquitaine	86 - Vienne	1 - Châtellerault	218602571 - Savigny-sous-Faye	200089233	SIVOS Doussay - Orches - Savigny-sous-Faye	SIVU	1	0	2019-05-16	2020-01-01	POPUL		3	1420	2	CBUDG	Mme	Martine	GODET	
75 - Nouvelle Aquitaine	86 - Vienne	1 - Châtellerault	218602241 - Saint-Gervais-les-Trois-Clochers	200089423	SIVOS Vallée de la Veude	SIVU	0	0	2019-06-13	2019-06-15	POPUL		4	2380	3	CBUDG	M.	Christophe	CHATILLON	
75 - Nouvelle Aquitaine	86 - Vienne	3 - Poitiers	218601607 - Mirebeau	200090249	SIVOS Mirebeau - Chouppes - Amberre - Coussay	SIVU	0	0	2019-09-25	2020-01-01	AUTR	même nombre de sièges +1 pour celui qui est propriétaire des écoles	4	3810	1	CBUFI	M.	BENOIT	PRINCAY	
75 - Nouvelle Aquitaine	86 - Vienne	2 - Montmorillon	218600617 - Charroux	258600105	SI pour la gestion du CEG de Charroux	SIVU	0	0	1970-10-06	1970-10-06	MEMNB		10	4312	1	CBUDG	M.	Rémy	SOUBIROUS	
75 - Nouvelle Aquitaine	86 - Vienne	3 - Poitiers	218600708 - Chauvigny	258600188	Syndicat pour la coopération en matière d'enseignement du collège de Chauvigny	SIVU	0	0	1980-02-21	1980-02-21	POPUL		15	19433	1	CBUDG	Mme	LYSIANE	GREFFIER	
75 - Nouvelle Aquitaine	86 - Vienne	2 - Montmorillon	218600989 - Fleix	258600295	"SIVOS des cinq communes"	SIVU	0	0	1975-02-25	1975-02-25	POPUL		7	9331	1	CBUDG	Mme	MARYVONNE	GALBOIS	
75 - Nouvelle Aquitaine	86 - Vienne	2 - Montmorillon	218601128 - L'Isle-Jourdain	258600352	SI pour la gestion du CEG de L'Isle-Jourdain	SIVU	0	0	1969-03-18	1969-03-18	MEMNB		12	6482	1	CBUDG	Mme	VERONIQUE	WUYTS	
75 - Nouvelle Aquitaine	86 - Vienne	2 - Montmorillon	218601904 - Persac	258600535	SIVOS de Gouex, Persac et Queaux	SIVU	0	0	1979-11-21	1979-11-21	MEMNB		3	1767	1	CBUDG	M.	Régis	SIROT	
75 - Nouvelle Aquitaine	86 - Vienne	3 - Poitiers	218602688 - Tercé	258600659	SIVOS de Jardres, Pouillé, Tercé	SIVU	0	0	1976-09-07	1976-09-07	MEMNB		3	3174	1	CBUDG	Mme	Christine	POLO	
75 - Nouvelle Aquitaine	86 - Vienne	2 - Montmorillon	218602464 - Saint-Savin	258600733	SI pour le collège de Saint-Savin et la gestion des équipements sportifs	SIVU	0	0	1971-05-04	1971-05-04	MEMNB		9	4647	1	CBUDG	Mme	MARTINE	PLUMEREAU	
75 - Nouvelle Aquitaine	86 - Vienne	3 - Poitiers	218600898 - Cuhon	258600907	SIVOS de Cuhon, Maisonneuve, Massognes, Vouzailles et Cherves	SIVU	0	0	1980-04-28	1980-04-28	MEMNB		5	2099	3	CBUDG	Mme	CHRISTELLE	COLLON	
75 - Nouvelle Aquitaine	86 - Vienne	2 - Montmorillon	218600252 - Béthines	258601012	SIVOS de Béthines, Haims et Villemort	SIVU	0	0	1976-01-23	1976-01-23	MEMNB		3	818	1	CBUDG	Mme	MURIELLE	COUDEYRE	
75 - Nouvelle Aquitaine	86 - Vienne	1 - Châtellerault	218601292 - Lésigny	258601103	SI scolaire Lésigny - Mairé	SIVU	0	1	1982-03-04	1982-03-04	MEMNB		4	1369	1	CBUDG	M.	Frédéric	PIERRON	
