Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
24 - Centre-Val de Loire	28 - Eure-et-Loir	1 - Chartres	212800858 - Chartres	200033181	CA Chartres Métropole	CA	0	0	2012-07-09	2013-01-01	ACCOR		66	140271	43	FPU	M.	Jean-Pierre	GORGES	
24 - Centre-Val de Loire	28 - Eure-et-Loir	3 - Dreux	212801344 - Dreux	200040277	CA Agglo du Pays de Dreux	CA	0	1	2014-01-01	2014-01-01	RDC		81	117534	46	FPU	M.	Gérard	SOURISSEAU	
24 - Centre-Val de Loire	28 - Eure-et-Loir	4 - Nogent-le-Rotrou	212802805 - Nogent-le-Rotrou	200006971	CC du Perche	CC	0	0	2006-12-26	2007-01-01	ACCOR		20	18639	29	FPU	M.	Harold	HUWART	
24 - Centre-Val de Loire	28 - Eure-et-Loir	1 - Chartres	212801963 - Illiers-Combray	200058360	CC Entre Beauce et Perche	CC	0	0	2015-12-10	2016-01-01	RDC		33	21770	34	FPU	M.	Philippe	SCHMIT	
24 - Centre-Val de Loire	28 - Eure-et-Loir	3 - Dreux	212803738 - Senonches	200069912	CC des Forêts du Perche	CC	0	0	2017-01-01	2017-01-01	RDC		15	7793	30	FPU	M.	Xavier	NICOLAS	
24 - Centre-Val de Loire	28 - Eure-et-Loir	1 - Chartres	212801401 - Épernon	200069953	CC des Portes Euréliennes d'Ile de France	CC	0	0	2017-01-01	2017-01-01	RDC		39	49434	34	FPU	M.	Stéphane	LEMOINE	
24 - Centre-Val de Loire	28 - Eure-et-Loir	2 - Châteaudun	212800882 - Châteaudun	200069961	CC du Grand Châteaudun	CC	0	0	2017-01-01	2017-01-01	RDC		23	40668	33	FPU	M.	Fabien	VERDIER	
24 - Centre-Val de Loire	28 - Eure-et-Loir	1 - Chartres	200086759 - Janville-en-Beauce	200070159	CC Coeur de Beauce	CC	0	0	2017-01-01	2017-01-01	RDC		48	24721	33	FPU	M.	Benoît	PELLEGRIN	
24 - Centre-Val de Loire	28 - Eure-et-Loir	4 - Nogent-le-Rotrou	212802144 - La Loupe	200070167	CC Terres de Perche	CC	0	0	2017-01-01	2017-01-01	ACCOR		22	14455	28	FPU	M.	Eric	GERARD	
24 - Centre-Val de Loire	28 - Eure-et-Loir	2 - Châteaudun	212800510 - Bonneval	242852465	CC du Bonnevalais	CC	0	0	2002-12-05	2002-12-05	ACCOR		19	12463	28	FPU	M.	Joël	BILLARD	
24 - Centre-Val de Loire	28 - Eure-et-Loir	4 - Nogent-le-Rotrou	212802805 - Nogent-le-Rotrou	200018471	SI de collecte et d'épuration des eaux usées (SIACOTEP)	SIVU	0	0	2008-12-31	2009-01-01	AUTR		4	12674	1	AUCUN	M.	Harold	HUWART	
24 - Centre-Val de Loire	28 - Eure-et-Loir	2 - Châteaudun	212802110 - Logron	200093573	SIRP et de ramassage scolaire de Logron - Gohory	SIVU	0	0	1968-07-22	1968-07-22	MEMNB		2	900	3	CBUDG	Mme	Marie-Laure	RENVOIZE	
24 - Centre-Val de Loire	28 - Eure-et-Loir	1 - Chartres	212803977 - Umpeau	252800016	SI d'assainissement et de drainage de la région d'Umpeau	SIVU	0	0	1942-05-30	1942-05-30	MEMNB		9	7128	1	CBUDG	M.	Arnaud	BOUDET	
