Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
75 - Nouvelle Aquitaine	17 - Charente-Maritime	4 - Saintes	211704150 - Saintes	200036473	CA "Saintes - Grandes Rives - L'Agglo"	CA	0	0	2012-12-28	2013-01-01	RDC		36	63062	43	FPU	M.	BRUNO	DRAPRON	
75 - Nouvelle Aquitaine	17 - Charente-Maritime	2 - Rochefort	211702998 - Rochefort	200041762	CA Rochefort Océan	CA	0	0	2014-01-01	2014-01-01	RDC		25	65555	41	FPU	M.	HERVE	BLANCHE	
75 - Nouvelle Aquitaine	17 - Charente-Maritime	3 - La Rochelle	211703004 - La Rochelle	241700434	CA de La Rochelle	CA	0	0	1999-12-24	1999-12-24	ACCOR		28	182238	40	FPU	M.	JEAN-FRANCOIS	FOUNTAINE	
75 - Nouvelle Aquitaine	17 - Charente-Maritime	2 - Rochefort	211703061 - Royan	241700640	CA Royan Atlantique	CA	0	0	2001-12-10	2001-12-10	RDC		33	87002	30	FPU	M.	VINCENT	BARRAUD	
75 - Nouvelle Aquitaine	17 - Charente-Maritime	3 - La Rochelle	211701586 - Ferrières	200041499	CC Aunis Atlantique	CC	0	0	2014-01-01	2014-01-01	RDC		20	32219	31	FPU	M.	JEAN-PIERRE	SERVANT	
75 - Nouvelle Aquitaine	17 - Charente-Maritime	1 - Jonzac	211701974 - Jonzac	200041523	CC de la Haute Saintonge	CC	0	0	2014-01-01	2014-01-01	RDC		129	70297	19	AAZSE	M.	CLAUDE	BELOT	
75 - Nouvelle Aquitaine	17 - Charente-Maritime	2 - Rochefort	211704341 - Surgères	200041614	CC Aunis Sud	CC	0	0	2014-01-01	2014-01-01	ACCOR		24	33523	20	FPU	M.	JEAN	GORIOUX	
75 - Nouvelle Aquitaine	17 - Charente-Maritime	5 - Saint-Jean-d'Angély	211703475 - Saint-Jean-d'Angély	200041689	Vals de Saintonge Communauté	CC	0	0	2014-01-01	2014-01-01	RDC		110	53530	22	FPU	M.	JEAN-CLAUDE	GODINEAU	
75 - Nouvelle Aquitaine	17 - Charente-Maritime	3 - La Rochelle	211703699 - Saint-Martin-de-Ré	241700459	CC de l'Ile de Ré	CC	0	0	1993-12-30	1993-12-30	RDC		10	18014	23	FPU	M.	LIONEL	QUILLET	
75 - Nouvelle Aquitaine	17 - Charente-Maritime	4 - Saintes	211703871 - Saint-Porchaire	241700517	CC Coeur de Saintonge	CC	0	0	1993-12-30	1993-12-30	RDC		18	18114	24	FPU	M.	SYLVAIN	BARREAUD	
75 - Nouvelle Aquitaine	17 - Charente-Maritime	2 - Rochefort	211703855 - Saint-Pierre-d'Oléron	241700624	CC de l'Ile d'Oléron	CC	0	0	1995-12-26	1995-12-26	RDC		8	22619	23	FPU	M.	MICHEL	PARENT	
75 - Nouvelle Aquitaine	17 - Charente-Maritime	4 - Saintes	211701727 - Gémozac	241700632	CC de Gémozac et de la Saintonge Viticole	CC	0	0	1995-12-26	1995-12-26	RDC		16	15019	28	FPU	M.	LOIC	GIRARD	
75 - Nouvelle Aquitaine	17 - Charente-Maritime	2 - Rochefort	200085132 - Marennes-Hiers-Brouage	241700699	CC du Bassin de Marennes	CC	0	0	1996-12-18	1996-12-18	RDC		6	15847	24	FPU	M.	PATRICE	BROUHARD	
75 - Nouvelle Aquitaine	17 - Charente-Maritime	2 - Rochefort	211701073 - Ciré-d'Aunis	200007979	SIVOS de Ballon et Ciré-d'Aunis	SIVU	0	0	2007-02-22	2007-02-22	MEMNB		2	2395	1	CBUDG	Mme	Césarine	LE BELLEGUIC	
75 - Nouvelle Aquitaine	17 - Charente-Maritime	3 - La Rochelle	211700091 - Angliers	200008514	SIVU Angliers - Vérines du centre intercommunal des pompiers volontaires	SIVU	0	0	2007-04-13	2007-04-13	MEMNB		2	3674	1	CBUDG	M.	PASCAL	PENAUD	
75 - Nouvelle Aquitaine	17 - Charente-Maritime	3 - La Rochelle	211702014 - La Laigne	200011948	SIVU Cram - Chaban - La Grève-sur-Mignon et La Laigne du centre intercommunal des pompiers volontaires	SIVU	0	0	2007-12-20	2007-12-20	MEMNB		3	1721	1	CBUDG	M.	YVES	RAISON	
75 - Nouvelle Aquitaine	17 - Charente-Maritime	2 - Rochefort	211704473 - Le Thou	200013258	SIVOS du Thou et Landrais	SIVU	0	0	2007-12-20	2007-12-20	MEMNB		2	2868	1	CBUDG	M.	Christian	BRUNIER	
75 - Nouvelle Aquitaine	17 - Charente-Maritime	5 - Saint-Jean-d'Angély	211704481 - Tonnay-Boutonne	200015865	SIVOS Henri Matisse	SIVU	0	0	2008-05-07	2008-06-01	MEMNB		6	2656	2	CBUFI	Mme	Danièle	PERAUD	
75 - Nouvelle Aquitaine	17 - Charente-Maritime	3 - La Rochelle	211703962 - Saint-Sauveur-d'Aunis	200024826	SIVU Ferrières - Le Gué-d'Alleré - Nuaillé d'Aunis et Saint-Sauveur-d'Aunis du Centre Intercommunal des Pompiers volontaires	SIVU	0	0	2010-03-31	2010-03-31	MEMNB		4	5358	1	CBUFI	M.	JEAN-PIERRE	DUPE	
75 - Nouvelle Aquitaine	17 - Charente-Maritime	3 - La Rochelle	211704077 - Sainte-Soulle	200025658	SIVU du centre des pompiers volontaires de Bourgneuf - Sainte-Soulle	SIVU	0	0	2010-07-20	2010-07-20	MEMNB		2	6501	1	CBUFI	M.	CHRISTIAN	GRIMPRET	
