Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
75 - Nouvelle Aquitaine	47 - Lot-et-Garonne	3 - Villeneuve-sur-Lot	214700494 - Casseneuil	200023307	CA du Grand Villeneuvois	CA	0	0	2011-12-23	2011-12-31	RDC		19	48762	48	FPU	M.	Guillaume	LEPERS	
75 - Nouvelle Aquitaine	47 - Lot-et-Garonne	2 - Marmande	214701575 - Marmande	200030674	CA Val de Garonne Agglomération 	CA	0	0	2011-12-30	2011-12-31	RDC		43	61773	42	FPU	M.	Jacques	BILIRIT	
75 - Nouvelle Aquitaine	47 - Lot-et-Garonne	1 - Agen	214700015 - Agen	200096956	CA Agglomération d'Agen	CA	0	0	2022-01-01	2022-01-01	RDC		44	104049	49	FPU	M.	Jean	DIONIS Du SEJOUR	
75 - Nouvelle Aquitaine	47 - Lot-et-Garonne	3 - Villeneuve-sur-Lot	214701757 - Monflanquin	200036523	CC des Bastides en Haut Agenais Périgord	CC	0	0	2012-12-28	2012-12-31	RDC	Dispositions des II à VI de l'article L5211-6-1 du CGCT	43	17349	28	FPU	M.	Auguste	FLORIO	
75 - Nouvelle Aquitaine	47 - Lot-et-Garonne	1 - Agen	214700049 - Aiguillon	200068922	CC du Confluent et des Coteaux de Prayssas	CC	0	0	2016-11-28	2017-01-01	RDC		29	18330	31	AAZSE	M.	José	ARMAND	
75 - Nouvelle Aquitaine	47 - Lot-et-Garonne	3 - Villeneuve-sur-Lot	214701062 - Fumel	200068930	CC Fumel Vallée du Lot	CC	0	0	2016-11-28	2017-01-01	RDC		27	25088	35	FPU	M.	Didier	CAMINADE	
75 - Nouvelle Aquitaine	47 - Lot-et-Garonne	4 - Nérac	214701955 - Nérac	200068948	CC Albret Communauté	CC	0	0	2016-11-28	2017-01-01	RDC		33	26766	32	FPU	M.	Alain	LORENZELLI	
75 - Nouvelle Aquitaine	47 - Lot-et-Garonne	2 - Marmande	214700866 - Duras	244700449	CC du Pays de Duras	CC	0	0	1993-12-31	1993-12-31	ACCOR		17	5845	21	ASZSE	Mme	Bernadette	DREUX	
75 - Nouvelle Aquitaine	47 - Lot-et-Garonne	2 - Marmande	214701427 - Lauzun	244700464	CC du Pays de Lauzun	CC	0	0	1993-12-23	1993-12-23	ACCOR		20	10626	22	AAZSE	M.	Emilien	ROSO	
75 - Nouvelle Aquitaine	47 - Lot-et-Garonne	2 - Marmande	214701146 - Grézet-Cavagnan	244701355	CC des Coteaux et Landes de Gascogne	CC	0	0	1996-12-27	1996-12-27	ACCOR		27	12648	27	FPU	M.	Raymond	GIRARDI	
75 - Nouvelle Aquitaine	47 - Lot-et-Garonne	2 - Marmande	214700544 - Castelmoron-sur-Lot	244701405	CC Lot et Tolzac	CC	0	0	1996-12-26	1996-12-26	ACCOR		15	7469	27	AAZSE	Mme	Line	LALAURIE	
75 - Nouvelle Aquitaine	47 - Lot-et-Garonne	1 - Agen	214701377 - Laplume	200022804	SIVOS du RPI de Laplume-Lamontjoie	SIVU	0	0	2009-11-18	2010-01-01	MEMNB		3	2184	1	CBUDG	M.	Christian	KRUGER	
75 - Nouvelle Aquitaine	47 - Lot-et-Garonne	2 - Marmande	214701476 - Lévignac-de-Guyenne	200036853	SIVU scolaire de Saint-Pierre - Lévignac	SIVU	0	0	2012-12-28	2012-12-31	MEMNB		2	1056	1	CBUDG	M.	Jean-Paul	BERRY	
75 - Nouvelle Aquitaine	47 - Lot-et-Garonne	1 - Agen	214700320 - Bon-Encontre	244700035	SIVU du centre de loisirs de Saint-Ferréol	SIVU	0	0	1958-07-07	1958-07-07	MEMNB		4	18916	1	CBUDG	Mme	Laurence	LAMY	
75 - Nouvelle Aquitaine	47 - Lot-et-Garonne	2 - Marmande	214701211 - Labastide-Castel-Amouroux	244700142	SIVU scolaire Grézet - Labastide - Sainte-Gemme	SIVU	0	0	1972-11-28	1972-11-28	MEMNB		3	1112	3	CBUDG	Mme	Sylvie	BOUSSUGE	
75 - Nouvelle Aquitaine	47 - Lot-et-Garonne	2 - Marmande	214700866 - Duras	244700167	SIVOM de la région de Duras	SIVU	1	0	1974-12-23	1974-12-23	MEMNB		18	6167	2	CBUDG	Mme	Bernadette	DREUX	
75 - Nouvelle Aquitaine	47 - Lot-et-Garonne	2 - Marmande	214701658 - Meilhan-sur-Garonne	254700230	SI d'irrigation de Meilhan - Saint-Sauveur	SIVU	0	0	1966-07-26	1966-07-26	MEMNB		6	5464	1	CBUDG	M.	Serge	CAZE	
75 - Nouvelle Aquitaine	47 - Lot-et-Garonne	3 - Villeneuve-sur-Lot	214701062 - Fumel	254700370	Syndicat des eaux de la Lémance 	SIVU	0	1	1947-02-20	1947-02-20	MEMNB		21	18449	1	CBUDG	M.	Jacques	DUBICKI	
75 - Nouvelle Aquitaine	47 - Lot-et-Garonne	1 - Agen	214702094 - Pont-du-Casse	254700479	SI de voirie d'Agen Centre	SIVU	0	0	2004-04-21	2004-04-21	MEMNB		7	19306	1	CBUDG	M.	Pierre	DELOUVRIE	
75 - Nouvelle Aquitaine	47 - Lot-et-Garonne	1 - Agen	214700510 - Castelculier	254701048	SI transports d'élèves des cantons de Beauville - Laroque - Puymirol	SIVU	0	0	1969-06-24	1969-06-24	MEMNB		26	18735	1	CBUDG	M.	Philippe	SOFYS	
75 - Nouvelle Aquitaine	47 - Lot-et-Garonne	1 - Agen	214701401 - Laugnac	254701063	SI transports d'élèves Agen Nord-Ouest	SIVU	0	0	1969-08-06	1969-08-06	MEMNB		2	1402	1	CBUDG	M.	Alain	GIBRAT	
75 - Nouvelle Aquitaine	47 - Lot-et-Garonne	2 - Marmande	214701682 - Miramont-de-Guyenne	254701071	SI de transport d'élèves (SITE) de la région de Miramont-de-Guyenne	SIVU	0	0	1964-08-26	1964-08-26	MEMNB		29	14630	1	CBUDG	M.	Jean-François	GUILLOT	
75 - Nouvelle Aquitaine	47 - Lot-et-Garonne	1 - Agen	214700759 - La Croix-Blanche	254701139	SI scolaire La Croix-Blanche - Castella - Monbalen	SIVU	0	0	1978-03-29	1978-03-29	MEMNB		3	1954	2	CBUDG	Mme	Sylvie	CROZAT	
75 - Nouvelle Aquitaine	47 - Lot-et-Garonne	1 - Agen	214700049 - Aiguillon	254701436	SI transports scolaires Aiguillon - Port-Sainte-Marie	SIVU	0	0	1970-07-28	1970-07-28	MEMNB		32	24829	1	CBUDG	M.	Alain	LAFON	
75 - Nouvelle Aquitaine	47 - Lot-et-Garonne	2 - Marmande	214700346 - Bouglon	254701469	SI réalisations pédagogiques culturelles Argenton-Bouglon-Guérin	SIVU	0	0	1983-08-16	1983-08-19	AUTR	Argenton : maire +2 - Bouglon : maire +4 - Guérin : maire +2	5	1705	2	CBUDG	Mme	Ingrid	CAILLOT GRANGE	
75 - Nouvelle Aquitaine	47 - Lot-et-Garonne	1 - Agen	214702094 - Pont-du-Casse	254701675	SIVU de Darel	SIVU	0	0	1984-02-01	1984-02-01	MEMNB		2	10674	3	CBUDG	M.	Christian	DELBREL	
