Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
44 - Grand Est	55 - Meuse	1 - Bar-le-Duc	215500299 - Bar-le-Duc	200033025	CA de Bar-le-Duc - Sud Meuse	CA	0	0	2012-07-23	2013-01-01	RDC		33	34861	46	FPU	Mme	Martine	JOLY	
44 - Grand Est	55 - Meuse	3 - Verdun	215505454 - Verdun	200049187	CA du Grand Verdun	CA	0	0	2014-11-27	2015-01-01	RDC		25	28477	46	FPU	M.	Samuel	HAZARD	
44 - Grand Est	55 - Meuse	2 - Commercy	215505512 - Vigneulles-lès-Hattonchâtel	200034874	CC Côtes de Meuse Woëvre	CC	0	0	2012-11-19	2013-01-01	RDC		25	6158	24	AAZSE	M.	Sylvain	DENOYELLE	
44 - Grand Est	55 - Meuse	1 - Bar-le-Duc	215503483 - Montiers-sur-Saulx	200066108	CC des Portes de Meuse	CC	0	0	2016-10-05	2017-01-01	RDC		51	16505	27	FPU	M.	Michel	LOISY	
44 - Grand Est	55 - Meuse	3 - Verdun	215501172 - Clermont-en-Argonne	200066116	CC Argonne-Meuse	CC	0	0	2016-10-05	2017-01-01	RDC		38	7093	32	ASZSE	M.	Sébastien	JADOUL	
44 - Grand Est	55 - Meuse	3 - Verdun	215505025 - Stenay	200066132	CC du Pays de Stenay et du Val Dunois	CC	0	0	2016-10-05	2017-01-01	RDC		41	9792	44	FPU	M.	Daniel	GUICHARD	
44 - Grand Est	55 - Meuse	1 - Bar-le-Duc	215500406 - Beausite	200066140	CC de l'Aire à l'Argonne	CC	0	0	2016-10-05	2017-01-01	RDC		47	6557	40	ASZSE	Mme	Martine	AUBRY	
44 - Grand Est	55 - Meuse	2 - Commercy	215501222 - Commercy	200066157	CC de Commercy - Void - Vaucouleurs	CC	0	0	2016-10-05	2017-01-01	RDC		54	22534	35	AAZSE	M.	Francis	LECLERC	
44 - Grand Est	55 - Meuse	3 - Verdun	215501545 - Dieue-sur-Meuse	200066165	CC Val de Meuse - Voie Sacrée	CC	0	0	2016-10-05	2017-01-01	RDC		25	9125	26	FPU	M.	Serge	NAHANT	
44 - Grand Est	55 - Meuse	3 - Verdun	215505009 - Spincourt	200066173	CC de Damvillers Spincourt	CC	0	0	2016-10-05	2017-01-01	RDC		41	8294	33	FPU	M.	Jean-Marie	MISSLER	
