Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
11 - Île-de-France	94 - Val-de-Marne	3 - L' Haÿ-les-Roses	219400819 - Vitry-sur-Seine	200001485	SI de coopération dans le domaine de la restauration (SIDORESTO)	SIVU	0	0	2005-11-09	2005-11-09	MEMNB		2	115866	1	CBUDG	Mme	Bernadette	EBODE ONDOBO	
11 - Île-de-France	94 - Val-de-Marne	2 - Nogent-sur-Marne	219400801 - Vincennes	200024461	SI pour l'acquisition et la gestion foncière de la parcelle H21 sur le territoire de la commune de Vincennes	SIVU	0	0	2010-02-09	2010-02-09	MEMNB		2	101488	4	CBUDG	Mme	Charlotte	LIBERT-ALBANEL	
11 - Île-de-France	94 - Val-de-Marne	1 - Créteil	219400702 - Santeny	200099596	SIVU de police de Mandres-les-Roses, Santeny, Périgny-sur-Yerres, Marolles-en-Brie	SIVU	0	0	2023-01-01	2023-01-01	MEMNB		4	16478	1	CBUDG	M.	Vincent	BEDU	
11 - Île-de-France	94 - Val-de-Marne	3 - L' Haÿ-les-Roses	219400777 - Villeneuve-le-Roi	259400117	SI pour l'informatique et ses outils (SICIO)	SIVU	0	0	1973-01-01	1973-01-01	MEMNB		5	125548	2	CFISC	Mme	Elise	GONZALES	
11 - Île-de-France	94 - Val-de-Marne	1 - Créteil	219400447 - Limeil-Brévannes	259400141	SIVU pour la construction et la gestion du lycée de Limeil-Brévannes	SIVU	0	0	1964-03-20	1964-03-20	POPUL		10	121016	2	CBUFI	Mme	Françoise	LECOUFLE	
11 - Île-de-France	94 - Val-de-Marne	3 - L' Haÿ-les-Roses	219400389 - L'Haÿ-les-Roses	259400166	SIVU des établissements du second cycle du second degré du district de L'Haÿ-les-Roses	SIVU	0	0	1970-04-01	1970-04-01	MEMNB		5	117475	2	CFISC	Mme	Karen	CHAFFIN	
11 - Île-de-France	94 - Val-de-Marne	3 - L' Haÿ-les-Roses	219400215 - Chevilly-Larue	259400224	SIVU du cimetière intercommunal de Cachan, Chevilly, L'Haÿ-les-Roses, Montrouge et Sceaux	SIVU	0	1	1960-04-30	1960-04-30	MEMNB		5	151613	1	CFISC	M.	Vincent	JEANBRUN	
11 - Île-de-France	94 - Val-de-Marne	3 - L' Haÿ-les-Roses	219400371 - Gentilly	259400240	SIVU pour l'édification d'un ensemble scolaire de second cycle	SIVU	0	0	1965-05-17	1965-05-17	MEMNB		4	123318	3	CBUDG	M.	Guillaume	BULCOURT	
11 - Île-de-France	94 - Val-de-Marne	3 - L' Haÿ-les-Roses	219400371 - Gentilly	259400588	Syndicat des communes d'Arcueil-Gentilly pour la création et le fonctionnement d'un OPHLM (OPALY)	SIVU	0	0	1949-06-14	1949-06-14	MEMNB		2	40831	6	CBUDG	Mme	Patricia	TORDJMAN	
11 - Île-de-France	94 - Val-de-Marne	1 - Créteil	219400710 - Sucy-en-Brie	259400679	SI pour la création et la gestion d'une maison de retraite publique intercommunale ''Le Vieux Colombier''	SIVU	0	0	1959-03-28	1959-03-28	MEMNB		14	198920	1	CBUFI	M.	Olivier	TRAYAUX	
