Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
84 - Auvergne-Rhône-Alpes	69 - Rhône	2 - Villefranche-sur-Saône	216902437 - Tarare	200040566	CA de l'Ouest Rhodanien	CA	0	0	2014-01-01	2014-01-01	RDC		31	51647	42	FPU	M.	Patrice	VERCHERE	
84 - Auvergne-Rhône-Alpes	69 - Rhône	2 - Villefranche-sur-Saône	216902643 - Villefranche-sur-Saône	200040590	CA Villefranche Beaujolais Saône	CA	0	1	2014-01-01	2014-01-01	ACCOR		18	74314	48	FPU	M.	Pascal	RONZIERE	
84 - Auvergne-Rhône-Alpes	69 - Rhône	2 - Villefranche-sur-Saône	216900092 - Anse	200040574	CC Beaujolais Pierres Dorées	CC	0	0	2014-01-01	2014-01-01	RDC		32	56442	24	FPU	M.	Daniel	POMERET	
84 - Auvergne-Rhône-Alpes	69 - Rhône	1 - Lyon	216901553 - Pomeys	200066587	CC des Monts du Lyonnais	CC	0	1	2016-10-10	2017-01-01	ACCOR		32	36139	32	FPU	M.	Régis	CHAMBE	
84 - Auvergne-Rhône-Alpes	69 - Rhône	2 - Villefranche-sur-Saône	200084416 - Belleville-en-Beaujolais	200067817	CC Saône-Beaujolais	CC	0	0	2016-11-16	2017-01-01	ACCOR		35	46073	32	FPU	M.	Jacky	MENICHON	
84 - Auvergne-Rhône-Alpes	69 - Rhône	1 - Lyon	216902999 - Colombier-Saugnieu	246900575	CC de l'Est Lyonnais (CCEL)	CC	0	0	1993-12-29	1993-12-29	ACCOR		8	42936	26	FPU	M.	Paul	VIDAL	
84 - Auvergne-Rhône-Alpes	69 - Rhône	2 - Villefranche-sur-Saône	216900100 - L'Arbresle	246900625	CC du Pays de l'Arbresle (CCPA)	CC	0	0	1994-12-30	1994-12-30	ACCOR		17	39599	34	FPU	M.	Pierre-Jean	ZANNETTACCI	
84 - Auvergne-Rhône-Alpes	69 - Rhône	1 - Lyon	200047785 - Vaugneray	246900724	CC des Vallons du Lyonnais (CCVL)	CC	0	0	1996-12-23	1996-12-23	ACCOR		8	32181	31	FPU	M.	Daniel	MALOSSE	
84 - Auvergne-Rhône-Alpes	69 - Rhône	1 - Lyon	216901413 - Mornant	246900740	CC du Pays Mornantais (COPAMO)	CC	0	0	1996-12-26	1996-12-26	ACCOR		11	30280	26	FPU	M.	Renaud	PFEFFER	
84 - Auvergne-Rhône-Alpes	69 - Rhône	1 - Lyon	216900274 - Brignais	246900757	CC de la Vallée du Garon (CCVG)	CC	0	0	1996-12-23	1996-12-23	ACCOR		5	32888	24	FPU	Mme	Françoise	GAUQUELIN	
