Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
93 - Provence-Alpes-Côte d'Azur	13 - Bouches-du-Rhône	3 - Marseille	211300553 - Marseille	200054807	Métropole d'Aix-Marseille-Provence	METRO	0	1	2015-08-28	2016-01-01	ACCOR		92	1933030	59	FPU	Mme	Martine	VASSAL	
93 - Provence-Alpes-Côte d'Azur	13 - Bouches-du-Rhône	2 - Arles	211300363 - Eyragues	200035087	CA Terre de Provence	CA	0	0	1996-12-24	1996-12-24	ACCOR		13	61424	36	FPU	Mme	Corinne	CHABAUD	
93 - Provence-Alpes-Côte d'Azur	13 - Bouches-du-Rhône	2 - Arles	211300041 - Arles	241300417	CA d'Arles-Crau-Camargue-Montagnette	CA	0	0	2003-12-04	2003-12-04	RDC		6	84617	36	FPU	M.	Patrick	DE CAROLIS	
93 - Provence-Alpes-Côte d'Azur	13 - Bouches-du-Rhône	2 - Arles	211301007 - Saint-Rémy-de-Provence	241300375	CC Vallée des Baux-Alpilles (CC VBA)	CC	0	0	1995-12-29	1995-12-29	ACCOR		10	28219	20	FPU	M.	Hervé	CHERUBINI	
93 - Provence-Alpes-Côte d'Azur	13 - Bouches-du-Rhône	1 - Aix-en-Provence	211300405 - Fuveau	200007524	Syndicat de gestion du relais petite enfance Sainte-Victoire	SIVU	0	0	2007-01-16	2007-01-16	MEMNB		6	34919	1	CBUDG	Mme	Béatrice	BONFILLON-CHIAVASSA	
93 - Provence-Alpes-Côte d'Azur	13 - Bouches-du-Rhône	3 - Marseille	211300868 - Roquevaire	200024727	Syndicat de gestion du relais d'assistantes maternelles des Collines	SIVU	0	0	2010-02-15	2010-02-15	POPUL		5	27109	1	CBUDG	Mme	Martine	MEGENNI TANI	
93 - Provence-Alpes-Côte d'Azur	13 - Bouches-du-Rhône	2 - Arles	211301007 - Saint-Rémy-de-Provence	200026672	Syndicat de gestion du relais d'assistantes maternelles intercommunal pour la gestion du RAM Alpilles Montagnette	SIVU	0	0	2010-11-30	2010-11-30	POPUL		13	65308	1	CBUFI	Mme	Florine	BODY BOUQUET	
93 - Provence-Alpes-Côte d'Azur	13 - Bouches-du-Rhône	4 - Istres	211300561 - Martigues	200052777	SIVU du Pays de Martigues	SIVU	0	0	2015-07-23	2015-07-23	POPUL		2	65407	3	CBUDG	M.	Gaby	CHARROUX	
93 - Provence-Alpes-Côte d'Azur	13 - Bouches-du-Rhône	1 - Aix-en-Provence	211300538 - Mallemort	200078228	SIVU Collines Durance	SIVU	0	0	2017-12-22	2017-12-22	POPUL		5	16086	3	CBUDG	M.	Philippe	GRANGE	
93 - Provence-Alpes-Côte d'Azur	13 - Bouches-du-Rhône	1 - Aix-en-Provence	211301031 - Salon-de-Provence	200089811	SIVU pour l'acquisition d'un terrain destiné à l'implantation d'un centre hospitalier du Pays Salonais	SIVU	0	0	2019-07-23	2019-07-23	MEMNB		20	183721	1	CBUDG	M.	Nicolas	ISNARD	
