Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
44 - Grand Est	54 - Meurthe-et-Moselle	3 - Nancy	215403957 - Nancy	245400676	Métropole du Grand Nancy	METRO	0	0	1995-12-31	1996-01-01	RDC		20	261643	57	FPU	M.	Mathieu	KLEIN	
44 - Grand Est	54 - Meurthe-et-Moselle	1 - Briey	215403239 - Longwy	245400262	Grand Longwy Agglomération	CA	0	0	1960-11-27	1960-11-28	RDC		21	64260	40	FPU	M.	Serge	DE CARLI	
44 - Grand Est	54 - Meurthe-et-Moselle	3 - Nancy	215405135 - Tantonville	200035772	CC du Pays du Saintois	CC	0	0	2012-12-19	2013-01-01	RDC		55	14510	31	ASZSE	M.	Jérôme	KLEIN	
44 - Grand Est	54 - Meurthe-et-Moselle	3 - Nancy	215404310 - Pont-à-Mousson	200041515	CC du Bassin de Pont-à-Mousson	CC	0	0	2014-01-01	2014-01-01	ACCOR		31	40753	32	FPU	M.	Henry	LEMOINE	
44 - Grand Est	54 - Meurthe-et-Moselle	1 - Briey	215403221 - Longuyon	200043693	CC Terre Lorraine du Longuyonnais	CC	0	0	2013-04-22	2014-01-01	RDC		27	15637	29	FPU	M.	Jean-Pierre	JACQUE	
44 - Grand Est	54 - Meurthe-et-Moselle	2 - Lunéville	215400763 - Blainville-sur-l'Eau	200067643	CC Meurthe Mortagne Moselle	CC	0	0	2016-10-24	2017-01-01	RDC		37	16749	32	ASZSE	M.	Philippe	DANIEL	
44 - Grand Est	54 - Meurthe-et-Moselle	2 - Lunéville	215400771 - Blâmont	200069433	CC de Vezouze en Piémont	CC	0	0	2016-10-24	2017-01-01	RDC		51	11793	24	ASZSE	M.	Philippe	ARNOULD	
44 - Grand Est	54 - Meurthe-et-Moselle	1 - Briey	215400292 - Audun-le-Roman	200070290	CC Coeur du Pays Haut	CC	0	1	2016-12-09	2017-01-01	RDC		25	23664	37	FPU	M.	Daniel	MATERGIA	
44 - Grand Est	54 - Meurthe-et-Moselle	2 - Lunéville	215403296 - Lunéville	200070324	CC du Territoire de Lunéville à Baccarat	CC	0	0	2016-12-09	2017-01-01	RDC		43	41222	28	FPU	M.	Bruno	MINUTIELLO	
44 - Grand Est	54 - Meurthe-et-Moselle	4 - Toul	215401746 - Écrouves	200070563	CC Terres Touloises	CC	0	0	2016-12-12	2017-01-01	RDC		41	45338	35	FPU	M.	Fabrice	CHARTREUX	
44 - Grand Est	54 - Meurthe-et-Moselle	3 - Nancy	215401134 - Champenoux	200070589	CC de Seille et Grand Couronné	CC	0	0	2016-12-12	2017-01-01	RDC		42	19167	33	FPU	M.	Claude	THOMAS	
