Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
24 - Centre-Val de Loire	45 - Loiret	2 - Orléans	214502346 - Orléans	244500468	Orléans Métropole	METRO	0	0	2001-12-27	2002-01-01	ACCOR		22	297846	58	FPU	M.	Serge	GROUARD	
24 - Centre-Val de Loire	45 - Loiret	1 - Montargis	214502080 - Montargis	244500203	CA Montargoise et Rives du Loing (AME)	CA	0	0	2001-12-14	2002-01-01	ACCOR		15	64669	47	FPU	M.	Jean-Paul	BILLAULT	
24 - Centre-Val de Loire	45 - Loiret	2 - Orléans	214501462 - La Ferté-Saint-Aubin	200005932	CC des Portes de Sologne	CC	0	0	2006-11-14	2006-11-14	ACCOR		7	15881	31	FPU	M.	Jean-Paul	ROCHE	
24 - Centre-Val de Loire	45 - Loiret	2 - Orléans	214503138 - Sougy	200035764	CC de la Beauce Loirétaine	CC	0	0	2012-12-21	2012-12-26	RDC		23	17218	33	FPU	M.	Thierry	BRACQUEMOND	
24 - Centre-Val de Loire	45 - Loiret	3 - Pithiviers	214502536 - Pithiviers-le-Vieil	200066280	CC du Pithiverais	CC	0	0	2016-08-29	2017-01-01	RDC		31	29821	30	FPU	M.	James	BRUNEAU	
24 - Centre-Val de Loire	45 - Loiret	1 - Montargis	214500837 - Château-Renard	200067668	CC de la Cléry, du Betz et de l'Ouanne	CC	0	1	2016-09-09	2017-01-01	RDC		23	20344	33	FPU	M.	Christophe	BETHOUL	
24 - Centre-Val de Loire	45 - Loiret	1 - Montargis	214501876 - Lorris	200067676	CC Canaux et Forêts en Gâtinais	CC	0	0	2016-09-19	2017-01-01	RDC		38	27882	39	FPU	M.	Albert	FÉVRIER	
24 - Centre-Val de Loire	45 - Loiret	1 - Montargis	214500530 - Briare	200068278	CC Berry Loire Puisaye	CC	0	0	2016-10-13	2017-01-01	RDC		20	17924	32	FPU	M.	Emmanuel	RAT	
24 - Centre-Val de Loire	45 - Loiret	2 - Orléans	214500399 - Bonnée	200070100	CC du Val de Sully	CC	0	0	2016-09-23	2017-01-01	RDC		19	24654	37	FPU	M.	Gérard	BOUDIER	
24 - Centre-Val de Loire	45 - Loiret	2 - Orléans	214502031 - Meung-sur-Loire	200070183	CC des Terres du Val de Loire	CC	0	1	2016-12-02	2017-01-01	RDC		25	50730	41	FPU	M.	Jean Pierre	DURAND	
24 - Centre-Val de Loire	45 - Loiret	3 - Pithiviers	214500308 - Beaune-la-Rolande	200071850	CC du Pithiverais-Gâtinais	CC	0	0	2016-12-01	2017-01-01	RDC		32	26277	33	FPU	Mme	Delmira	DAUVILLIERS	
24 - Centre-Val de Loire	45 - Loiret	1 - Montargis	214501553 - Gien	244500211	CC Giennoises	CC	0	0	2002-01-01	2002-01-01	ACCOR		11	24707	38	FPU	M.	Francis	CAMMAL	
24 - Centre-Val de Loire	45 - Loiret	1 - Montargis	214501454 - Ferrières-en-Gâtinais	244500419	CC des Quatre Vallées	CC	0	0	1996-12-13	1997-01-01	ACCOR		19	17474	22	FPU	M.	Gérard	LARCHERON	
