Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
27 - Bourgogne-Franche-Comté	25 - Doubs	1 - Besançon	212500565 - Besançon	242500361	CU Grand Besançon Métropole	CU	0	0	2000-12-23	2000-12-23	RDC		68	202447	58	FPU	Mme	Anne	VIGNOT	
27 - Bourgogne-Franche-Comté	25 - Doubs	2 - Montbéliard	212503882 - Montbéliard	200065647	CA Pays de Montbéliard Agglomération	CA	0	0	2016-09-17	2017-01-01	RDC	Composition du conseil communautaire 	73	142396	55	FPU	M.	Charles	DEMOUGE	
27 - Bourgogne-Franche-Comté	25 - Doubs	2 - Montbéliard	212503569 - Maîche	200023075	CC du Pays de Maîche	CC	0	0	2009-12-07	2010-01-01	RDC	Recomposition du conseil communautaire suite à extension de périmètre à compter du 1er janvier 2017	42	18987	33	FPU	M.	Franck	VILLEMAIN	
27 - Bourgogne-Franche-Comté	25 - Doubs	1 - Besançon	200055903 - Ornans	200068070	CC Loue-Lison	CC	0	0	2016-09-22	2017-01-01	RDC		72	25907	31	FPU	M.	Jean-Claude	GRENIER	
27 - Bourgogne-Franche-Comté	25 - Doubs	2 - Montbéliard	200086288 - Pays-de-Clerval	200068294	CC des Deux Vallées Vertes	CC	0	0	2016-09-22	2017-01-01	RDC	Composition du conseil communautaire	54	16021	27	FPU	M.	Bruno	BEAUDREY	
27 - Bourgogne-Franche-Comté	25 - Doubs	3 - Pontarlier	212503080 - Les Hôpitaux-Vieux	200069565	CC des Lacs et Montagnes du Haut-Doubs	CC	0	0	2016-10-28	2017-01-01	RDC		32	16937	22	ASZSE	M.	Jean-Marie	SAILLARD	
27 - Bourgogne-Franche-Comté	25 - Doubs	3 - Pontarlier	212503908 - Montbenoît	242500320	CC de Montbenoit	CC	0	0	1992-12-24	1993-01-01	RDC		16	8352	24	ASZSE	Mme	Elisabeth	VIENNET	
27 - Bourgogne-Franche-Comté	25 - Doubs	3 - Pontarlier	212504625 - Pontarlier	242500338	CC du Grand Pontarlier	CC	0	0	1999-06-14	1999-06-14	RDC		10	29487	31	FPU	M.	Patrick	GENRE	
27 - Bourgogne-Franche-Comté	25 - Doubs	3 - Pontarlier	212504112 - Morteau	242504116	CC du Val de Morteau	CC	0	0	2000-11-29	2000-11-29	RDC		8	21698	38	FPU	M.	Cédric	BOLE	
27 - Bourgogne-Franche-Comté	25 - Doubs	3 - Pontarlier	212505788 - Valdahon	242504181	CC des Portes du Haut-Doubs	CC	0	0	1998-06-19	1998-06-19	RDC		47	27418	32	FPU	M.	François	CUCHEROUSSET	
27 - Bourgogne-Franche-Comté	25 - Doubs	3 - Pontarlier	212505127 - Le Russey	242504355	CC du Plateau de Russey	CC	0	0	2001-12-27	2001-12-27	RDC		17	7160	31	FPU	M.	Gilles 	ROBERT	
27 - Bourgogne-Franche-Comté	25 - Doubs	2 - Montbéliard	200054146 - Sancey	242504371	CC du Pays de Sancey-Belleherbe	CC	0	0	2001-12-26	2001-12-26	RDC	Recomposition suite à extension de périmètre	27	5623	30	FPU	M.	Christian	BRAND	
27 - Bourgogne-Franche-Comté	25 - Doubs	1 - Besançon	212500474 - Baume-les-Dames	242504447	CC du Doubs Baumois	CC	0	0	2001-12-27	2001-12-27	RDC		58	16465	31	FPU	M.	Jean-Claude	MAURICE	
27 - Bourgogne-Franche-Comté	25 - Doubs	3 - Pontarlier	200068401 - Levier	242504488	CC Altitude 800	CC	0	0	2002-11-22	2002-11-22	RDC	chaque commune a un nombre de sièges fixé par arrêté portant création de la cc.	9	6954	27	FPU	M.	Claude	COURVOISIER	
27 - Bourgogne-Franche-Comté	25 - Doubs	3 - Pontarlier	212502595 - Frasne	242504496	CC du Plateau de Frasne et du Val de Drugeon (CFD)	CC	0	0	2002-12-04	2002-12-04	RDC		10	6404	33	FPU	M.	Christian	VALLET	
27 - Bourgogne-Franche-Comté	25 - Doubs	1 - Besançon	212506042 - Verne	200001253	SI de l'église de Verne	SIVU	0	0	2005-11-25	2005-11-25	MEMNB		5	570	1	CBUDG	M.	Denis	GIRARDOT	
27 - Bourgogne-Franche-Comté	25 - Doubs	1 - Besançon	212503643 - Mamirolle	200004745	SIVOS Mamirolle - Le Gratteris - La Chevillotte	SIVU	0	0	2006-07-06	2007-01-01	POPUL		3	2165	1	CBUDG	M.	Daniel	HUOT	
27 - Bourgogne-Franche-Comté	25 - Doubs	2 - Montbéliard	212503270 - Lanthenans	200004752	SIVU du Prieuré	SIVU	0	0	2006-07-05	2006-07-05	POPUL		4	1032	1	CBUDG	Mme	Jeanne-Antide	FELEZ	
27 - Bourgogne-Franche-Comté	25 - Doubs	3 - Pontarlier	212504534 - Pierrefontaine-les-Varans	200013928	SIVOS de La Rêverotte	SIVU	0	0	2007-12-28	2008-01-01	AUTR	commune siège : 4 délégués autres communes : 2 délégués	4	1958	2	CBUDG	M.	Daniel	PRIEUR	
27 - Bourgogne-Franche-Comté	25 - Doubs	2 - Montbéliard	212504583 - Les Plains-et-Grands-Essarts	200016376	SIVU de l'accueil périscolaire du clos du Doubs	SIVU	0	0	2008-06-25	2008-06-25	MEMNB		4	784	1	CBUDG	Mme	Lydie	LAB	
27 - Bourgogne-Franche-Comté	25 - Doubs	2 - Montbéliard	212501886 - Dambenois	200016566	SIVU scolaire des Trois Fontaines	SIVU	0	0	2008-08-05	2008-08-05	MEMNB		3	2005	1	CBUDG	M.	Jean-Michel	GROSCLAUDE	
27 - Bourgogne-Franche-Comté	25 - Doubs	3 - Pontarlier	212503494 - Loray	200019701	SIVU de Flangebouche, Loray, Plaimbois-Vennes	SIVU	0	0	2009-02-24	2009-02-24	POPUL		3	1595	1	CBUDG	Mme	Betty	TROUTET	
27 - Bourgogne-Franche-Comté	25 - Doubs	3 - Pontarlier	212504328 - Orchamps-Vennes	200021186	SIVU du gymnase du Val de Vennes	SIVU	0	0	2009-06-23	2009-06-23	MEMNB		9	6228	1	CBUDG	Mme	Marina	TASSETTI	
27 - Bourgogne-Franche-Comté	25 - Doubs	1 - Besançon	212502124 - École-Valentin	200030369	SIVU MARPA école-Valentin	SIVU	0	0	2011-11-15	2011-11-15	MEMNB		5	8290	1	CBUDG	M.	Yves	GUYEN	
