Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
11 - Île-de-France	78 - Yvelines	1 - Mantes-la-Jolie	217800291 - Aubergenville	200059889	CU Grand Paris Seine et Oise	CU	0	0	2016-01-01	2016-01-01	RDC		73	432248	54	FPU	Mme	Cécile	ZAMMIT-POPESCU	
11 - Île-de-France	78 - Yvelines	3 - Saint-Germain-en-Laye	217804814 - Le Pecq	200058519	CA Saint Germain Boucles de Seine	CA	0	1	2016-01-01	2016-01-01	ACCOR		19	342792	43	FPU	M.	Pierre	FOND	
11 - Île-de-France	78 - Yvelines	4 - Versailles	217806215 - Trappes	200058782	CA de Saint Quentin en Yvelines	CA	0	0	2016-01-01	2016-01-01	ACCOR		12	232895	49	FPU	M.	Jean-Michel	FOURGOUS	
11 - Île-de-France	78 - Yvelines	2 - Rambouillet	217805175 - Rambouillet	200073344	CA Rambouillet Territoires	CA	0	0	2016-12-27	2017-01-01	ACCOR		36	80950	45	FPU	M.	Thomas	GOURLAN	
11 - Île-de-France	78 - Yvelines	4 - Versailles	217806462 - Versailles	247800584	CA Versailles Grand Parc (CAVGP)	CA	0	1	2002-11-08	2002-11-08	RDC		18	273207	36	FPU	M.	François	DE MAZIÈRES	
11 - Île-de-France	78 - Yvelines	2 - Rambouillet	217801935 - Dampierre-en-Yvelines	200033173	CC de la Haute Vallée de Chevreuse	CC	0	0	2012-07-10	2012-07-10	RDC		10	25677	20	ASZSE	Mme	Anne	GRIGNON	
11 - Île-de-France	78 - Yvelines	3 - Saint-Germain-en-Laye	217802339 - Feucherolles	200034130	CC Gally Mauldre	CC	0	0	2012-06-29	2013-01-01	RDC		11	23125	28	FPU	M.	Patrick	LOISEL	
11 - Île-de-France	78 - Yvelines	1 - Mantes-la-Jolie	217802552 - Freneuse	200071074	CC Les Portes de l'Ile de France	CC	0	0	2016-12-11	2017-01-01	RDC		18	23266	26	FPU	M.	Alain	PEZZALI	
11 - Île-de-France	78 - Yvelines	1 - Mantes-la-Jolie	217803105 - Houdan	247800550	CC du Pays Houdanais (CCPH)	CC	0	1	1997-12-30	1997-12-30	RDC		36	30609	35	FPU	M.	Jean-Marie	TÉTART	
11 - Île-de-France	78 - Yvelines	2 - Rambouillet	217805886 - Saulx-Marchais	247800618	CC Coeur d'Yvelines	CC	0	0	2004-11-08	2004-11-08	RDC		31	52156	27	FPU	M.	Hervé	PLANCHENAULT	
11 - Île-de-France	78 - Yvelines	3 - Saint-Germain-en-Laye	217804665 - Orgeval	200001535	SI pour la réalisation et la gestion d'une structure multi-accueil pour la petite enfance à Orgeval	SIVU	0	0	2005-12-26	2005-12-26	MEMNB		4	17428	1	CFISC	M.	Hervé	CHARNALLET	
11 - Île-de-France	78 - Yvelines	1 - Mantes-la-Jolie	217804137 - Mondreville	200003572	SI de traitement des eaux Mondreville - Le Mesnil-Simon	SIVU	0	1	2006-06-20	2006-06-20	MEMNB		2	992	1	CBUDG	M.	Géraud	COLLET	
11 - Île-de-France	78 - Yvelines	2 - Rambouillet	217802362 - Flexanville	200005882	SI d'assainissement Flexanville - Osmoy (SIAFO)	SIVU	0	0	2006-11-06	2006-11-06	MEMNB		2	998	1	CBUDG	M.	Didier	SAUSSAY	
11 - Île-de-France	78 - Yvelines	1 - Mantes-la-Jolie	217804400 - Les Mureaux	200008241	Syndicat de gestion de l'aérodrome des Mureaux - Verneuil-sur-Seine	SIVU	0	0	2007-02-28	2007-02-28	MEMNB		2	50375	1	CBUDG	M.	Eugène	DALLE	
11 - Île-de-France	78 - Yvelines	2 - Rambouillet	217806165 - Thoiry	200029478	SIVU de la crèche intercommunale de Thoiry	SIVU	0	0	2011-09-03	2011-09-03	MEMNB		5	4444	1	CBUDG	M.	François	MOUTOT	
11 - Île-de-France	78 - Yvelines	2 - Rambouillet	217800713 - Boinville-le-Gaillard	200064400	SI scolaire la Pointe du Diamant	SIVU	0	0	2016-08-31	2016-09-01	MEMNB		4	1464	3	CBUDG	M.	JEAN LOUIS	FLORES	
11 - Île-de-France	78 - Yvelines	2 - Rambouillet	217805175 - Rambouillet	200074573	SM de la région de Rambouillet	SIVU	0	0	2017-02-01	2017-02-01	POPUL		3	29299	1	CBUDG	M.	Jean	BREBION	
11 - Île-de-France	78 - Yvelines	2 - Rambouillet	217805134 - La Queue-les-Yvelines	200075067	Syndicat interrégional du lycée de La Queue-les-Yvelines	SIVU	0	1	2017-03-10	2017-03-10	MEMNB		56	74798	1	CBUFI	M.	Laurent	LOUESDON	
11 - Île-de-France	78 - Yvelines	3 - Saint-Germain-en-Laye	217803113 - Houilles	200075935	Syndicat d'assainissement de la Boucle de la Seine	SIVU	0	1	2016-01-01	2016-01-01	MEMNB		4	111283	1	CBUFI	M.	Julien	CHAMBON	
11 - Île-de-France	78 - Yvelines	1 - Mantes-la-Jolie	217804012 - Meulan-en-Yvelines	200083095	SI des collèges de la région de Meulan	SIVU	0	0	2018-09-18	2018-09-18	MEMNB		13	25652	1	CBUDG	M.	Christophe	DEMESSINE	
11 - Île-de-France	78 - Yvelines	4 - Versailles	217804905 - Plaisir	200099661	SI de prévention et de police Plaisir - Les Clayes-sous-Bois (SI3PC)	SIVU	0	0	2022-12-27	2023-01-01	MEMNB		2	49174	1	CBUDG	Mme	Joséphine	KOLLMANNSBERGER	
11 - Île-de-France	78 - Yvelines	2 - Rambouillet	217804426 - Neauphle-le-Château	200102994	SIVU "Coeurs d'Enfants"	SIVU	0	0	2023-12-22	2024-01-01	MEMNB		3	12513	1	CBUDG				
11 - Île-de-France	78 - Yvelines	1 - Mantes-la-Jolie	217804442 - Neauphlette	247800352	Syndicat des Eaux de Neauphlette et Bréval	SIVU	0	0	1975-06-17	1975-06-17	MEMNB		3	3236	2	CBUDG	M.	Jérôme	LEBLOND	
11 - Île-de-France	78 - Yvelines	1 - Mantes-la-Jolie	217803444 - Lommoye	257800060	SIVOS de Bonnières-sur-Seine	SIVU	0	0	1973-07-04	1973-07-04	MEMNB		14	19873	2	CBUDG	M.	Alain	PEZZALI	
11 - Île-de-France	78 - Yvelines	3 - Saint-Germain-en-Laye	217803808 - Maule	257800250	SIAEP Maule Bazemont Herbeville	SIVU	0	0	1959-02-06	1959-02-06	MEMNB		3	8239	1	CBUDG	M.	Laurent	RICHARD	
11 - Île-de-France	78 - Yvelines	2 - Rambouillet	217806157 - Thiverval-Grignon	257800441	SI assainissement de Thiverval Grignon Chavenay Feucherolles	SIVU	0	0	1963-06-20	1963-06-20	MEMNB		3	6143	1	CBUDG	Mme	Catherine	LANEN	
11 - Île-de-France	78 - Yvelines	1 - Mantes-la-Jolie	217803444 - Lommoye	257800573	SIAEP de la région de Perdreauville	SIVU	0	0	1935-11-29	1935-11-29	MEMNB		9	4802	1	CBUDG	M.	Michel	MAGNE	
11 - Île-de-France	78 - Yvelines	2 - Rambouillet	217801935 - Dampierre-en-Yvelines	257800722	SIAEP de Dampierre et Chevreuse	SIVU	0	0	1975-10-10	1975-10-10	MEMNB		2	6691	1	CBUDG	M.	Bernard	TEXIER	
11 - Île-de-France	78 - Yvelines	1 - Mantes-la-Jolie	217803105 - Houdan	257800862	SI assainissement de Houdan - Maulette	SIVU	0	0	1972-05-23	1972-05-23	MEMNB		2	4802	1	CBUDG	M.	Jean Marie	TETART	
11 - Île-de-France	78 - Yvelines	4 - Versailles	217803220 - Jouy-en-Josas	257800912	SI aménagement de Jouy Vélizy	SIVU	0	0	1972-07-31	1972-07-31	MEMNB		2	31007	1	CBUDG	Mme	Marie-Hélène	AUBERT	
11 - Île-de-France	78 - Yvelines	4 - Versailles	217803220 - Jouy-en-Josas	257800920	SI de l'amont de Bièvre	SIVU	0	1	1967-06-01	1967-06-01	MEMNB		11	78224	1	CBUDG	M.	Gilles	CURTI	
11 - Île-de-France	78 - Yvelines	1 - Mantes-la-Jolie	217803469 - Longnes	257800953	SI d'aménagement rural de la région de Longnes	SIVU	0	0	1944-12-16	1944-12-16	MEMNB		10	6062	1	CBUDG	M.	Lionel	LEMAIRE	
11 - Île-de-France	78 - Yvelines	3 - Saint-Germain-en-Laye	217803725 - Marly-le-Roi	257800995	SI pour l'aménagement de la propriété de Monte-Cristo	SIVU	0	0	1970-12-18	1970-12-18	MEMNB		3	38791	1	CFISC	Mme	Mireille	TEMPEZ	
11 - Île-de-France	78 - Yvelines	3 - Saint-Germain-en-Laye	217803683 - Mareil-sur-Mauldre	257801019	SI assainissement de la vallée de la Mauldre	SIVU	0	0	1972-07-05	1972-07-05	MEMNB		3	8543	1	CBUDG	M.	Eric	MARTIN	
11 - Île-de-France	78 - Yvelines	2 - Rambouillet	217806835 - Villiers-Saint-Frédéric	257801142	SI assainissement de la région de Neauphle-le-Château (SIARNC)	SIVU	0	0	1960-07-13	1960-07-13	MEMNB		16	28312	1	CBUDG	M.	Francis	LE GOFF	
11 - Île-de-France	78 - Yvelines	3 - Saint-Germain-en-Laye	217804988 - Poissy	257801233	SI du centre hospitalier intercommunal de Poissy	SIVU	0	0	1962-01-15	1962-01-15	MEMNB		17	207819	1	CBUDG	M.	Frédérick	BERNARD	
11 - Île-de-France	78 - Yvelines	2 - Rambouillet	217805225 - Rochefort-en-Yvelines	257801258	SI des écoles de Rochefort-en-Yvelines, Longvilliers (SIERL)	SIVU	0	0	1973-07-06	1973-07-06	MEMNB		2	1434	1	CBUDG	M.	Sylvain	LAMBERT	
11 - Île-de-France	78 - Yvelines	3 - Saint-Germain-en-Laye	200086924 - Saint-Germain-en-Laye	257801266	SI d'aviron des rives de la Seine	SIVU	0	0	1967-06-28	1967-06-28	MEMNB		9	109995	1	CBUDG	M.	Rodolphe	SOUCARET	
11 - Île-de-France	78 - Yvelines	3 - Saint-Germain-en-Laye	200086924 - Saint-Germain-en-Laye	257801332	SI assainissement de la région de Saint-Germain-en-Laye	SIVU	0	0	1950-08-01	1950-08-01	MEMNB		8	107270	1	CBUDG	M.	Arnaud	PERICARD	
11 - Île-de-France	78 - Yvelines	3 - Saint-Germain-en-Laye	200086924 - Saint-Germain-en-Laye	257801340	SI pour la construction et la gestion d'une piscine	SIVU	0	0	1964-01-23	1964-01-23	MEMNB		7	106304	1	CBUFI	M.	Arnaud	PERICARD	
11 - Île-de-France	78 - Yvelines	2 - Rambouillet	217806165 - Thoiry	257801407	SI assainissement de la région de Thoiry (SIAR Thoiry)	SIVU	0	0	1970-08-20	1970-08-20	MEMNB		4	3326	1	CBUFI	M.	François	MOUTOT	
11 - Île-de-France	78 - Yvelines	3 - Saint-Germain-en-Laye	217806421 - Verneuil-sur-Seine	257801555	SI Handi Val de Seine	SIVU	0	0	1969-05-19	1969-05-19	MEMNB		35	203774	1	CBUDG	M.	Yann	SCOTTE	
11 - Île-de-France	78 - Yvelines	1 - Mantes-la-Jolie	217801075 - Bréval	257801985	SIVOS de Bréval Neauphlette	SIVU	0	0	1982-12-09	1982-12-09	MEMNB		2	2807	1	CBUDG	M.	Thierry	NAVELLO	
11 - Île-de-France	78 - Yvelines	3 - Saint-Germain-en-Laye	217802248 - L'Étang-la-Ville	257802124	SI d'études, de réalisation et de gestion du parc d'automobiles desservant la gare ferroviaire de Saint-Nom-la-Bretèche (SIERE )	SIVU	0	0	1986-01-30	1986-01-30	MEMNB		3	13013	1	CBUFI	M.	Daniel	CORNALBA	
11 - Île-de-France	78 - Yvelines	3 - Saint-Germain-en-Laye	217803725 - Marly-le-Roi	257802132	SI pour la gestion du Musée de Louveciennes/Marly-le-Roi	SIVU	0	0	1977-06-13	1977-06-13	MEMNB		2	24741	1	CFISC	M.	Jean-François	PERRAULT	
11 - Île-de-France	78 - Yvelines	1 - Mantes-la-Jolie	217802396 - Follainville-Dennemont	257802389	SIVOS Follainville-Dennemont et Drocourt	SIVU	0	0	1990-01-12	1990-01-12	MEMNB		2	2757	1	CBUDG	M.	Sébastien	LAVANCIER	
11 - Île-de-France	78 - Yvelines	2 - Rambouillet	217802206 - Les Essarts-le-Roi	257802405	SI assainissement des sources de l'Yvette (SIASY)	SIVU	0	0	1989-07-13	1989-07-13	MEMNB		2	8555	1	CBUDG	M.	Stéphane	JOST	
11 - Île-de-France	78 - Yvelines	2 - Rambouillet	217803667 - Mareil-le-Guyon	257802413	SIVOS Mareil - Bazoche - Tremblay (SIVOS dit MBT)	SIVU	0	0	1989-07-03	1989-07-03	MEMNB		3	2202	1	CBUDG	Mme	Patricia	SADOC	
11 - Île-de-France	78 - Yvelines	1 - Mantes-la-Jolie	217800895 - Bonnières-sur-Seine	257802611	SI des services de secours et d'incendie de Bonnières-sur-Seine et de Limetz-Villez	SIVU	0	0	1993-07-07	1993-07-07	MEMNB		12	18795	1	CBUDG	M.	Jean-Marc	POMMIER	
11 - Île-de-France	78 - Yvelines	2 - Rambouillet	217800846 - Boissy-sans-Avoir	257802694	SI d'assainissement du Breuil (SIAB)	SIVU	0	0	1994-06-07	1994-06-07	POPUL		6	7545	1	CBUDG	M.	Christian	LORINQUER	
11 - Île-de-France	78 - Yvelines	1 - Mantes-la-Jolie	217800705 - Boinville-en-Mantois	257803023	SIVOS Boinville-en-Mantois - Breuil-Bois-Robert	SIVU	0	0	1996-04-25	1996-04-25	MEMNB		2	1068	2	CBUDG	M.	Bernard	MOISAN	
11 - Île-de-France	78 - Yvelines	1 - Mantes-la-Jolie	217800895 - Bonnières-sur-Seine	257803064	SI des eaux de la région de Bonnières-sur-Seine	SIVU	0	0	1996-09-13	1996-09-13	MEMNB		5	9627	1	CBUDG	M.	Michel	OBRY	
11 - Île-de-France	78 - Yvelines	2 - Rambouillet	217800341 - Auteuil	257803080	SI des festivités d'Auteuil - Autouillet  (SIFAA)	SIVU	0	0	1996-10-01	1996-10-01	AUTR		2	1644	1	CBUDG	Mme	MARIE-CHRISTINE	CHAVILLON	
11 - Île-de-France	78 - Yvelines	2 - Rambouillet	217800622 - Beynes	257825406	SI en vue de la gestion des activités du centre culturel (La Barbacane)	SIVU	0	0	1996-12-17	1996-12-17	POPUL		7	16809	1	CBUDG	M.	Yves	REVEL	
11 - Île-de-France	78 - Yvelines	3 - Saint-Germain-en-Laye	217804814 - Le Pecq	257825471	SI pour le maintien à domicile (SIMAD)	SIVU	0	0	1987-07-23	1987-07-23	MEMNB		8	174203	1	CBUDG	Mme	Laurence	BERNARD	
11 - Île-de-France	78 - Yvelines	1 - Mantes-la-Jolie	217801927 - Dammartin-en-Serve	257825505	SI de gestion de l'ensemble des installations scolaires (SIGEIS)	SIVU	0	0	1998-02-26	1998-02-26	MEMNB		3	1877	1	CBUDG	Mme	Laetitia	NOTHEAUX	
11 - Île-de-France	78 - Yvelines	1 - Mantes-la-Jolie	217803022 - La Hauteville	257825521	SI pour la rénovation de l'église, du cimetière et de l'école (SIRECE)	SIVU	0	0	1998-11-03	1998-11-03	MEMNB		3	508	2	CBUDG	M.	Marc	COURTEAUD	
11 - Île-de-France	78 - Yvelines	2 - Rambouillet	217801935 - Dampierre-en-Yvelines	257825539	SI pour le restaurant scolaire et l'école maternelle de Dampierre - Senlisse (SIRSEM)	SIVU	0	0	1999-02-04	1999-02-04	MEMNB		2	1526	1	CBUDG	Mme	Valérie	PALMER	
11 - Île-de-France	78 - Yvelines	3 - Saint-Germain-en-Laye	217804665 - Orgeval	257825547	SIVU de la route royale	SIVU	0	0	1999-02-15	1999-02-19	MEMNB		2	4873	1	CBUDG	M.	Jean-Baptiste	MOIOLI	
11 - Île-de-France	78 - Yvelines	1 - Mantes-la-Jolie	217806777 - Villette	257825562	SIVOS Boinvilliers, Flacourt, Rosay, Villette	SIVU	0	0	1999-07-13	1999-07-13	MEMNB		4	1363	1	CBUDG	Mme	Séverine	LE GOFF	
11 - Île-de-France	78 - Yvelines	1 - Mantes-la-Jolie	217801075 - Bréval	257825588	SI à vocation sportive et culturelle du plateau (SIVSCP)	SIVU	0	0	1999-10-14	1999-10-14	MEMNB		4	3609	1	CBUDG	M.	René	LANNOU	
11 - Île-de-France	78 - Yvelines	2 - Rambouillet	217806165 - Thoiry	257825604	SIVU de l'école maternelle intercommunale de Thoiry 	SIVU	0	0	2000-01-24	2000-01-24	MEMNB		5	4318	1	CBUFI	M.	François	MOUTOT	
