Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
44 - Grand Est	08 - Ardennes	1 - Charleville-Mézières	210800967 - Charleville-Mézières	200041630	Ardenne Métropole	CA	0	0	2014-01-01	2014-01-01	RDC	Article L.5211-6-1 modalités II à VI	57	124014	46	FPU	M.	Boris	RAVIGNON	
44 - Grand Est	08 - Ardennes	1 - Charleville-Mézières	210802542 - Maubert-Fontaine	200041622	CC Ardennes Thiérache	CC	0	0	2014-01-01	2014-01-01	ACCOR		37	9742	31	FPU	M.	Miguel	LEROY	
44 - Grand Est	08 - Ardennes	2 - Rethel	210803664 - Sault-lès-Rethel	200043156	CC du Pays Réthelois	CC	0	0	2014-01-01	2014-01-01	RDC		65	30661	34	FPU	M.	Renaud	AVERLY	
44 - Grand Est	08 - Ardennes	1 - Charleville-Mézières	210803318 - Rocroi	200067759	CC Vallées et Plateau d'Ardenne	CC	0	0	2016-11-16	2017-01-01	RDC	Sauf accord local trouvé avant le 15 décembre 2016	31	24680	28	FPU	M.	Régis	DEPAIX	
44 - Grand Est	08 - Ardennes	1 - Charleville-Mézières	210801734 - Givet	240800821	CC Ardenne, Rives de Meuse	CC	0	0	2001-12-20	2002-01-01	ACCOR		19	26379	22	AAZSE	M.	Bernard	DEKENS	
44 - Grand Est	08 - Ardennes	3 - Sedan	210800835 - Carignan	240800847	CC des Portes du Luxembourg	CC	0	0	1994-12-23	2013-03-07	RDC		50	19948	29	FPU	M.	Frédéric	LATOUR	
44 - Grand Est	08 - Ardennes	2 - Rethel	210803656 - Saulces-Monclin	240800862	CC des Crêtes Préardennaises	CC	0	0	1995-12-20	1995-12-20	RDC		94	22138	33	FPU	M.	Bernard	BLAIMONT	
44 - Grand Est	08 - Ardennes	4 - Vouziers	200062388 - Vouziers	240800920	CC de l'Argonne Ardennaise	CC	0	0	1997-12-31	1997-12-31	RDC		95	17221	27	FPU	M.	Benoît	SINGLIT	
44 - Grand Est	08 - Ardennes	3 - Sedan	200053437 - Douzy	200016384	SI de sauvegarde du patrimoine rural ardennais	SIVU	0	0	2008-08-08	2008-08-08	POPUL		5	2962	1	CBUDG	M.	Claude	LALLEMENT	
44 - Grand Est	08 - Ardennes	3 - Sedan	210802484 - Margut	200025393	SI de gestion du pôle scolaire de Margut	SIVU	0	0	2010-03-26	2010-03-26	POPUL		15	2819	1	CBUDG	Mme	Corinne	GALLERNE	
44 - Grand Est	08 - Ardennes	2 - Rethel	210803268 - Rethel	200026201	SIVU assainissement collectif de l'agglomération rethéloise	SIVU	0	0	2010-10-15	2010-10-26	POPUL		3	10067	1	CBUDG	M.	Joseph	AFRIBO	
44 - Grand Est	08 - Ardennes	2 - Rethel	210803268 - Rethel	200026219	SIVU Foirail de l'agglomération rethéloise	SIVU	0	0	2010-10-15	2010-10-26	POPUL		2	9663	1	CBUDG	M.	Joseph	AFRIBO	
44 - Grand Est	08 - Ardennes	3 - Sedan	200058543 - Mouzon	200028355	Groupe scolaire de Mouzon	SIVU	0	0	2010-11-26	2010-11-26	POPUL		3	2706	1	CBUDG	Mme	Michelle	FORTIER	
44 - Grand Est	08 - Ardennes	3 - Sedan	210803193 - Raucourt-et-Flaba	200043586	Ardennes Télécom	SIVU	0	0	2013-12-17	2013-12-17	MEMNB		4	2736	1	CBUDG	M.	Bruno	LOPES	
