Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
84 - Auvergne-Rhône-Alpes	43 - Haute-Loire	2 - Le Puy-en-Velay	214301574 - Le Puy-en-Velay	200073419	CA du Puy-en-Velay	CA	0	0	2016-12-26	2017-01-01	ACCOR		72	84880	49	FPU	M.	Michel	JOUBERT	
84 - Auvergne-Rhône-Alpes	43 - Haute-Loire	1 - Brioude	214301129 - Langeac	200073393	CC des Rives du Haut Allier	CC	0	0	2016-12-27	2017-01-01	RDC		60	16968	36	FPU	M.	Gérard	BEAUD	
84 - Auvergne-Rhône-Alpes	43 - Haute-Loire	2 - Le Puy-en-Velay	214302002 - Saint-Julien-Chapteuil	200073401	CC Mézenc-Loire-Meygal	CC	0	0	2016-12-27	2017-01-01	ACCOR		22	11642	23	FPU	M.	Jean-Marc	FARGIER	
84 - Auvergne-Rhône-Alpes	43 - Haute-Loire	3 - Yssingeaux	214301376 - Monistrol-sur-Loire	200073427	CC Marches du Velay-Rochebaron	CC	0	0	2016-12-27	2017-01-01	ACCOR		14	32080	32	FPU	M.	Xavier	DELPY	
84 - Auvergne-Rhône-Alpes	43 - Haute-Loire	1 - Brioude	214300402 - Brioude	200085728	CC Brioude Sud Auvergne	CC	0	0	2018-12-11	2018-12-19	RDC		27	17447	23	FPU	M.	Jean-Luc	VACHELARD	
84 - Auvergne-Rhône-Alpes	43 - Haute-Loire	3 - Yssingeaux	214301418 - Montfaucon-en-Velay	244300307	Haut Pays du Velay Communauté	CC	0	0	1996-12-23	1997-01-01	ACCOR		8	8160	28	FPU	M.	Bernard	SOUVIGNET	
84 - Auvergne-Rhône-Alpes	43 - Haute-Loire	3 - Yssingeaux	214302689 - Yssingeaux	244301016	CC des Sucs	CC	0	0	1999-06-28	1999-06-28	ACCOR		9	18884	23	FPU	M.	Daniel	FAVIER	
84 - Auvergne-Rhône-Alpes	43 - Haute-Loire	1 - Brioude	214301855 - Sainte-Florine	244301099	CC Auzon Communauté	CC	0	0	2000-12-21	2001-01-01	ACCOR		12	9582	20	FPU	M.	Jean-Paul	PASTOUREL	
84 - Auvergne-Rhône-Alpes	43 - Haute-Loire	3 - Yssingeaux	214302440 - Tence	244301107	CC du Haut Lignon	CC	0	0	2000-12-22	2001-01-01	ACCOR		6	8247	21	FPU	M.	DAVID	SALQUE-PRADIER	
84 - Auvergne-Rhône-Alpes	43 - Haute-Loire	2 - Le Puy-en-Velay	214300774 - Costaros	244301123	CC des Pays de Cayres et de Pradelles	CC	0	0	2000-12-31	2001-01-01	RDC		20	5269	24	FPU	M.	Paul	BRAUD	
