Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
75 - Nouvelle Aquitaine	24 - Dordogne	3 - Périgueux	212403224 - Périgueux	200040392	CA Le Grand Périgueux	CA	0	0	2014-01-01	2014-01-01	RDC		43	107330	46	FPU	M.	Jacques	AUZOU	
75 - Nouvelle Aquitaine	24 - Dordogne	1 - Bergerac	212400378 - Bergerac	200070647	CA Bergeracoise	CA	0	0	2016-09-15	2017-01-01	RDC		38	62436	44	FPU	M.	Frédéric	DELMARES	
75 - Nouvelle Aquitaine	24 - Dordogne	4 - Sarlat-la-Canéda	212405203 - Sarlat-la-Canéda	200027217	CC Sarlat-Périgord Noir	CC	0	0	2010-12-21	2010-12-31	ACCOR		13	16719	33	FPU	M.	Jean-Jacques	DE PERETTI	
75 - Nouvelle Aquitaine	24 - Dordogne	1 - Bergerac	212405682 - Vélines	200034197	CC de Montaigne Montravel et Gurson	CC	0	0	2012-10-25	2013-01-01	RDC		18	12109	24	AAZSE	M.	Thierry	BOIDÉ	
75 - Nouvelle Aquitaine	24 - Dordogne	1 - Bergerac	212402234 - Lalinde	200034833	CC des Bastides Dordogne-Périgord	CC	0	0	2012-11-23	2013-01-01	RDC		47	18950	34	FPU	M.	Jean-Marc	GOUIN	
75 - Nouvelle Aquitaine	24 - Dordogne	3 - Périgueux	212403729 - Saint-Astier	200040095	CC Isle Vern Salembre en Périgord	CC	0	0	2014-01-01	2014-01-01	RDC		16	19168	23	FPU	M.	Jean-Michel	MAGNE	
75 - Nouvelle Aquitaine	24 - Dordogne	3 - Périgueux	212402945 - Montpon-Ménestérol	200040384	CC Isle Double Landais	CC	0	0	2014-01-01	2014-01-01	RDC		9	12617	32	FPU	M.	Jean-Paul	LOTTERIE	
75 - Nouvelle Aquitaine	24 - Dordogne	3 - Périgueux	212403521 - Ribérac	200040400	CC du Périgord Ribéracois	CC	0	0	2014-01-01	2014-01-01	RDC		44	19973	28	FPU	M.	Didier	BAZINET	
75 - Nouvelle Aquitaine	24 - Dordogne	4 - Sarlat-la-Canéda	212405161 - Salignac-Eyvigues	200040830	CC du Pays de Fénelon	CC	0	0	2014-01-01	2014-01-01	ACCOR		17	9932	29	FPU	M.	Patrick	BONNEFON	
75 - Nouvelle Aquitaine	24 - Dordogne	1 - Bergerac	212401673 - Eymet	200040889	CC de Portes Sud Périgord	CC	0	0	2014-01-01	2014-01-01	RDC		25	8572	29	ASZSE	M.	Jérôme	BETAILLE	
75 - Nouvelle Aquitaine	24 - Dordogne	4 - Sarlat-la-Canéda	212403968 - Saint-Cyprien	200041051	CC Vallée de la Dordogne et Forêt Bessède	CC	0	0	2014-01-01	2014-01-01	ACCOR		20	9131	30	AAZSE	M.	Serge	ORHAND	
75 - Nouvelle Aquitaine	24 - Dordogne	4 - Sarlat-la-Canéda	212405476 - Terrasson-Lavilledieu	200041150	CC Terrassonnais Haut Périgord Noir	CC	0	0	2014-01-01	2014-01-01	RDC		37	22538	33	FPU	M.	Dominique	BOUSQUET	
75 - Nouvelle Aquitaine	24 - Dordogne	4 - Sarlat-la-Canéda	200083434 - Les Eyzies	200041168	CC de la Vallée de l'Homme	CC	0	0	2014-01-01	2014-01-01	RDC		26	16148	25	FPU	M.	Philippe	LAGARDE	
75 - Nouvelle Aquitaine	24 - Dordogne	4 - Sarlat-la-Canéda	212404503 - Saint-Martial-de-Nabirat	200041440	CC de Domme- Villefranche du Périgord	CC	0	0	2014-01-01	2014-01-01	RDC		23	8683	27	FPU	M.	Jean-Claude	CASSAGNOLE	
75 - Nouvelle Aquitaine	24 - Dordogne	2 - Nontron	200084127 - Brantôme en Périgord	200041572	CC Dronne et Belle	CC	0	0	2014-01-01	2014-01-01	RDC		16	11539	29	FPU	M.	Jean-Paul	COUVY	
75 - Nouvelle Aquitaine	24 - Dordogne	3 - Périgueux	212402994 - Mussidan	200069094	CC Isle et Crempse en Périgord	CC	0	0	2016-09-15	2017-01-01	RDC		25	14694	31	FPU	Mme	Marie Rose	VEYSSIERE	
75 - Nouvelle Aquitaine	24 - Dordogne	2 - Nontron	212403117 - Nontron	200071819	CC du Périgord Nontronnais	CC	0	0	2016-09-15	2017-01-01	RDC		28	15450	34	FPU	M.	Gérard	SAVOYE	
75 - Nouvelle Aquitaine	24 - Dordogne	2 - Nontron	212405518 - Thiviers	242400752	CC Périgord-Limousin	CC	0	0	1995-12-18	1995-12-18	RDC		22	14430	31	FPU	M.	Michel	AUGEIX	
75 - Nouvelle Aquitaine	24 - Dordogne	3 - Périgueux	212403547 - La Roche-Chalais	242400935	CC du Pays de Saint Aulaye	CC	0	0	1999-07-08	1999-07-08	RDC		6	6773	21	ASZSE	M.	Yannick	LAGRENAUDIE	
75 - Nouvelle Aquitaine	24 - Dordogne	2 - Nontron	212405260 - Savignac-Lédrier	242401024	CC Isle-Loue-Auvézère en Périgord	CC	0	0	2000-12-12	2000-12-20	ACCOR		28	13968	31	FPU	M.	Bruno	LAMONERIE	
75 - Nouvelle Aquitaine	24 - Dordogne	1 - Bergerac	212405682 - Vélines	200035830	SIVOS de Vélines	SIVU	0	0	2012-12-13	2013-01-01	MEMNB		13	11438	2	CBUDG	Mme	Maryse	BRAIT	
75 - Nouvelle Aquitaine	24 - Dordogne	1 - Bergerac	212402804 - Monpazier	200059293	SIAEP Sud Périgord	SIVU	0	0	2015-12-16	2016-01-01	MEMNB		45	10958	1	CBUDG	M.	Marc	MATTERA	
75 - Nouvelle Aquitaine	24 - Dordogne	2 - Nontron	212402275 - Lanouaille	200066298	SIAEP du Nord Est Périgord	SIVU	0	0	2016-09-26	2017-01-01	MEMNB		27	13820	1	CBUDG	M.	Albert	POUQUET	
75 - Nouvelle Aquitaine	24 - Dordogne	1 - Bergerac	212402226 - La Force	200075703	Syndicat d'action sociale au coeur des trois cantons	SIVU	0	0	2017-06-14	2017-06-15	MEMNB		35	34470	1	CBUDG	Mme	Christine	TOURENNE	
75 - Nouvelle Aquitaine	24 - Dordogne	3 - Périgueux	212405534 - Tocane-Saint-Apre	200094944	SIVOS de Tocane-Saint-Apre	SIVU	0	0	2021-01-01	2021-01-01	MEMNB		13	7477	2	CBUDG	M.	Yves	MAHAUD	
75 - Nouvelle Aquitaine	24 - Dordogne	1 - Bergerac	212400543 - Bouniagues	200094969	SIVOS à la carte des deux cantons	SIVU	1	0	2021-01-01	2021-01-01	MEMNB		3	1219	2	CBUDG	M.	Georges	BASSI	
75 - Nouvelle Aquitaine	24 - Dordogne	1 - Bergerac	212405849 - Villefranche-de-Lonchat	252400270	SIAEP de Montpon Villefranche	SIVU	0	0	1954-09-27	2011-03-30	POPUL		17	16240	1	CBUDG	M.	Thierry	BOIDE	
75 - Nouvelle Aquitaine	24 - Dordogne	4 - Sarlat-la-Canéda	212405161 - Salignac-Eyvigues	252400759	SI d'irrigation région des coteaux de Salignac	SIVU	0	0	1979-01-10	1979-01-10	MEMNB		4	2633	1	CBUDG	M.	Frédéric	CHEYROU	
75 - Nouvelle Aquitaine	24 - Dordogne	4 - Sarlat-la-Canéda	212402911 - Montignac-Lascaux	252400791	SI travaux d'irrigation canton de Montignac	SIVU	0	0	1977-12-07	1977-12-07	MEMNB		10	6911	1	CBUDG	M.	Eric	VEYRET	
75 - Nouvelle Aquitaine	24 - Dordogne	3 - Périgueux	212403802 - Saint-Barthélemy-de-Bellegarde	252401609	SI scolaire des cantons de Montpon et Villefranche	SIVU	0	0	1965-06-08	1965-06-08	MEMNB		15	15757	2	CBUDG	Mme	BRIGITTE	CABIROL	
75 - Nouvelle Aquitaine	24 - Dordogne	3 - Périgueux	212404420 - Saint-Léon-sur-l'Isle	252401633	SI ramassage scolaire de Saint-Astier	SIVU	0	0	1962-10-26	1962-10-26	MEMNB		10	14200	1	CBUDG	Mme	NICOLE	BONNET	
75 - Nouvelle Aquitaine	24 - Dordogne	4 - Sarlat-la-Canéda	212402911 - Montignac-Lascaux	252401765	SIVOS de Montignac	SIVU	0	0	1970-09-10	1970-09-10	MEMNB		17	10939	2	CBUDG	M.	Philippe	MOURNEAU	
