Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
11 - Île-de-France	91 - Essonne	1 - Étampes	219102233 - Étampes	200017846	CA Étampois Sud Essonne	CA	0	0	2008-12-16	2008-12-16	RDC		37	56374	41	FPU	M.	Johann	MITTELHAUSSER	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219104718 - Orsay	200056232	CA Communauté Paris-Saclay	CA	0	0	2015-10-02	2016-01-01	RDC		27	320051	44	FPU	M.	Grégoire	DE LASTEYRIE	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219105491 - Sainte-Geneviève-des-Bois	200057859	CA Coeur d'Essonne Agglomération	CA	0	0	2015-12-04	2016-01-01	RDC		21	208858	46	FPU	M.	Eric	BRAIVE	
11 - Île-de-France	91 - Essonne	2 - Évry	219101144 - Brunoy	200058477	CA Val d'Yerres Val de Seine	CA	0	0	2015-12-14	2016-01-01	ACCOR		9	178586	35	FPU	M.	François	DUROVRAY	
11 - Île-de-France	91 - Essonne	2 - Évry	200083525 - Évry-Courcouronnes	200059228	CA Grand Paris Sud Seine Essonne Sénart	CA	0	1	2015-12-15	2016-01-01	RDC		23	360248	51	FPU	M.	Michel	BISSON	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219101110 - Briis-sous-Forges	249100074	CC du Pays de Limours (CCPL)	CC	0	0	2001-12-17	2001-12-31	RDC		14	27699	34	FPU	Mme	Dany	BOYER	
11 - Île-de-France	91 - Essonne	2 - Évry	219104056 - Milly-la-Forêt	249100157	CC des 2 Vallées	CC	0	0	2001-12-24	2001-12-31	RDC		15	18884	23	FPU	M.	Pascal	SIMONNOT	
11 - Île-de-France	91 - Essonne	2 - Évry	219100450 - Ballancourt-sur-Essonne	249100546	CC du Val d'Essonne (CCVE)	CC	0	0	2002-12-11	2002-12-31	ACCOR		21	62779	30	FPU	M.	Patrick	IMBERT	
11 - Île-de-France	91 - Essonne	1 - Étampes	219102266 - Étréchy	249100553	CC Entre Juine et Renarde (CCEJR)	CC	0	0	2003-10-27	2003-10-31	ACCOR		16	28147	37	FPU	M.	Jean-Marc	FOUCHER	
11 - Île-de-France	91 - Essonne	1 - Étampes	219102001 - Dourdan	249100595	CC le Dourdannais en Hurepoix (CCDH)	CC	0	0	2005-11-22	2005-11-22	RDC		11	27410	26	FPU	M.	Rémi	BOYER	
11 - Île-de-France	91 - Essonne	1 - Étampes	219105111 - Pussay	200006492	SI des quatre rivières des portes de la Beauce	SIVU	0	0	2006-11-28	2006-11-28	MEMNB		4	5277	1	CBUDG	M.	Grégory	COURTAS	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219106895 - Wissous	200026532	Syndicat pour la valorisation de la Plaine de Montjean	SIVU	0	1	2010-09-23	2010-09-23	MEMNB		3	41663	1	CBUDG				
11 - Île-de-France	91 - Essonne	1 - Étampes	219100161 - Angerville	200072890	SI d'énergie du Grand Étampois	SIVU	0	0	2016-12-19	2017-01-01	MEMNB		36	55711	1	CBUDG	M.	Johann	MITTELHAUSSER	
11 - Île-de-France	91 - Essonne	2 - Évry	219104056 - Milly-la-Forêt	200083111	SI de musique des deux vallées	SIVU	0	1	2018-10-04	2018-10-04	MEMNB		13	18974	2	CFISC	M.	Claude	DUPERCHE	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219101565 - Cheptainville	259100089	SI assainissement de la région de Cheptainville	SIVU	0	0	1942-11-07	1942-11-07	MEMNB		6	18593	1	CBUDG	M.	Lionel	VAUDELIN	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219103124 - Igny	259100196	SI pour la gestion du CES Émile Zola d'Igny	SIVU	0	0	1978-12-04	1978-12-04	MEMNB		3	17436	1	CBUDG	Mme	Laetitia	HAMON	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219102498 - Forges-les-Bains	259100659	SI assainissement des communes de Pecqueuse, Limours, Forges-les-Bains, Briis-sous-Forges (SIA)	SIVU	0	0	1960-11-08	1960-11-08	MEMNB		4	14748	2	CBUDG	M.	Emmanuel	DASSA	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219103777 - Massy	259100733	SI pour l'enfance inadaptée (SIEI)	SIVU	0	0	1966-11-02	1966-11-02	MEMNB		15	235394	1	CBUDG	Mme	Véronique	ZELLER	
11 - Île-de-France	91 - Essonne	2 - Évry	219104056 - Milly-la-Forêt	259100840	SI assainissement de la vallée supérieure de l'École	SIVU	0	1	1969-03-25	1969-03-25	MEMNB		2	2626	2	CBUDG				
11 - Île-de-France	91 - Essonne	2 - Évry	219106911 - Yerres	259100865	SI pour la réalisation et le fonctionnement du CES Crosne - Yerres	SIVU	0	0	1969-08-12	1969-08-12	MEMNB		2	38534	1	CBUDG	M.	Michaël	DAMIATI	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219104718 - Orsay	259100949	SI pour la création et la gestion d'établissements pour personnes âgées (SIPA)	SIVU	0	0	1972-12-07	1972-12-07	MEMNB		4	74102	1	CBUDG	Mme	Ariane	WACHTHAUSEN	
11 - Île-de-France	91 - Essonne	1 - Étampes	219101300 - Chalo-Saint-Mars	259101152	SIRP de Chalo-Saint-Mars, Saint-Hilaire	SIVU	0	0	1979-05-31	1979-05-31	MEMNB		2	1461	1	CBUDG	Mme	Sylvie	BROUARD	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219103454 - Longjumeau	259101459	SI pour la gestion du gymnase du collège Pablo Picasso à Saulx-les-Chartreux	SIVU	0	0	1969-06-26	1969-06-26	POPUL		4	34805	1	CBUDG	M.	Jérémy	MARTIN	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219106929 - Les Ulis	259101483	SI pour la création et la gestion d'un cimetière et d'un crématorium aux Ulis (SICOMU)	SIVU	0	0	1978-01-31	1978-01-31	MEMNB		3	76922	2	CBUDG	M.	Clovis	CASSAN	
11 - Île-de-France	91 - Essonne	2 - Évry	219103868 - Mennecy	259101517	SI Ris-Orangis, Mennecy, Bondoufle (Lamoura ou équip. Soc. Evry)	SIVU	0	0	1967-01-06	1967-01-06	MEMNB		3	56948	1	CBUDG	Mme	Chantale	BELMON	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219103454 - Longjumeau	259101582	SI pour la construction et le fonctionnement d'une école intercommunale Champlan - Longjumeau	SIVU	0	0	1968-12-02	1968-12-02	MEMNB		2	23369	1	CBUDG	M.	Christian	LECLERC	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219104585 - Nozay	259101632	SI des eaux des communes du Nord-Est de l'Essonne	SIVU	0	0	1931-06-04	1931-06-04	MEMNB		6	35105	1	CBUDG				
11 - Île-de-France	91 - Essonne	1 - Étampes	219100351 - Authon-la-Plaine	259101749	SIRP d'Authon-la-Plaine, Mérobert, Plessis-Saint-Benoist, Saint-Escobille (AMPS)	SIVU	0	0	1983-06-28	1983-06-28	MEMNB		4	1840	1	CBUDG	M.	Nicolas	ANDRE	
11 - Île-de-France	91 - Essonne	1 - Étampes	219103306 - Lardy	259101764	SI pour la construction et la gestion d'une gendarmerie à Lardy	SIVU	0	0	1982-06-29	1982-06-29	MEMNB		9	20335	1	CBUDG	M.	Denis	MEUNIER	
11 - Île-de-France	91 - Essonne	1 - Étampes	219105442 - Saint-Cyr-la-Rivière	259101863	SIRP de la vallée de l'Éclimont	SIVU	0	0	1976-08-10	1976-08-10	MEMNB		5	1663	1	CBUDG	M.	Eric	MEYER	
11 - Île-de-France	91 - Essonne	1 - Étampes	219106291 - Valpuiseaux	259102093	SIRP des vallées	SIVU	0	0	1991-07-04	1991-07-04	MEMNB		3	1563	1	CBUDG	M.	Jean	PERTHUIS	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219106341 - Vaugrigneuse	259102168	SIVU de l'Orme	SIVU	0	0	1991-08-27	1991-08-27	MEMNB		2	2031	2	CBUDG	Mme	Thérèse	BLANCHIER	
11 - Île-de-France	91 - Essonne	1 - Étampes	219100989 - Boutervilliers	259102192	SI des 4 vallées	SIVU	0	0	1981-06-15	1981-06-15	MEMNB		4	2052	1	CBUDG	Mme	Carine	HOUDOUIN	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219105897 - Savigny-sur-Orge	259102218	SI pour l'étude et l'aide aux personnes en situation de handicap	SIVU	0	0	1993-07-13	1993-07-13	MEMNB		6	131391	1	CBUDG	Mme	Isabelle	AUFFRET	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219101615 - Chilly-Mazarin	259102382	SI de restauration municipale Massy-Chilly (SIRMC)	SIVU	0	0	1996-07-17	1996-07-17	POPUL		3	82230	1	CBUDG	Mme	Elisabeth	PHILIPPOTEAU	
11 - Île-de-France	91 - Essonne	2 - Évry	219101847 - Courdimanche-sur-Essonne	259102648	SI de la vallée de l'Essonne (SIVE)	SIVU	0	0	2002-04-02	2002-04-02	MEMNB		6	5092	1	CBUDG	M.	Alain	JOYEZ	
11 - Île-de-France	91 - Essonne	2 - Évry	219103595 - Maisse	259102671	SIVU de l'école maternelle Pomme de Pin (SIVUEMPP)	SIVU	0	0	2002-06-12	2002-06-12	MEMNB		2	3127	1	CBUDG	M.	Claude	DUVAL	
11 - Île-de-France	91 - Essonne	1 - Étampes	219102480 - La Forêt-Sainte-Croix	259102713	SIRP du plateau (SIRPP)	SIVU	0	0	2003-08-11	2003-08-11	MEMNB		8	1410	1	CBUDG	Mme	Huguette	DENIS	
11 - Île-de-France	91 - Essonne	3 - Palaiseau	219101227 - Bures-sur-Yvette	259102754	SI pour l'aménagement et l'entretien de la coulée verte de l'Yvette (SICOVY)	SIVU	0	0	2000-03-21	2000-03-21	POPUL		3	37500	1	CBUDG	Mme	Nathalie	BEAN	
11 - Île-de-France	91 - Essonne	2 - Évry	219105533 - Saint-Germain-lès-Corbeil	249100330	Syndicat Intercommunal Seine et Sénart (S.I.2S)	SIVOM	1	0	1984-03-14	1984-03-14	MEMNB		7	40868	6	CBUDG	M.	Dominique	VEROTS	
