Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
53 - Bretagne	56 - Morbihan	1 - Lorient	215601212 - Lorient	200042174	CA Lorient Agglomération	CA	0	0	2014-01-01	2014-01-01	RDC		25	211834	39	FPU	M.	Fabrice	LOHER	
53 - Bretagne	56 - Morbihan	3 - Vannes	215602608 - Vannes	200067932	CA Golfe du Morbihan - Vannes Agglomération	CA	0	0	2016-08-26	2017-01-01	ACCOR		34	180111	52	FPU	M.	David	ROBO	
53 - Bretagne	56 - Morbihan	3 - Vannes	215601436 - Muzillac	200027027	CC Arc Sud Bretagne	CC	0	0	2010-12-17	2011-01-01	ACCOR		12	29300	32	FPU	M.	Bruno	LE BORGNE	
53 - Bretagne	56 - Morbihan	1 - Lorient	215600073 - Auray	200043123	CC Auray Quiberon Terre Atlantique	CC	0	0	2014-01-01	2014-01-01	ACCOR		24	92384	30	FPU	M.	Philippe	LE RAY	
53 - Bretagne	56 - Morbihan	2 - Pontivy	200086791 - Ploërmel	200066777	Ploërmel Communauté	CC	0	0	2016-08-26	2017-01-01	RDC		30	43814	36	FPU	M.	Patrick	LE DIFFON	
53 - Bretagne	56 - Morbihan	3 - Vannes	215601246 - Malestroit	200066785	CC de l'Oust à Brocéliande	CC	0	0	2016-08-26	2017-01-01	RDC		26	40513	28	FPU	M.	Jean-Luc	BLEHER	
53 - Bretagne	56 - Morbihan	2 - Pontivy	215600107 - Baud	200096675	CC Baud Communauté	CC	0	0	2021-11-23	2022-01-01	ACCOR		6	16567	29	FPU	Mme	Pascale	GILLET	
53 - Bretagne	56 - Morbihan	2 - Pontivy	215601170 - Locminé	200096683	CC Centre Morbihan Communauté	CC	0	0	2021-11-23	2022-01-01	ACCOR		12	27685	29	FPU	M.	Benoit	ROLLAND	
53 - Bretagne	56 - Morbihan	1 - Lorient	215601303 - Merlevenez	245600440	CC Blavet Bellevue Océan	CC	0	0	1993-12-08	1993-12-08	ACCOR		5	18911	24	ASZSE	Mme	Sophie	LE CHAT	
53 - Bretagne	56 - Morbihan	1 - Lorient	215601527 - Le Palais	245600465	CC de Belle Ile en Mer	CC	0	0	2000-03-16	2000-03-16	ACCOR		4	5688	31	FPU	Mme	Annaïck	HUCHET	
53 - Bretagne	56 - Morbihan	3 - Vannes	215601840 - Questembert	245614383	CC Questembert Communauté	CC	0	0	1997-12-30	1997-12-30	ACCOR		13	24807	30	FPU	M.	Patrice	LE PENHUIZIC	
53 - Bretagne	56 - Morbihan	2 - Pontivy	215600669 - Gourin	245614417	CC Roi Morvan Communauté	CC	0	0	1998-12-29	1998-12-29	ACCOR		21	25623	36	FPU	Mme	Renée	COURTEL	
53 - Bretagne	56 - Morbihan	2 - Pontivy	215601782 - Pontivy	245614433	CC Pontivy Communauté	CC	0	1	2000-11-16	2000-11-16	ACCOR		24	47825	29	FPU	M.	Bernard	LE BRETON	
53 - Bretagne	56 - Morbihan	3 - Vannes	215601238 - Malansac	200021582	SI des écoles de Malansac et de Caden	SIVU	0	0	2009-07-21	2009-07-21	AUTR		2	3898	2	CBUDG	M.	Marc	DE BOYSSON	
53 - Bretagne	56 - Morbihan	2 - Pontivy	215600412 - Cléguérec	200027795	SIVU ''service d'aide à domicile intercommunal'' (SADI)	SIVU	0	0	2010-12-31	2010-12-31	MEMNB		8	9027	1	CBUDG	M.	Michel	LE RAY	
53 - Bretagne	56 - Morbihan	1 - Lorient	215601667 - Plouay	200043834	SIVU de l'école de musique du Scorff au Blavet	SIVU	0	0	2013-12-19	2014-01-01	POPUL		3	9438	1	CBUDG	Mme	Sylvie	PERESSE	
53 - Bretagne	56 - Morbihan	2 - Pontivy	215600917 - Josselin	200063642	Syndicat scolaire du Pays de Josselin	SIVU	0	0	2016-07-20	2016-09-01	MEMNB		10	11926	1	CBUDG	M.	Nicolas	JAGOUDET	
53 - Bretagne	56 - Morbihan	2 - Pontivy	215602467 - Le Sourn	200096998	SI Sarre - Blavet Santé	SIVU	1	0	2021-12-23	2022-01-01	MEMNB		5	8919	1	CBUDG	M.	Jean-Jacques	VIDELO	
53 - Bretagne	56 - Morbihan	3 - Vannes	215601477 - Nivillac	245600119	SIVU du pays de la Roche-Bernard	SIVU	1	0	1973-04-18	1973-04-18	POPUL		7	17513	1	CBUDG	Mme	Béatrice	DENIGOT	
53 - Bretagne	56 - Morbihan	3 - Vannes	215602608 - Vannes	245600226	SI de voirie de l'Est de Vannes (SIVEV)	SIVU	0	0	1950-05-15	1950-05-15	MEMNB		8	35551	1	CBUDG	M.	Guy	DERBOIS	
53 - Bretagne	56 - Morbihan	2 - Pontivy	215600107 - Baud	255600892	Syndicat du centre de secours de Baud	SIVU	0	0	1971-03-26	1971-03-26	MEMNB		6	15112	1	CBUDG	Mme	Pascale	GILLET	
53 - Bretagne	56 - Morbihan	2 - Pontivy	215600818 - Guiscriff	255600926	SI de l'aérodrome Bretagne Atlantique	SIVU	0	1	1974-06-12	1974-06-12	POPUL		6	14762	1	CBUDG	Mme	Marie Antoinette	PEDRONO	
