Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
28 - Normandie	50 - Manche	4 - Saint-Lô	215005026 - Saint-Lô	200066389	CA Saint-Lô Agglo	CA	0	0	2017-01-01	2017-01-01	RDC		61	79285	48	FPU	M.	Fabrice	LEMAZURIER	
28 - Normandie	50 - Manche	2 - Cherbourg	200056844 - Cherbourg-en-Cotentin	200067205	CA du Cotentin	CA	0	0	2016-11-04	2017-01-01	RDC		129	182702	39	FPU	M.	David	MARGUERITTE	
28 - Normandie	50 - Manche	1 - Avranches	200083640 - Avranches	200069425	CA Mont-Saint-Michel-Normandie	CA	0	0	2016-10-03	2017-01-01	RDC		95	90335	43	FPU	M.	David	NICOLAS	
28 - Normandie	50 - Manche	1 - Avranches	215002189 - Granville	200042604	CC de Granville, Terre et Mer	CC	0	0	2014-01-01	2014-01-01	RDC		32	46383	29	FPU	M.	Stéphane	SORRE	
28 - Normandie	50 - Manche	4 - Saint-Lô	200085579 - Carentan-les-Marais	200042729	CC de la Baie du Cotentin	CC	0	0	2014-01-01	2014-01-01	RDC		23	23444	34	FPU	M.	Jean-Claude	COLOMBEL	
28 - Normandie	50 - Manche	4 - Saint-Lô	200054732 - Villedieu-les-Poêles-Rouffigny	200043354	CC de Villedieu Intercom	CC	0	0	2013-05-30	2014-01-01	RDC		27	15968	34	FPU	M.	Charly	VARIN	
28 - Normandie	50 - Manche	3 - Coutances	215001470 - Coutances	200067023	CC Coutances Mer et Bocage	CC	0	0	2017-01-01	2017-01-01	RDC		48	49845	41	FPU	M.	Jacky	BIDOT	
28 - Normandie	50 - Manche	3 - Coutances	200055986 - La Haye	200067031	CC Côte Ouest Centre Manche	CC	0	0	2016-10-03	2017-01-01	ACCOR		30	22577	38	FPU	M.	Henri	LEMOIGNE	
28 - Normandie	50 - Manche	1 - Avranches	215002379 - La Haye-Pesnel	200012284	SIVU des écoles publiques du secteur de La Haye-Pesnel	SIVU	0	0	2007-12-27	2007-12-27	POPUL		11	8101	1	CBUDG	M.	Alain	NAVARRET	
28 - Normandie	50 - Manche	3 - Coutances	200056430 - Orval sur Sienne	200022556	SI d'assainissement des eaux usées d'Orval et Hyenville	SIVU	0	0	2009-10-01	2009-10-01	MEMNB		2	4490	1	CBUDG	M.	Joël	DOYERE	
28 - Normandie	50 - Manche	4 - Saint-Lô	215004557 - Saint-Clair-sur-l'Elle	200023836	Syndicat scolaire de l'Elle	SIVU	0	0	2009-12-30	2010-01-01	MEMNB		4	2674	2	CBUDG	Mme	marie-noelle	MATHIEU	
28 - Normandie	50 - Manche	1 - Avranches	200063261 - Juvigny les Vallées	200038008	Syndicat scolaire du Tertre	SIVU	0	0	2013-04-02	2013-04-02	MEMNB		3	2418	1	CBUDG	Mme	Nathalie	ROCHEFORT	
28 - Normandie	50 - Manche	1 - Avranches	215000381 - Beauchamps	200038305	RPI Beauchamps-Folligny	SIVU	0	0	2013-04-22	2013-04-22	MEMNB		2	1574	1	CBUDG	Mme	Séréna	FORTIN	
28 - Normandie	50 - Manche	4 - Saint-Lô	215000233 - Auvers	200066066	SIRP Les Trois Chênes	SIVU	1	0	2016-10-11	2016-10-11	POPUL		3	1552	1	CBUDG	M.	Bertrand	LEGASTELOIS	
28 - Normandie	50 - Manche	1 - Avranches	215004623 - Saint-Cyr-du-Bailleul	200074839	Syndicat des écoles publiques de Saint-Georges-de-Rouelley et de Saint-Cyr-du-Bailleul	SIVU	0	0	2017-02-09	2017-02-09	MEMNB		2	917	1	CBUDG	Mme	Claudine	SAUVE	
28 - Normandie	50 - Manche	2 - Cherbourg	215002304 - Hardinvast	200089217	SIVOS Hardinvast / Saint-Martin-le-Gréard	SIVU	0	0	2019-04-29	2019-05-01	MEMNB		2	1553	2	CBUDG	M.	Guy	AMIOT	
28 - Normandie	50 - Manche	1 - Avranches	215002775 - Longueville	200090181	Syndicat des Landes et Marais	SIVU	0	0	2019-09-10	2019-09-10	MEMNB		5	9021	2	CBUDG	M.	Patrick	NIOBEY	
28 - Normandie	50 - Manche	3 - Coutances	200055986 - La Haye	255000028	SIAEP des sources du Pierrepontais	SIVU	0	0	1967-12-20	1967-12-20	MEMNB		8	8711	1	CBUDG	M.	Christophe	GILLES	
28 - Normandie	50 - Manche	3 - Coutances	200055911 - Montsenelle	255000036	SIAEP du Bauptois	SIVU	0	0	1953-04-09	1953-04-09	MEMNB		13	11820	2	CBUDG	M.	Jean-Luc	LAUNEY	
28 - Normandie	50 - Manche	4 - Saint-Lô	215000480 - Beslon	255000077	SIAEP de la Coudraye	SIVU	0	0	1960-08-15	2010-12-02	POPUL		3	3899	1	CBUDG	M.	Joël	THIEULENT	
28 - Normandie	50 - Manche	1 - Avranches	215002379 - La Haye-Pesnel	255000200	SIAEP de la région de La Haye-Pesnel	SIVU	0	0	1964-04-01	1964-04-01	MEMNB		14	10593	1	CBUDG	M.	Gilles	DESMOTTES	
28 - Normandie	50 - Manche	1 - Avranches	215005422 - Saint-Pois	255000259	SIAEP de la région de Saint-Pois	SIVU	0	0	1968-04-26	1968-04-26	MEMNB		12	3334	1	CBUDG	Mme	Françoise	MAUDUIT	
