Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
84 - Auvergne-Rhône-Alpes	63 - Puy-de-Dôme	2 - Clermont-Ferrand	216301135 - Clermont-Ferrand	246300701	Clermont Auvergne Métropole	METRO	0	0	1999-12-24	1999-12-24	ACCOR		21	301376	59	FPU	M.	Olivier	BIANCHI	
84 - Auvergne-Rhône-Alpes	63 - Puy-de-Dôme	3 - Issoire	216301788 - Issoire	200070407	CA Agglo Pays d'Issoire	CA	0	0	2016-12-06	2017-01-01	RDC		88	58003	46	FPU	M.	Bertrand	BARRAUD	
84 - Auvergne-Rhône-Alpes	63 - Puy-de-Dôme	4 - Riom	216303008 - Riom	200070753	CA Riom Limagne et Volcans	CA	0	0	2016-12-12	2017-01-01	RDC		31	69663	46	FPU	M.	Frédéric	BONNICHON	
84 - Auvergne-Rhône-Alpes	63 - Puy-de-Dôme	2 - Clermont-Ferrand	216300400 - Billom	200067627	CC Billom Communauté	CC	0	0	2016-11-10	2017-01-01	ACCOR		25	26466	34	FPU	M.	Gérard	GUILLAUME	
84 - Auvergne-Rhône-Alpes	63 - Puy-de-Dôme	3 - Issoire	216303057 - Rochefort-Montagne	200069169	CC Dômes Sancy Artense	CC	0	0	2016-12-01	2017-01-01	ACCOR		27	13049	32	FPU	M.	Alain	MERCIER	
84 - Auvergne-Rhône-Alpes	63 - Puy-de-Dôme	2 - Clermont-Ferrand	216304550 - Veyre-Monton	200069177	CC Mond'Arverne Communauté	CC	0	0	2016-12-01	2017-01-01	RDC		27	41566	28	FPU	M.	Pascal	PIGOT	
84 - Auvergne-Rhône-Alpes	63 - Puy-de-Dôme	5 - Thiers	216304303 - Thiers	200070712	CC Thiers Dore et Montagne	CC	0	0	2016-12-12	2017-01-01	RDC		30	37613	33	FPU	M.	Tony	BERNARD	
84 - Auvergne-Rhône-Alpes	63 - Puy-de-Dôme	1 - Ambert	216300038 - Ambert	200070761	CC Ambert Livradois Forez	CC	0	0	2016-12-12	2017-01-01	RDC		58	28347	40	FPU	M.	Daniel	FORESTIER	
84 - Auvergne-Rhône-Alpes	63 - Puy-de-Dôme	4 - Riom	216300012 - Aigueperse	200071199	CC Plaine Limagne	CC	0	0	2016-12-13	2017-01-01	RDC		25	21767	29	FPU	M.	Claude	RAYNAUD	
84 - Auvergne-Rhône-Alpes	63 - Puy-de-Dôme	4 - Riom	216302836 - Pontaumur	200071215	CC Chavanon Combrailles et Volcans	CC	0	0	2016-12-13	2017-01-01	RDC		36	12989	31	FPU	M.	Cédric	ROUGHEOL	
84 - Auvergne-Rhône-Alpes	63 - Puy-de-Dôme	4 - Riom	216303388 - Saint-Éloy-les-Mines	200072080	CC du Pays de Saint-Eloy	CC	0	0	2016-12-19	2017-01-01	RDC		34	16032	31	FPU	M.	Laurent	DUMAS	
84 - Auvergne-Rhône-Alpes	63 - Puy-de-Dôme	4 - Riom	216302067 - Manzat	200072098	CC Combrailles Sioule et Morge	CC	0	0	2016-12-19	2017-01-01	RDC		29	20037	30	FPU	M.	Sébastien	GUILLOT	
84 - Auvergne-Rhône-Alpes	63 - Puy-de-Dôme	3 - Issoire	216302364 - Mont-Dore	246300966	CC du Massif du Sancy	CC	0	1	1999-12-10	1999-12-10	RDC		20	9816	27	FPU	M.	Lionel	GAY	
84 - Auvergne-Rhône-Alpes	63 - Puy-de-Dôme	5 - Thiers	216301952 - Lezoux	246301097	CC Entre Dore et Allier	CC	0	0	1998-12-18	1998-12-18	ACCOR		14	19847	29	FPU	Mme	Elisabeth	BRUSSAT	
84 - Auvergne-Rhône-Alpes	63 - Puy-de-Dôme	2 - Clermont-Ferrand	216300707 - Ceyrat	200000198	SI service de soins infirmiers à domicile cantonal de l'Artière (SSIAD)	SIVU	0	0	2005-10-13	2005-10-13	AUTR		3	21327	1	AUCUN	Mme	Valérie	BATISSE	
84 - Auvergne-Rhône-Alpes	63 - Puy-de-Dôme	2 - Clermont-Ferrand	216300756 - Chamalières	200002798	SI de soins à domicile dénommé ''CR (Chamalières Royat)''	SIVU	0	0	2006-04-05	2006-04-05	MEMNB		2	22495	1	AUCUN	Mme	Jacqueline	BUONOCORE	
84 - Auvergne-Rhône-Alpes	63 - Puy-de-Dôme	3 - Issoire	216303057 - Rochefort-Montagne	200008209	SI de l'EHPAD Sainte-Élisabeth	SIVU	0	0	2007-02-23	2007-02-23	MEMNB		17	11744	1	AUCUN	M.	Luc	GOURDY	
84 - Auvergne-Rhône-Alpes	63 - Puy-de-Dôme	3 - Issoire	216301218 - Coudes	200025773	SIVU de Chadeleuf, Coudes, Montpeyroux, Neschers et Parent	SIVU	0	0	2010-07-30	2010-07-30	MEMNB		5	3858	1	CBUDG	M.	Christophe	ROCHETTE	
84 - Auvergne-Rhône-Alpes	63 - Puy-de-Dôme	3 - Issoire	216303800 - Saint-Nectaire	200025807	SIVU assainissement du secteur amont de la Couze Chambon	SIVU	0	0	2010-07-30	2010-07-30	MEMNB		3	1850	4	CBUDG	M.	Alphonse	BELLONTE	
84 - Auvergne-Rhône-Alpes	63 - Puy-de-Dôme	2 - Clermont-Ferrand	216303073 - Romagnat	200087336	SIVU - Cuisine Centrale Mutualisée	SIVU	0	0	2018-12-21	2018-12-21	AUTR		4	32088	1	CBUDG	M.	Laurent	BRUNMUROL	
84 - Auvergne-Rhône-Alpes	63 - Puy-de-Dôme	4 - Riom	216300483 - Bourg-Lastic	256300096	SIAEP Clidane Chavanon	SIVU	0	1	1949-04-04	1949-04-04	MEMNB		9	3260	1	AUCUN	M.	Jean-François	BIZET	
84 - Auvergne-Rhône-Alpes	63 - Puy-de-Dôme	3 - Issoire	216301929 - La Tour-d'Auvergne	256300310	SIAEP de Burande Mortagne	SIVU	0	1	1956-05-28	1956-05-28	MEMNB		10	2904	1	AUCUN	M.	Jean-Louis	GATIGNOL	
84 - Auvergne-Rhône-Alpes	63 - Puy-de-Dôme	2 - Clermont-Ferrand	216302141 - Les Martres-de-Veyre	256300328	SI pour la gestion du CES des Martres-de-Veyre	SIVU	0	0	1977-04-06	1977-04-06	AUTR		11	18280	1	CBUDG	Mme	anne-Sophie	JARROUSSE	
84 - Auvergne-Rhône-Alpes	63 - Puy-de-Dôme	4 - Riom	216303479 - Saint-Genès-du-Retz	256300559	SIRP des écoles élémentaires de Saint-Genès-du-Retz - Vensat	SIVU	0	0	1977-01-19	1977-01-19	MEMNB		2	1016	1	CBUDG	Mme	Brigitte	BILLEBAUD	
