Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213101066 - Caraman	253102081	SIVU gestion école intercommunale musique du Lauragais	SIVU	0	0	1986-11-04	1986-11-04	MEMNB		4	21731	1	CBUDG	M.	Jean-Clément	CASSAN	
76 - Occitanie	31 - Haute-Garonne	1 - Muret	213101454 - Cintegabelle	253102958	SI d'action sociale de Cintegabelle	SIVU	0	0	1998-10-20	1998-10-20	MEMNB		7	6945	1	CBUDG	M.	Jean-Louis	REMY	
76 - Occitanie	31 - Haute-Garonne	2 - Saint-Gaudens	200064210 - Péguilhan	253102990	SI du Tuco	SIVU	0	0	1999-05-12	1999-05-12	MEMNB		4	460	1	CBUDG	Mme	Céline	BARRERE-LAURENTIES	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213104185 - Pin-Balma	253103147	SIVU de la petite enfance de la banlieue Est	SIVU	0	0	2003-04-15	2003-04-15	MEMNB		2	3142	1	CBUDG	Mme	Marie	GAYRAUD	
76 - Occitanie	31 - Haute-Garonne	2 - Saint-Gaudens	213105356 - Sauveterre-de-Comminges	253103162	SI pour l'école de Sauveterre Bruncan	SIVU	0	0	2003-04-28	2003-04-28	MEMNB		3	920	2	CBUDG	Mme	Audrey	BALLARIN	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213105570 - Tournefeuille	253103204	SIVU de la piscine de la Ramée	SIVU	0	0	2003-12-11	2003-12-11	MEMNB		3	61129	1	CBUDG	M.	Dominique	FOUCHIER	
76 - Occitanie	31 - Haute-Garonne	1 - Muret	213104334 - Portet-sur-Garonne	253103212	SIVU de l'école de musique	SIVU	0	0	2003-12-19	2003-12-31	MEMNB		3	17131	1	CBUDG	M.	Jean-Luc	BRIS	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213101793 - Le Faget	200001667	SIVOM Le Faget-Loubens-Vendine-Francarville	SIVOM	1	0	1991-08-08	1991-08-08	MEMNB		4	1264	3	CBUDG	M.	Francis	CALMETTES	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213103393 - Mérenvielle	200003283	SIVOM de la vallée de la Save	SIVOM	1	0	2006-05-29	2006-05-29	MEMNB		4	4676	4	CFISC	Mme	Bernadette	MILHES	
76 - Occitanie	31 - Haute-Garonne	1 - Muret	213103302 - Mauressac	200070654	Syndicat des coteaux	SIVOM	1	0	2016-12-12	2017-01-01	MEMNB		3	1645	3	CBUDG	M.	Joël	CAZAJUS	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213104672 - Saint-Alban	200071561	Syndicat Hersain-Bocage	SIVOM	1	0	2016-12-15	2017-01-01	MEMNB		6	38525	3	CBUDG	M.	Vincent	BOUVIER	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213104912 - Saint-Julia	200075943	SIVOM des Cinq Clochers	SIVOM	1	0	2017-06-30	2017-06-30	MEMNB		5	1682	6	CBUDG	M.	René	ROBERT	
76 - Occitanie	31 - Haute-Garonne	1 - Muret	213101280 - Caujac	200096089	Syndicat du Rieutarel	SIVOM	0	0	2021-07-22	2021-08-01	MEMNB		3	1930	3	CBUDG	Mme	Elodie	QUILLAUD	
76 - Occitanie	31 - Haute-Garonne	2 - Saint-Gaudens	213105505 - Soueich	200099794	Syndicat des écoles des Trois Vallées	SIVOM	1	0	2022-11-22	2022-11-22	AUTR	Chaque collectivité est représentée au sein du comité par un délégué titulaire par compétence transférée.	16	4305	2	CBUDG	M.	François	ARCANGELI	
76 - Occitanie	31 - Haute-Garonne	1 - Muret	213103757 - Montesquieu-Volvestre	243100138	SIVOM de Montesquieu Volvestre	SIVOM	1	0	1979-06-06	1979-06-06	MEMNB		10	4711	2	CBUDG	M.	GUY	BARTHET	
76 - Occitanie	31 - Haute-Garonne	1 - Muret	213104557 - Rieux-Volvestre	243100203	SIVOM des plaines et coteaux du Volvestre	SIVOM	1	0	1972-10-31	1972-10-31	POPUL		10	5946	6	CFISC	M.	Jean-Marc	ESQUIROL	
76 - Occitanie	31 - Haute-Garonne	1 - Muret	213104540 - Rieumes	243100906	SIVOM de la Bure	SIVOM	1	0	2003-11-20	2003-11-20	POPUL		11	5695	2	CBUDG	Mme	Jennifer	COURTOIS PERISSE	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213102270 - Goyrans	253101935	Syndicat intercommunal de l'école maternelle des coteaux de l'Ariège	SIVOM	0	0	1984-07-24	1984-07-24	MEMNB		3	2450	4	CBUDG	M.	Jean-Marc	MOUMIN	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213100894 - Bretx	253102008	SIVOS de Bretx, Menville et Saint-Paul-sur-Save	SIVOM	0	0	1986-12-18	1986-12-18	MEMNB		3	3207	3	CBUDG	Mme	Michelle	BOURGES	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213103468 - Mirepoix-sur-Tarn	253102776	SI de gestion des établissements publics ''Le Souledre''	SIVOM	1	0	1996-04-02	1996-04-02	MEMNB		3	2221	2	CBUDG	Mme	Sonia	GALLEGO	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213105877 - Villeneuve-lès-Bouloc	200003507	SM du SCOT du Nord Toulousain	SMF	0	0	2006-06-08	2006-06-08	POPUL		4	106889	1	CBUFI	M.	Philippe	PETIT	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213101181 - Castelnau-d'Estrétefonds	200041655	SM Ondes Garonne	SMF	0	1	2013-08-23	2013-08-23	MEMNB		3	34729	1	CBUDG	M.	Daniel	DUPUY	
76 - Occitanie	31 - Haute-Garonne	2 - Saint-Gaudens	213102395 - L'Isle-en-Dodon	200074102	Syndicat de gestion de la Save et de ses affluents	SMF	1	1	2016-12-23	2017-01-01	AUTR	nombre de siège fixe par membre (communes ou groupement)	10	87010	5	CBUDG	M.	Jean-Luc	DUPOUX	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213105554 - Toulouse	200075240	Syndicat départemental d'énergie de la Haute-Garonne	SMF	1	0	2015-01-01	2017-02-17	POPUL		586	1457716	4	CBUFI	M.	Thierry	SUAUD	
76 - Occitanie	31 - Haute-Garonne	1 - Muret	213105471 - Seysses	200076875	SI d'action sociale ESCALIU	SMF	1	0	2017-10-31	2017-12-31	MEMNB		21	89073	1	CBUDG	Mme	Andrée	CARDONA	
76 - Occitanie	31 - Haute-Garonne	1 - Muret	213104540 - Rieumes	200076883	SI des eaux des coteaux du Touch	SMF	1	0	2017-10-31	2017-12-31	AUTR	1 titulaire et 1 suppléant pour chaque commune / 31 titulaires et 31 sup pour la CC coeur de Gne / 14 titulaires et 14 sup pour la CA Muretainl	34	81627	2	CBUDG	M.	Paul-Marie	BLANC	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213105844 - Villemur-sur-Tarn	200079515	SIAH des bassins versants de Villemur-sur-Tarn	SMF	1	1	2018-01-01	2018-02-01	MEMNB		4	101273	6	CBUDG	M.	Jean-Marc	DUMOULIN	
76 - Occitanie	31 - Haute-Garonne	2 - Saint-Gaudens	213100209 - Aspet	200079549	SI des eaux et de l'assainissement de la vallée du Job	SMF	1	0	1957-07-09	1957-07-09	MEMNB		14	3834	2	CBUDG	M.	Gilles	FAVAREL	
76 - Occitanie	31 - Haute-Garonne	1 - Muret	213104581 - Roques	200079572	SIVOM Saudrune Ariège Garonne	SMF	1	0	2017-12-31	2017-12-31	AUTR	communes, CC Volvestre, Toulouse métropole : 2 titulaires et 1 suppléant  CA Muretain : 34 tit + 17 sup et 2it et 1 sup si transfert supplémentaire de territoire.  CC bassin Auterivain : 6 titulaires et 3 suppléants et 2 tit et 1 sup si transfert supplémentaire de territoire	30	148955	14	CBUDG	M.	Alain	DELSOL	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213103807 - Montgeard	200079804	Service public de l'eau Hers Ariège (SPEHA)	SMF	0	1	2017-12-27	2017-12-30	MEMNB		29	48210	1	CBUDG	M.	Jean-Louis	REMY	
76 - Occitanie	31 - Haute-Garonne	2 - Saint-Gaudens	213104839 - Saint-Gaudens	200080042	SI d'action sociale en milieu rural (SICASMIR)	SMF	1	0	2017-01-01	2017-01-01	MEMNB		216	77420	2	CBUDG	Mme	Laure	VIGNEAUX	
76 - Occitanie	31 - Haute-Garonne	2 - Saint-Gaudens	213103153 - Mane	200080075	SI des eaux et de l'assainissement des vallées de l'Arbas et du Bas-Salat	SMF	1	1	2018-01-01	2018-01-01	MEMNB		24	9428	3	CBUDG	M.	Vincent	BOUE	
76 - Occitanie	31 - Haute-Garonne	2 - Saint-Gaudens	213104839 - Saint-Gaudens	200082188	Syndicat des eaux de la Barousse, du Comminges et de la Save	SMF	1	1	2017-07-07	2017-07-07	MEMNB		206	87468	3	CBUDG	M.	Jean-Yves	DUCLOS	
76 - Occitanie	31 - Haute-Garonne	2 - Saint-Gaudens	213103906 - Montréjeau	200090058	SM Garonne Amont	SMF	0	1	2019-08-29	2019-09-01	AUTR	La représentation des collectivités adhérentes se fait selon la même clé de répartition que celle choisie pour les finances.  Le comité syndical est composé de 12 délégués répartis comme suit :  - Communauté de communes Neste Barousse : 1 délégué  - Communauté de communes Cagire Garonne Salat : 2 délégués  - Communauté de communes c?ur et coteaux du Comminges : 4 délégués  - Communauté de communes Pyrénées haut Garonnaises : 5 délégués	4	62292	4	CBUDG	M.	Alain	FRECHOU	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213103831 - Montjoire	200093441	SM des eaux du Tarn et Girou	SMF	0	1	2020-03-25	2020-03-25	MEMNB		15	21972	1	CBUDG	M.	Jean-Pascal	RAYNAUD	
76 - Occitanie	31 - Haute-Garonne	2 - Saint-Gaudens	213100456 - Barbazan	243100328	SIVOM du Haut Comminges	SMF	1	1	1969-05-07	1969-05-07	POPUL		51	10020	7	CBUDG	M.	Serge	LARQUE	
76 - Occitanie	31 - Haute-Garonne	2 - Saint-Gaudens	213103906 - Montréjeau	243100344	SIVOM des cantons de Saint-Gaudens - Montréjeau - Aspet - Magnoac	SMF	1	1	1968-09-26	1968-09-26	MEMNB		54	37154	8	CBUDG	M.	Jean-Paul	MANENT-MANENT	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213103880 - Montpitol	243100575	SIVOM de la Balerme et du Laragou	SMF	0	1	1995-09-05	1995-09-05	MEMNB		2	42082	2	CBUDG	M.	Hervé	DUTKO	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213104516 - Revel	253100572	SIPOM	SMF	0	1	1977-01-12	1977-01-12	MEMNB		3	47407	1	CBUDG	Mme	Evelyne	ROUANET	
76 - Occitanie	31 - Haute-Garonne	1 - Muret	213104540 - Rieumes	253100622	SM Garonne Aussonnelle Louge Touch (SMGALT)	SMF	1	1	1974-12-11	1974-12-11	AUTR	Communes : 1 titulaire et 1 suppléant  Cc coeur de Garonne: 13 titulaires et 13 suppléants  CC coeur et coteaux du Comminges : 4 titulaires et 4 suppléants  CC Volvestre/CC le grand Ouest Toulousain/Cc Gascogne Toulousaine: 1titulaire et 1 suppléant (chacune)	30	192324	7	AUCUN	M.	PIERRE-ALAIN	DINTILHAC	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213101637 - Drémil-Lafage	253100705	SM pour la réhabilitation de l'ancienne décharge de Drémil-Lafage	SMF	0	1	1974-12-16	1974-12-16	POPUL		29	151161	1	CBUDG	M.	Bruno	BONARDI	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213105554 - Toulouse	253100986	SM des transports en commun de l'agglomération toulousaine	SMF	0	0	1972-04-18	1972-04-18	AUTR	En fonction de la contribution au budget	5	1112622	1	CBUDG	M.	Jean-Michel	LATTES	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213105844 - Villemur-sur-Tarn	253101067	SM de gestion et de valorisation de l'ICPE de Villeneuve-lès-Bouloc	SMF	0	0	1973-04-17	1973-04-17	MEMNB		9	76533	1	CBUDG	M.	Jean-Marc	DUMOULIN	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213103567 - Montaigut-sur-Save	253101133	SM pour l'aménagement de la forêt de Bouconne	SMF	1	0	1968-11-07	1968-11-07	POPUL		9	83375	2	CFISC	Mme	Camille	POUPONNEAU	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213105554 - Toulouse	253101828	Syndicat du bassin Hers Girou	SMF	1	1	1972-08-28	1972-08-28	AUTR		32	1012486	5	CBUDG	M.	Philippe	PLANTADE	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213101694 - Escalquens	253101927	SM pour l'accueil des gens du voyage dans la région Occitanie - Manéo	SMF	1	1	1984-04-27	1984-04-27	AUTR	SELON NATURE DE LA COLLECTIVITE	14	439885	3	CBUDG	M.	François	NAPOLI	
76 - Occitanie	31 - Haute-Garonne	2 - Saint-Gaudens	213101470 - Clarac	253102172	Syndicat de syndicats de traitement des ordures ménagères des Pyrénées (SYSTOM des Pyrénées)	SMF	0	1	1988-07-11	1988-07-11	MEMNB		8	184508	1	CBUDG	M.	Daniel	GRYCZA	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213105554 - Toulouse	253102388	SM d'études pour entreprendre et mettre en oeuvre le SCOT de l'agglomération toulousaine	SMF	0	0	1991-01-25	1991-01-25	AUTR	Selon la collevtivité membre	5	1112622	1	CBUDG	Mme	Anette	LAIGNEAU	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213105554 - Toulouse	253102636	SM DECOSET (déchetteries, collecte sélective, traitement)	SMF	0	0	1993-12-03	1993-12-03	AUTR	chaque EPCI 2 sièges, CA 4 sièges, TM autant de délégués que les CC et CA réunies	8	1087838	1	CBUDG	M.	Vincent	TERRAIL-NOVES	
76 - Occitanie	31 - Haute-Garonne	1 - Muret	213105174 - Saint-Sulpice-sur-Lèze	253103196	SM interdépartemental de la vallée de la Lèze	SMF	0	1	2003-07-30	2003-07-30	AUTR	Sièges à égalité entre le 09 et le 31 : 2 titulaires par commune	5	27918	4	CBUDG	M.	jean-jacques	MARTINEZ	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213105554 - Toulouse	200023596	SM de l'eau et de l'assainissement de Haute-Garonne (SMEA-31)	SMO	1	0	2009-12-23	2009-12-23	POPUL		250	602270	10	CBUDG	M.	Sébastien	VINCINI	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213105554 - Toulouse	200062628	SMO Haute-Garonne Numérique	SMO	0	1	2016-06-01	2016-06-01	POPUL		18	629343	2	CBUDG	M.	Victor	DENOUVION	
76 - Occitanie	31 - Haute-Garonne	2 - Saint-Gaudens	213100282 - Aurignac	200068328	SM du musée-forum de l'Aurignacien	SMO	0	0	2016-11-21	2016-11-21	AUTR	fixation par les statuts	2	4503	2	CBUDG	Mme	Maryse	VEZAT-BARONIA	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213105554 - Toulouse	200081875	SMO Haute-Garonne Montagne	SMO	0	0	2018-07-27	2018-08-01	AUTR	Répartition des sièges en fonction du type de collectivité	2	2513	3	CBUDG	M.	Georges	MERIC	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213105554 - Toulouse	200095578	SM pour la remise en navigabilité du Tarn	SMO	0	0	2021-04-16	2021-04-16	AUTR		2	18628	1	CBUDG	Mme	Maryse	VEZAT-BARONIA	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213105554 - Toulouse	200095602	SM de la ligne ferroviaire Auch-Agen	SMO	0	1	2021-04-19	2021-04-19	AUTR		2	0	1	CBUDG	M.	Louis	GIBELIN	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213105554 - Toulouse	200095636	SM de l'Abbaye de Bonnefont	SMO	0	0	2021-04-27	2021-04-27	AUTR	80% des sièges pour le CD31 et 20% des sièges répartis entre les autres membres	2	18338	1	CBUDG	Mme	Maryse	VEZAT-BARONIA	
76 - Occitanie	31 - Haute-Garonne	2 - Saint-Gaudens	213102213 - Gouaux-de-Larboust	253101299	SM des Agudes	SMO	0	0	1967-03-07	1967-03-07	AUTR	6 représentants du département H-G - 4 représentants de la commune de Gouaux de Larboust	2	50	1	CBUDG	Mme	Maryse	VEZAT-BARONIA	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213105554 - Toulouse	253102297	SM d'études et d'aménagement de la Garonne	SMO	0	1	1983-11-28	1983-11-28	AUTR	Selon collectivité membre	6	3746730	1	CBUDG	M.	Jean-Michel	FABRE	
76 - Occitanie	31 - Haute-Garonne	2 - Saint-Gaudens	213104722 - Saint-Bertrand-de-Comminges	253102305	SM pour le développement et la promotion du site de Saint-Bertrand-de-Comminges Valcabrère	SMO	1	0	1989-12-26	1989-12-26	AUTR		4	388	2	CBUDG	Mme	Maryse	VEZAT-BARONIA	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213105554 - Toulouse	253102412	Haute-Garonne Environnement	SMO	0	0	1991-10-02	1991-10-02	AUTR		294	764753	1	CBUDG	M.	Pascal	BOUREAU	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213101181 - Castelnau-d'Estrétefonds	253102438	SM d'études et de réalisation de l'Eurocentre de marchandises Toulouse Midi-Pyrénées	SMO	0	0	1991-02-25	1991-02-25	AUTR	Selon collectivité membre	3	8598	1	CBUDG	M.	Georges	MERIC	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213105554 - Toulouse	253102495	SM les abattoirs	SMO	0	0	1991-12-02	1991-12-02	AUTR	Selon collectivité membre	2	509200	1	CBUDG	M.	Pierre	ESPLUGAS-LABATUT	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213104516 - Revel	253103097	SM du musée et jardins du canal du Midi	SMO	0	0	2002-09-23	2002-09-23	AUTR	Selon collectivité membre	2	22297	2	CBUDG	Mme	Sophie	ADROIT	
76 - Occitanie	31 - Haute-Garonne	1 - Muret	213101074 - Carbonne	200048700	PETR du Pays du Sud Toulousain	PETR	0	0	2014-11-06	2014-11-06	POPUL		3	101271	2	CBUDG	M.	Gérard	ROUJAS	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213100373 - Avignonet-Lauragais	200050938	PETR du Pays Lauragais	PETR	0	1	2014-12-24	2015-01-01	POPUL		4	110477	3	CBUDG	M.	Gilbert	HEBRARD	
76 - Occitanie	31 - Haute-Garonne	2 - Saint-Gaudens	213104839 - Saint-Gaudens	200052124	PETR du Pays Comminges Pyrénées	PETR	0	0	2015-05-21	2015-05-21	POPUL		3	79685	1	CBUDG	M.	François	ARCANGELI	
76 - Occitanie	31 - Haute-Garonne	3 - Toulouse	213104623 - Rouffiac-Tolosan	200055002	PETR Pays Tolosan	PETR	0	0	2015-10-23	2015-10-23	POPUL		5	128346	1	CBUDG	M.	Didier	CUJIVES	
