Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
84 - Auvergne-Rhône-Alpes	15 - Cantal	1 - Aurillac	211500145 - Aurillac	241500230	CA du Bassin d'Aurillac	CA	0	0	1999-11-22	1999-11-22	ACCOR		25	55790	38	FPU	M.	Pierre	MATHONIER	
84 - Auvergne-Rhône-Alpes	15 - Cantal	3 - Saint-Flour	200071702 - Murat	200066637	CC Hautes Terres	CC	0	0	2017-01-01	2017-01-01	RDC	Fusion-extension	35	11582	38	FPU	M.	Didier	ACHALME	
84 - Auvergne-Rhône-Alpes	15 - Cantal	3 - Saint-Flour	211501879 - Saint-Flour	200066660	CC de Saint-Flour	CC	0	0	2017-01-01	2017-01-01	RDC		53	24379	48	FPU	Mme	Céline	CHARRIAUD	
84 - Auvergne-Rhône-Alpes	15 - Cantal	1 - Aurillac	211501960 - Saint-Mamet-la-Salvetat	200066678	CC de la Châtaigneraie Cantalienne	CC	0	0	2017-01-01	2017-01-01	RDC		50	21689	38	FPU	M.	Michel	TEYSSEDOU	
84 - Auvergne-Rhône-Alpes	15 - Cantal	2 - Mauriac	211501622 - Riom-ès-Montagnes	241500255	CC du Pays Gentiane	CC	0	0	1993-12-29	1993-12-29	RDC		17	6739	36	FPU	Mme	Valérie	CABECAS ROQUIER	
84 - Auvergne-Rhône-Alpes	15 - Cantal	2 - Mauriac	211501200 - Mauriac	241500271	CC du Pays de Mauriac	CC	0	0	1994-11-04	1994-11-04	ACCOR		11	6876	21	FPU	M.	Jean Pierre	SOULIER	
84 - Auvergne-Rhône-Alpes	15 - Cantal	2 - Mauriac	211500384 - Champs-sur-Tarentaine-Marchal	241501055	CC Sumène - Artense	CC	0	0	1999-12-30	1999-12-30	RDC		16	8380	31	FPU	M.	Marc	MAISONNEUVE	
84 - Auvergne-Rhône-Alpes	15 - Cantal	1 - Aurillac	211502588 - Vic-sur-Cère	241501089	CC Cère et Goul en Carladès	CC	0	0	2000-10-12	2000-10-12	RDC		11	5086	26	FPU	Mme	Dominique	BRU	
84 - Auvergne-Rhône-Alpes	15 - Cantal	2 - Mauriac	211502190 - Salers	241501139	CC du Pays de Salers	CC	0	0	2003-12-19	2003-12-19	RDC		27	8597	27	FPU	M.	Bruno	FAURE	
84 - Auvergne-Rhône-Alpes	15 - Cantal	3 - Saint-Flour	211500459 - Chaudes-Aigues	200004224	Syndicat d'adduction d'eau potable des Vergnes	SIVU	0	0	2006-07-26	2006-07-26	MEMNB		6	1284	1	CBUDG	M.	Pierre	CHASSANG	
84 - Auvergne-Rhône-Alpes	15 - Cantal	1 - Aurillac	211502158 - Saint-Simon	241500032	SIVU de la vallée de la Jordanne	SIVU	0	0	1966-02-10	1966-02-10	MEMNB		5	2196	1	CBUDG	M.	Philippe	MAURS	
84 - Auvergne-Rhône-Alpes	15 - Cantal	1 - Aurillac	211501754 - Saint-Cernin	241500131	SIVU de la Doire	SIVU	0	0	1966-05-10	1966-05-10	POPUL		5	2166	1	CBUDG	M.	Jean-Michel	MAS	
84 - Auvergne-Rhône-Alpes	15 - Cantal	3 - Saint-Flour	211501101 - Lugarde	251500211	SI des eaux de Lugarde-Marchastel	SIVU	0	0	1968-03-13	1968-03-13	MEMNB		2	268	1	CBUDG	M.	Jean-Maurice	EMORINE	
84 - Auvergne-Rhône-Alpes	15 - Cantal	3 - Saint-Flour	211501192 - Massiac	251500245	SI des eaux de la Granjoune	SIVU	0	0	1955-12-02	1955-12-02	MEMNB		9	3092	1	CBUDG	M.	Bernard	BEC	
84 - Auvergne-Rhône-Alpes	15 - Cantal	2 - Mauriac	211501200 - Mauriac	251500252	SI d'entretien des voies de la région de Mauriac Salers	SIVU	0	0	1977-11-14	1977-11-14	MEMNB		21	8821	1	CBUDG	M.	Olivier	ROCHE	
84 - Auvergne-Rhône-Alpes	15 - Cantal	2 - Mauriac	211501374 - Moussages	251500302	SI des eaux de Meallet-Moussages	SIVU	0	0	1961-06-20	1961-06-20	MEMNB		2	417	1	CBUDG	M.	Daniel	VIZET	
84 - Auvergne-Rhône-Alpes	15 - Cantal	2 - Mauriac	211501200 - Mauriac	251500310	SI d'adduction d'eau de la région de Mauriac	SIVU	0	0	1947-07-04	1947-07-04	MEMNB		10	7243	1	CBUDG	M.	François	DESCOEUR	
