Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
75 - Nouvelle Aquitaine	64 - Pyrénées-Atlantiques	1 - Bayonne	216401026 - Bayonne	200067106	CA du Pays Basque	CA	0	0	2016-07-13	2017-01-01	RDC		158	330533	54	FPU	M.	Jean-René	ETCHEGARAY	
75 - Nouvelle Aquitaine	64 - Pyrénées-Atlantiques	3 - Pau	216404459 - Pau	200067254	CA Pau Béarn Pyrénées	CA	0	0	2016-07-22	2017-01-01	RDC		31	168379	47	FPU	M.	François	BAYROU	
75 - Nouvelle Aquitaine	64 - Pyrénées-Atlantiques	3 - Pau	216404103 - Mourenx	200039204	CC de Lacq-Orthez	CC	0	0	2014-01-01	2014-01-01	ACCOR		60	54650	27	FPU	M.	Patrice	LAURENT	
75 - Nouvelle Aquitaine	64 - Pyrénées-Atlantiques	3 - Pau	216405191 - Serres-Castet	200067239	CC des Luys en Béarn	CC	0	0	2016-07-22	2017-01-01	RDC		66	29965	33	FPU	M.	Bernard	PEYROULET	
75 - Nouvelle Aquitaine	64 - Pyrénées-Atlantiques	2 - Oloron-Sainte-Marie	216404228 - Oloron-Sainte-Marie	200067262	CC du Haut Béarn	CC	0	0	2016-07-22	2017-01-01	RDC		48	33218	37	FPU	M.	Bernard	UTHURRY	
75 - Nouvelle Aquitaine	64 - Pyrénées-Atlantiques	2 - Oloron-Sainte-Marie	216404996 - Salies-de-Béarn	200067288	CC du Béarn des Gaves	CC	0	0	2016-07-22	2017-01-01	RDC		53	17875	26	FPU	M.	Jean Henri	LABOUR	
75 - Nouvelle Aquitaine	64 - Pyrénées-Atlantiques	3 - Pau	216404053 - Morlaàs	200067296	CC du Nord Est Béarn	CC	0	0	2016-07-22	2017-01-01	RDC		73	35562	20	FPU	M.	Thierry	CARRERE	
75 - Nouvelle Aquitaine	64 - Pyrénées-Atlantiques	2 - Oloron-Sainte-Marie	216400622 - Arudy	246400337	CC de la Vallée d'Ossau	CC	0	0	1964-07-29	1964-07-29	RDC		18	9899	24	FPU	M.	Jean-Paul	CASAUBON	
75 - Nouvelle Aquitaine	64 - Pyrénées-Atlantiques	3 - Pau	216401091 - Bénéjacq	246401756	CC Pays de Nay	CC	0	1	2000-01-01	2000-01-01	ACCOR		29	29936	26	FPU	M.	Christian	PETCHOT-BACQUÉ	
75 - Nouvelle Aquitaine	64 - Pyrénées-Atlantiques	1 - Bayonne	216401604 - Cambo-les-Bains	200002467	SIVU ARTZAMENDI	SIVU	0	0	2006-03-16	2006-03-16	MEMNB		4	11963	1	CBUDG	M.	Didier	IRASTORZA	
75 - Nouvelle Aquitaine	64 - Pyrénées-Atlantiques	2 - Oloron-Sainte-Marie	216402057 - Escos	200002491	SIVU des cinq villages	SIVU	0	0	2006-03-23	2006-03-23	MEMNB		5	1033	1	CBUDG	M.	François	DISCAZEAUX	
75 - Nouvelle Aquitaine	64 - Pyrénées-Atlantiques	1 - Bayonne	216404855 - Saint-Jean-Pied-de-Port	200021830	SIVOS de Garazi	SIVU	0	0	2009-08-14	2009-08-14	POPUL		8	4781	2	CBUDG	Mme	Simone	PARIS-GETTEN	
75 - Nouvelle Aquitaine	64 - Pyrénées-Atlantiques	2 - Oloron-Sainte-Marie	216401885 - Chéraute	200024149	SIVOS gaztelaia	SIVU	0	0	2010-01-28	2010-01-28	POPUL		3	1389	2	CBUDG	Mme	Yvonne	BLASQUIZ	
