Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
84 - Auvergne-Rhône-Alpes	38 - Isère	1 - Grenoble	213801855 - Grenoble	200040715	Grenoble-Alpes-Métropole	METRO	0	0	2014-01-01	2014-01-01	ACCOR	droit commun + répartition de 10% de sièges (AL)	49	455590	63	FPU	M.	Christophe	FERRARI	
84 - Auvergne-Rhône-Alpes	38 - Isère	3 - Vienne	213805443 - Vienne	200077014	CA Vienne Condrieu	CA	0	1	2017-11-17	2018-01-01	RDC		30	95142	46	FPU	M.	Thierry	KOVACS	
84 - Auvergne-Rhône-Alpes	38 - Isère	2 - La Tour-du-Pin	213801939 - L'Isle-d'Abeau	243800604	CA Porte de l'Isère (CAPI)	CA	0	0	2007-01-01	2007-01-01	ACCOR		22	112905	40	FPU	M.	Jean	PAPADOPULO	
84 - Auvergne-Rhône-Alpes	38 - Isère	1 - Grenoble	213805633 - Voiron	243800984	CA du Pays Voironnais	CA	0	0	1999-12-02	2000-01-01	RDC		31	98210	44	FPU	M.	Bruno	CATTIN	
84 - Auvergne-Rhône-Alpes	38 - Isère	1 - Grenoble	213801400 - Crolles	200018166	CC Le Grésivaudan	CC	0	0	2008-12-19	2009-01-01	RDC		43	105771	34	FPU	M.	Henri	BAILE	
84 - Auvergne-Rhône-Alpes	38 - Isère	1 - Grenoble	213802424 - Monestier-de-Clermont	200030658	CC du Trièves	CC	0	0	2011-12-28	2012-01-01	RDC		27	10526	24	FPU	M.	Jérôme	FAUCONNIER	
84 - Auvergne-Rhône-Alpes	38 - Isère	1 - Grenoble	213801558 - Entre-deux-Guiers	200040111	CC Coeur de Chartreuse	CC	0	1	2014-01-01	2014-01-01	ACCOR		17	17506	27	FPU	Mme	Anne	LENFANT	
84 - Auvergne-Rhône-Alpes	38 - Isère	1 - Grenoble	213804990 - Susville	200040657	CC de la Matheysine	CC	0	0	2014-01-01	2014-01-01	RDC		43	19450	20	FPU	Mme	Coraline	SAURAT	
84 - Auvergne-Rhône-Alpes	38 - Isère	3 - Vienne	213803844 - Saint-Étienne-de-Saint-Geoirs	200059392	CC Bièvre Isère	CC	0	0	2015-12-01	2016-01-01	RDC		50	57041	30	FPU	M.	Joël	GULLON	
84 - Auvergne-Rhône-Alpes	38 - Isère	2 - La Tour-du-Pin	200063964 - Arandon-Passins	200068542	CC Les Balcons du Dauphiné	CC	0	0	2016-11-10	2017-01-01	RDC		47	79815	32	FPU	M.	Jean-Yves	BRENIER	
