Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
75 - Nouvelle Aquitaine	23 - Creuse	2 - Guéret	212309603 - Guéret	200034825	CA du Grand Guéret	CA	0	0	2012-11-27	2013-01-01	ACCOR		25	29526	44	FPU	M.	Eric	CORREIA	
75 - Nouvelle Aquitaine	23 - Creuse	2 - Guéret	212308902 - Genouillac	200041556	CC Portes de la Creuse en Marche	CC	0	0	2014-01-01	2014-01-01	ACCOR		16	6692	26	FPU	M.	Guy	MARSALEIX	
75 - Nouvelle Aquitaine	23 - Creuse	1 - Aubusson	212300800 - Aubusson	200044014	CC Creuse Grand Sud	CC	0	0	2013-12-20	2014-01-01	ACCOR		26	12059	25	FPU	Mme	Valérie	BERTIN	
75 - Nouvelle Aquitaine	23 - Creuse	2 - Guéret	200085314 - Saint-Dizier-Masbaraud	200067189	CC Creuse Sud Ouest	CC	0	0	2016-11-02	2017-01-01	RDC		43	14123	26	FPU	M.	Sylvain	GAUDY	
75 - Nouvelle Aquitaine	23 - Creuse	1 - Aubusson	212303200 - Boussac-Bourg	200067544	CC Creuse Confluence	CC	0	0	2016-11-02	2017-01-01	RDC		42	16613	32	FPU	M.	Nicolas	SIMONNET	
75 - Nouvelle Aquitaine	23 - Creuse	1 - Aubusson	212301303 - Auzances	200067593	CC Marche et Combraille en Aquitaine	CC	0	0	2016-11-02	2017-01-01	RDC		50	13331	26	FPU	M.	Gérard	GUYONNET	
75 - Nouvelle Aquitaine	23 - Creuse	2 - Guéret	212317606 - La Souterraine	242300135	CC du Pays Sostranien	CC	0	0	1995-12-28	1996-01-01	RDC		10	10628	25	FPU	M.	Etienne	LEJEUNE	
75 - Nouvelle Aquitaine	23 - Creuse	2 - Guéret	212309504 - Le Grand-Bourg	242320000	CC de Bénévent Grand Bourg	CC	0	0	2000-07-13	2000-07-13	RDC		16	6943	22	FPU	M.	Olivier	MOUVEROUX	
75 - Nouvelle Aquitaine	23 - Creuse	2 - Guéret	212307508 - Dun-le-Palestel	242320109	CC du Pays Dunois	CC	0	0	2002-12-03	2003-01-01	RDC		17	7118	16	FPU	M.	Laurent	DAULNY	
75 - Nouvelle Aquitaine	23 - Creuse	1 - Aubusson	212307300 - Dontreix	200020493	SIVU de l'Etang Neuf	SIVU	0	1	2009-06-09	2009-06-09	MEMNB		2	841	1	CBUDG	M.	Gaël	GALHIE	
75 - Nouvelle Aquitaine	23 - Creuse	1 - Aubusson	212324107 - Saint-Silvain-Bellegarde	200093250	Bellegarde et Saint-Silvain Ensemble	SIVU	0	0	2020-03-03	2020-03-03	MEMNB		2	590	1	CBUDG	M.	Alain	BUJADOUX	
75 - Nouvelle Aquitaine	23 - Creuse	2 - Guéret	212300107 - Ahun	252300124	SI de structuration et de gestion du collège d'Ahun	SIVU	0	0	1980-01-21	1980-01-22	MEMNB		19	5651	1	CBUDG	M.	Serge	CHARLES	
75 - Nouvelle Aquitaine	23 - Creuse	2 - Guéret	212315501 - Pontarion	252300140	SI scolaire de la vallée du Thaurion	SIVU	0	0	1994-08-30	1994-08-31	MEMNB		4	921	2	CBUDG	Mme	Colette	SOUMY	
75 - Nouvelle Aquitaine	23 - Creuse	1 - Aubusson	212310403 - Lavaufranche	252300231	SI d'aménagement et de gestion du RPI Lavaufranche, Bord-Saint-Georges, Soumans	SIVU	0	0	1996-09-16	1996-09-17	MEMNB		3	1188	2	CBUDG	Mme	Angélique	BUSSONNAIS	
75 - Nouvelle Aquitaine	23 - Creuse	2 - Guéret	212301808 - Bazelat	252300264	SIAEP de Bournazeau	SIVU	0	0	1997-02-24	1997-02-25	MEMNB		2	561	1	CBUDG	M.	Patrice	PIARRAUD	
75 - Nouvelle Aquitaine	23 - Creuse	2 - Guéret	212309603 - Guéret	252302138	SDIC23 (SI pour le développement de l'informatique communale)	SIVU	0	0	1990-03-22	1990-03-23	MEMNB		206	88830	1	CBUDG	M.	Didier	BARDET	
75 - Nouvelle Aquitaine	23 - Creuse	2 - Guéret	212302509 - Bonnat	252302500	SIAEP de la vallée de la Creuse	SIVU	0	0	1967-01-07	1967-01-08	MEMNB		7	4079	1	CBUDG	M.	Laurent	LAFAYE	
