Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
75 - Nouvelle Aquitaine	19 - Corrèze	1 - Brive-la-Gaillarde	211903109 - Brive-la-Gaillarde	200043172	CA du Bassin de Brive	CA	0	0	2014-01-01	2014-01-01	RDC		48	110932	33	FPU	M.	Frédéric	SOULIER	
75 - Nouvelle Aquitaine	19 - Corrèze	2 - Tulle	211927207 - Tulle	241927201	CA Tulle Agglo	CA	0	0	1993-12-16	1993-12-16	ACCOR		43	45493	40	FPU	M.	Michel	BREUILH	
75 - Nouvelle Aquitaine	19 - Corrèze	1 - Brive-la-Gaillarde	211912100 - Lubersac	200066603	CC du Pays de Lubersac-Pompadour	CC	0	0	2016-09-15	2017-01-01	ACCOR		12	7632	22	FPU	M.	Francis	COMBY	
75 - Nouvelle Aquitaine	19 - Corrèze	2 - Tulle	211926902 - Treignac	200066645	CC Vézère-Monédières-Millesources	CC	0	0	2016-09-15	2017-01-01	ACCOR		20	5864	24	FPU	M.	Philippe	JENTY	
75 - Nouvelle Aquitaine	19 - Corrèze	3 - Ussel	211927504 - Ussel	200066744	CC Haute-Corrèze Communauté	CC	0	1	2016-09-15	2017-01-01	RDC		70	33249	22	FPU	M.	Pierre	CHEVALIER	
75 - Nouvelle Aquitaine	19 - Corrèze	2 - Tulle	200063022 - Argentat-sur-Dordogne	200066751	CC Xaintrie Val'Dordogne	CC	0	0	2016-09-15	2017-01-01	RDC		30	11495	28	FPU	Mme	Nicole	BARDI	
75 - Nouvelle Aquitaine	19 - Corrèze	1 - Brive-la-Gaillarde	200081487 - Beaulieu-sur-Dordogne	200066769	CC Midi Corrézien	CC	0	0	2016-09-15	2017-01-01	RDC		34	13364	26	FPU	M.	Alain	SIMONET	
75 - Nouvelle Aquitaine	19 - Corrèze	3 - Ussel	211910609 - Lapleau	241900133	CC de Ventadour - Egletons - Monédières	CC	0	0	1997-12-29	1997-12-29	RDC		19	11056	23	FPU	M.	Charles	FERRE	
75 - Nouvelle Aquitaine	19 - Corrèze	2 - Tulle	211927603 - Uzerche	241927243	CC du Pays d'Uzerche	CC	0	0	1999-12-31	1999-12-31	ACCOR		12	10095	26	FPU	Mme	Catherine	CHAMBRAS	
75 - Nouvelle Aquitaine	19 - Corrèze	2 - Tulle	211918107 - Saint-Augustin	200011872	SIRP de la vallée de la Douyge	SIVU	0	0	2007-12-17	2007-12-17	MEMNB		4	977	1	CBUFI	Mme	Lucile	BENESTEAU	
75 - Nouvelle Aquitaine	19 - Corrèze	2 - Tulle	200084333 - Laguenne-sur-Avalouze	200087955	Fédération départementale d'électrification et d'énergie de la Corrèze (FDEE19)	SIVU	1	0	2019-01-01	2019-01-01	MEMNB		214	217698	4	CBUFI	M.	Christian	DUMOND	
75 - Nouvelle Aquitaine	19 - Corrèze	2 - Tulle	211917406 - La Roche-Canillac	200099620	SI de l'école maternelle du Doustre et du Plateau des Étangs	SIVU	0	0	2022-12-27	2023-01-01	MEMNB		5	1224	1	CBUDG	Mme	Nathalie	SCHMUTZ	
75 - Nouvelle Aquitaine	19 - Corrèze	3 - Ussel	211902804 - Bort-les-Orgues	251902813	SIAEP du canton de Bort-les-Orgues	SIVU	0	0	1969-05-22	1969-05-22	MEMNB		9	4554	1	CBUDG	M.	Samuel	MOUTY	
75 - Nouvelle Aquitaine	19 - Corrèze	3 - Ussel	211907100 - Davignac	251907101	SIVU d'Ambrugeat-Davignac	SIVU	0	0	1993-05-06	1993-05-06	MEMNB		2	437	4	CBUDG	M.	PATRICE	BARBE	
75 - Nouvelle Aquitaine	19 - Corrèze	1 - Brive-la-Gaillarde	211909403 - Juillac	251909438	SI de l'école maternelle de Juillac	SIVU	0	0	1992-11-24	1992-11-24	MEMNB		5	2713	1	CBUDG	Mme	Josette	FARGETAS	
75 - Nouvelle Aquitaine	19 - Corrèze	2 - Tulle	211912902 - Masseret	251912903	SI d'aménagement et d'équipement d'un complexe touristique (Syndicat immobilier) de Masseret-Lamongerie	SIVU	0	0	1971-08-06	1971-08-06	MEMNB		2	787	1	CFISC	M.	MANUEL	CAILLAUD	
75 - Nouvelle Aquitaine	19 - Corrèze	3 - Ussel	211913603 - Meymac	251913604	Syndicat immobilier pour l'aménagement du plan d'eau de Séchemailles	SIVU	0	0	1970-10-20	1970-10-20	MEMNB		2	2692	1	CBUDG	M.	Christian	LEFRANCOIS	
75 - Nouvelle Aquitaine	19 - Corrèze	3 - Ussel	211917604 - Rosiers-d'Égletons	251914305	SIAEP Doustre - Luzège - Ventadour	SIVU	0	0	1957-04-01	1957-04-01	MEMNB		3	2284	1	CBUDG	M.	Pierre	JOURDE	
75 - Nouvelle Aquitaine	19 - Corrèze	3 - Ussel	211905302 - Chaveroche	251923306	SIVU pour le service rural des communes de Bellechassagne, Chaveroche, Lignareix, Saint-Fréjoux et Saint-Pardoux-le-Vieux	SIVU	0	0	1993-05-06	1993-05-06	MEMNB		5	1124	3	CBUDG	M.	Daniel	ESCURAT	
75 - Nouvelle Aquitaine	19 - Corrèze	2 - Tulle	211923701 - Saint-Privat	251923728	SI des eaux du Puy du bassin	SIVU	0	0	1950-07-21	1950-07-21	MEMNB		7	2531	1	CBUDG	M.	JOEL	BEYNEL	
75 - Nouvelle Aquitaine	19 - Corrèze	1 - Brive-la-Gaillarde	211928601 - Vignols	251928610	SI de ramassage scolaire de Vignols - Saint-Solve -Lascaux	SIVU	0	0	1993-01-21	1993-01-21	MEMNB		3	1243	1	CBUDG	Mme	EVELYNE	BOYER	
75 - Nouvelle Aquitaine	19 - Corrèze	1 - Brive-la-Gaillarde	211910708 - Larche	200048346	SI du collège de Larche	SIVOM	0	1	2014-01-01	2014-01-01	MEMNB		11	15117	2	CBUDG	M.	BERNARD	LAROCHE	
75 - Nouvelle Aquitaine	19 - Corrèze	2 - Tulle	211905609 - Clergoux	200075109	SI de l'étang Prévôt	SIVOM	0	0	2017-03-31	2017-03-31	POPUL		2	648	2	CBUDG	M.	Mathieu	PRESSET	
75 - Nouvelle Aquitaine	19 - Corrèze	1 - Brive-la-Gaillarde	211901301 - Aubazines	241901305	SIVOM des communes de la vallée du Coiroux	SIVOM	0	0	1968-04-11	1968-04-11	MEMNB		9	68362	2	CBUDG	Mme	CHRISTELE	COURSAT	
75 - Nouvelle Aquitaine	19 - Corrèze	1 - Brive-la-Gaillarde	211901509 - Ayen	241901503	SI d'aménagement, d'expansion et d'équipement de la région d'Ayen	SIVOM	1	1	1965-06-24	1965-06-24	MEMNB		10	4544	8	CBUDG	Mme	Hélène	LACROIX	
75 - Nouvelle Aquitaine	19 - Corrèze	3 - Ussel	211911300 - Liginiac	241911304	SIVOM du Riffaud	SIVOM	1	0	1968-08-28	1968-08-28	AUTR		10	3711	3	CBUDG	M.	FRANCIS	ROQUES	
75 - Nouvelle Aquitaine	19 - Corrèze	2 - Tulle	211913306 - Mercoeur	241913300	SIVOM de Mercoeur, Camps-Saint-Mathurin-Léozabel	SIVOM	0	0	1985-05-30	1985-05-30	MEMNB		2	463	2	CBUDG	Mme	Françoise	NAVARRO	
75 - Nouvelle Aquitaine	19 - Corrèze	2 - Tulle	211916804 - Pradines	251928669	SI de la vallée de la petite Corrèze	SIVOM	0	0	1998-05-29	1998-05-29	MEMNB		3	220	5	CFISC	M.	JEAN-FRANCOIS	ENSERGUEIX	
75 - Nouvelle Aquitaine	19 - Corrèze	1 - Brive-la-Gaillarde	211902507 - Beyssenac	200009538	Syndicat intercommunautaire du moulin de la Résistance et de la mémoire du pont Lasveyras	SMF	0	1	2007-06-18	2007-06-18	POPUL		3	34146	1	CBUDG	M.	FRANCIS	COMBY	
75 - Nouvelle Aquitaine	19 - Corrèze	2 - Tulle	211916200 - Perpezac-le-Noir	200047108	SI mixte fermé à la carte des eaux de la région de Perpezac-le-Noir	SMF	1	0	2014-07-11	2014-07-11	MEMNB		7	4926	2	CBUDG	M.	LAURENT	MERGEY	
75 - Nouvelle Aquitaine	19 - Corrèze	1 - Brive-la-Gaillarde	211912100 - Lubersac	200051399	SM des eaux de l'Auvézère	SMF	0	0	2014-12-10	2015-01-01	MEMNB		15	11033	1	CBUDG	M.	PHILIPPE	GONZALEZ	
75 - Nouvelle Aquitaine	19 - Corrèze	3 - Ussel	211927504 - Ussel	200060259	SM du Pays Haute-Corrèze Ventadour	SMF	0	0	2015-12-29	2016-01-01	MEMNB		2	44305	2	CBUDG	M.	Tony	CORNELISSEN	
75 - Nouvelle Aquitaine	19 - Corrèze	1 - Brive-la-Gaillarde	211913801 - Meyssac	200070597	SM BELLOVIC	SMF	1	0	2016-12-06	2017-01-01	AUTR	Répartition statutaire	38	15236	3	CBUDG	M.	JACQUES	BOUYGUE	
75 - Nouvelle Aquitaine	19 - Corrèze	2 - Tulle	211914601 - Naves	200076800	Syndicat Puy des Fourches-Vézère	SMF	1	0	2017-10-17	2017-10-17	AUTR	Répartition des sièges selon le nombre d'abonnés des communes membres / ou autant de sièges que de communes membres pour les EPCI adhérant au syndicat	4	31748	1	CBUDG	M.	JEAN-JACQUES	LAUGA	
75 - Nouvelle Aquitaine	19 - Corrèze	3 - Ussel	211927504 - Ussel	200078947	Syndicat de la Diège	SMF	1	0	2017-12-19	2018-01-01	MEMNB		67	39113	9	CBUDG	M.	PIERRE	CHEVALIER	
75 - Nouvelle Aquitaine	19 - Corrèze	2 - Tulle	211903703 - Chamboulive	200092328	SIAEP de Puy-La-Forêt	SMF	0	0	2019-12-24	2019-12-31	MEMNB		7	6054	1	CBUDG	M.	OLIVIER	MARTINIE	
75 - Nouvelle Aquitaine	19 - Corrèze	2 - Tulle	211923503 - Saint-Paul	200092336	SI des eaux des deux vallées	SMF	0	0	2019-12-24	2019-12-31	MEMNB		7	13208	1	CBUDG	Mme	FRANCOISE	MAUGEIN	
75 - Nouvelle Aquitaine	19 - Corrèze	1 - Brive-la-Gaillarde	211903109 - Brive-la-Gaillarde	251900197	SM d'études du bassin de Brive	SMF	0	0	1996-12-16	1996-12-16	AUTR	CABB 70 %, CC Villages du Midi Corrézien 11,5 %, CC Sud Corrézien 11,5 % et CC du pays de Beynat 7 %	2	124296	1	CBUDG	M.	Christian	PRADAYROL	
75 - Nouvelle Aquitaine	19 - Corrèze	1 - Brive-la-Gaillarde	211903109 - Brive-la-Gaillarde	251903100	SM pour le ramassage et le traitement des ordures ménagères de la région de Brive	SMF	0	1	1973-11-30	1973-11-30	POPUL		7	157745	1	CFISC	M.	YVES	LAPORTE	
75 - Nouvelle Aquitaine	19 - Corrèze	2 - Tulle	211908207 - Favars	251908208	SM des eaux du Maumont	SMF	0	0	1967-03-20	1967-03-30	MEMNB		2	20266	1	CBUDG	M.	ALAIN	DELAGE	
75 - Nouvelle Aquitaine	19 - Corrèze	3 - Ussel	211910609 - Lapleau	251927539	SM de développement économique (SYMA A89 - Haute Corrèze Ventadour)	SMF	0	0	1992-12-08	1992-12-08	AUTR		2	44305	5	CBUDG	M.	CHRISTOPHE	ARFEUILLERE	
75 - Nouvelle Aquitaine	19 - Corrèze	1 - Brive-la-Gaillarde	211900501 - Allassac	251928776	SI mixte et à la carte pour l'aménagement de la Vézère (SIAV)	SMF	1	0	1969-03-13	1969-03-13	MEMNB		40	174152	5	CBUDG	M.	DANIEL	FREYGEFOND	
