Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	1 - Autun	217101534 - Le Creusot	247100290	CU Le Creusot Montceau-les-Mines	CU	0	0	1970-01-13	1970-01-13	RDC	disposant d'au moins un siège. Par ailleurs les communes ont décidé de majorer le nombre de sièges de 10% comme le permet la réglementation.	34	92202	51	FPU	M.	David	MARTI	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	5 - Mâcon	217102706 - Mâcon	200070308	CA Mâconnais Beaujolais Agglomération	CA	0	1	2016-12-08	2017-01-01	RDC		39	81134	38	FPU	M.	Jean-Patrick	COURTOIS	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	2 - Chalon-sur-Saône	217100767 - Chalon-sur-Saône	247100589	CA Le Grand Chalon	CA	0	0	1993-12-21	1994-01-01	RDC		51	117686	45	FPU	M.	Sébastien	MARTIN	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	2 - Chalon-sur-Saône	217105667 - Verdun-sur-le-Doubs	200040038	CC Saône Doubs Bresse	CC	0	0	2014-01-01	2014-01-01	RDC		27	12359	25	FPU	Mme	Brigitte	BEAL	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	5 - Mâcon	217101377 - Cluny	200040293	CC du Clunisois	CC	0	0	2014-01-01	2014-01-01	RDC		41	14505	35	FPU	M.	Jean-Luc	DELPEUCH	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	4 - Louhans	217104199 - Saint-Germain-du-Bois	200042414	CC Bresse Revermont 71	CC	0	0	2014-01-01	2014-01-01	ACCOR		17	10094	25	AAZSE	M.	Didier	FICHET	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	5 - Mâcon	217105436 - Tournus	200069698	CC Mâconnais - Tournugeois	CC	0	0	2017-01-01	2017-01-01	RDC		24	16372	23	FPU	M.	Christophe	RAVOT	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	3 - Charolles	217102300 - Gueugnon	200070316	CC Entre Arroux, Loire et Somme	CC	0	0	2016-12-09	2017-01-01	RDC		30	22169	27	FPU	M.	Dominique	LOTTE	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	1 - Autun	217100148 - Autun	200070530	CC du Grand Autunois Morvan	CC	0	0	2016-12-08	2017-01-01	RDC		55	36807	37	FPU	Mme	Marie-Claude	BARNAY	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	3 - Charolles	217101203 - Chauffailles	200070548	CC Brionnais Sud Bourgogne	CC	0	0	2016-12-09	2017-01-01	RDC		29	15332	29	FPU	Mme	Stéphanie	DUMOULIN	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	4 - Louhans	217101583 - Cuisery	200071538	CC Terres de Bresse	CC	0	0	2016-12-15	2017-01-01	ACCOR		25	22998	23	FPU	M.	Stéphane	GROS	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	4 - Louhans	217102631 - Louhans	200071579	CC Bresse Louhannaise Intercom'	CC	0	0	2016-12-15	2017-01-01	ACCOR		30	28928	37	FPU	M.	Anthony	VADOT	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	5 - Mâcon	217105469 - Trambly	200071645	CC Saint Cyr Mère Boitier entre Charolais et Mâconnais	CC	0	0	2016-12-15	2017-01-01	RDC		16	8233	32	FPU	M.	Rémy	MARTINOT	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	3 - Charolles	217103423 - Paray-le-Monial	200071884	CC Le Grand Charolais	CC	0	1	2016-12-16	2017-01-01	RDC		44	41221	30	FPU	M.	Gérald	GORDAT	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	3 - Charolles	217102755 - Marcigny	247100639	CC de Marcigny	CC	0	0	1993-12-28	1993-12-28	RDC		12	6231	22	AAZSE	M.	Denis	PROST	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	4 - Louhans	217103514 - Pierre-de-Bresse	247100647	CC Bresse Nord Intercom'	CC	0	0	1993-12-08	1993-12-31	RDC		16	6613	26	ASZSE	M.	Régis	GIRARDEAU	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	2 - Chalon-sur-Saône	217105121 - Sennecey-le-Grand	247103765	CC Entre Saône et Grosne	CC	0	0	1994-07-01	1995-01-01	RDC		23	11340	31	FPU	M.	Jean-Claude	BECOUSSE	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	3 - Charolles	217103993 - Saint-Christophe-en-Brionnais	247103864	CC de Semur en Brionnais	CC	0	0	1994-11-15	1995-01-01	ACCOR		14	5332	25	ASZSE	M.	David	CORDEIRO	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	2 - Chalon-sur-Saône	217100700 - Buxy	247104094	CC Sud Côte Chalonnaise	CC	0	0	2000-09-06	2000-09-06	RDC		36	11829	27	FPU	M.	Antonio	PASCUAL	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	3 - Charolles	217104637 - Saint-Maurice-lès-Châteauneuf	200011823	SPANC du Brionnais	SIVU	0	0	2007-11-23	2007-11-23	MEMNB		45	24592	1	CBUDG	Mme	Isabelle	LAGOUTTE	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	5 - Mâcon	217101476 - Cortevaix	200032712	SIVOS du RPI Jean Tardieu	SIVU	0	0	2012-07-12	2012-09-01	MEMNB		5	1306	2	CBUDG	Mme	Agnès	BORDAT CATOIRE	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	2 - Chalon-sur-Saône	217102029 - Fontaines	247104185	SIVU Thalie enfance jeunesse	SIVU	0	0	2001-06-21	2001-06-21	MEMNB		3	4630	1	CBUDG	M.	Sylvain	DUMAS	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	5 - Mâcon	217104165 - Saint-Gengoux-de-Scissé	257100115	SIVOS d'Azé - Saint-Gengoux-de-Scissé	SIVU	0	0	1980-07-03	1980-07-03	MEMNB		2	1696	1	CBUDG	M.	Serge	THIRARD	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	5 - Mâcon	200084564 - Navour-sur-Grosne	257100198	SIVOS de la Noue	SIVU	0	0	1977-07-06	1977-07-06	MEMNB		3	1122	4	CBUDG	M.	jean	PIEBOURG	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	3 - Charolles	217105899 - Vitry-sur-Loire	257100305	SI eaux des bords de Loire	SIVU	0	0	1958-11-14	1958-11-14	MEMNB		19	11291	1	CBUDG	M.	Patrick	LHUILIER	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	2 - Chalon-sur-Saône	217100890 - La Chapelle-de-Bragny	257100438	SI de gestion de la forêt du Grand Bragny	SIVU	0	0	1967-12-18	1967-12-18	MEMNB		4	1580	1	CBUDG	M.	Noël	FRADET	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	1 - Autun	217100981 - Charbonnat	257100487	SI eaux de Charbonnat	SIVU	0	0	1965-08-12	1965-08-12	MEMNB		8	1245	1	CBUDG	M.	Jean-Pierre	FERRET	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	3 - Charolles	217102300 - Gueugnon	257100560	SIVU du Charollais - Refuge et fourrière	SIVU	0	1	1975-09-05	1975-09-05	MEMNB		91	73690	1	CBUDG	Mme	Dominique	THEVENET	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	1 - Autun	217101492 - Couches	257100693	SIVOS de Couches	SIVU	0	0	1970-09-02	1970-09-02	MEMNB		14	7396	3	CBUDG	M.	Eric	REBILLARD	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	2 - Chalon-sur-Saône	217102771 - Marcilly-lès-Buxy	257100842	SI eaux de la Guye et de la Dheune	SIVU	0	0	1948-02-09	1948-02-09	MEMNB		10	2244	1	CBUDG	M.	Arnaud	DESSOLY	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	2 - Chalon-sur-Saône	217100890 - La Chapelle-de-Bragny	257100891	SIVOS du Val de Grosne	SIVU	0	0	1976-08-02	1976-08-02	MEMNB		5	1840	3	CBUDG	M.	Didier	HAAS	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	5 - Mâcon	217102102 - Fuissé	257100933	SIVOS de Solutré-Pouilly - Fuissé	SIVU	0	0	1978-05-29	1978-05-29	MEMNB		2	734	3	CBUDG	M.	Gianni	FERRO	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	4 - Louhans	217102136 - La Genête	257100958	SIVOS de Brienne - La Genète - Jouvençon	SIVU	0	0	1977-09-08	1977-09-08	MEMNB		3	1517	2	CBUDG	M.	Pascal	COUCHOUX	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	2 - Chalon-sur-Saône	217100528 - Boyer	257101055	SIVOS de Boyer,Jugy, Mancey, Vers	SIVU	0	0	1977-01-07	1977-01-07	MEMNB		4	1714	2	CBUDG	Mme	Françoise	LUC	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	1 - Autun	217102516 - Laizy	257101063	SI eaux de la Gourgeoise	SIVU	0	0	1964-01-20	1964-01-20	MEMNB		3	1300	1	CBUDG	M.	François	DE GUELIS	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	4 - Louhans	217102615 - Loisy	257101071	SIVOS de Loisy - Huilly-sur-Seille	SIVU	0	0	1980-09-03	1980-09-03	MEMNB		2	1047	3	CBUDG	M.	Nicolas	RAVAT	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	4 - Louhans	217102953 - Mervans	257101329	SI eaux de la Bresse Nord	SIVU	0	0	1961-05-15	1961-05-15	MEMNB		18	8551	1	CBUDG	M.	Joël	MARTIN	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	1 - Autun	217101534 - Le Creusot	257101345	SI d'aménagement de la base nautique et de plein air Le Creusot - Torcy	SIVU	0	0	1984-05-30	1984-05-30	AUTR	Le Creusot : 7 délégués titulaires et Torcy : 4 délégués titulaires	2	23846	1	CBUDG	M.	José	DO CARMO	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	2 - Chalon-sur-Saône	217101310 - Ciel	257101402	SI eaux de la région de Verdun-sur-le-Doubs	SIVU	0	0	1946-08-17	1946-08-17	MEMNB		17	7423	1	CBUDG	M.	Daniel	RATTE	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	3 - Charolles	217103373 - Oyé	257101428	SI eaux du Brionnais	SIVU	0	0	1956-09-11	1956-09-11	MEMNB		42	16756	1	CBUDG	M.	Dominique	VAIZAND	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	3 - Charolles	217105659 - Vendenesse-sur-Arroux	257101436	SI eaux de Bourbince-Oudrache	SIVU	0	0	1965-07-15	1965-07-15	MEMNB		21	7819	1	CBUDG	M.	Jean-Noël	DUCRET	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	5 - Mâcon	217103456 - Péronne	257101469	SIVOS de Péronne - Saint-Maurice-de-Satonnay	SIVU	0	0	1978-07-27	1978-07-27	MEMNB		2	1189	1	CBUDG	Mme	Michelle	GRANGER	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	4 - Louhans	217103738 - Romenay	257101592	SI eaux de la Basse Seille	SIVU	0	0	1949-04-16	1949-04-16	MEMNB		7	4945	1	CBUDG	M.	Alain	CHAILLET	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	4 - Louhans	217103803 - Saillenard	257101709	SIVOS de Beaurepaire-en-Bresse - Saillenard	SIVU	0	0	1985-03-14	1985-03-14	MEMNB		2	1542	1	CBUDG	Mme	Sabine	DECHELETTE	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	2 - Chalon-sur-Saône	217104173 - Saint-Gengoux-le-National	257101733	SIVOS de Saint-Gengoux-le-National	SIVU	0	0	1971-06-18	1971-06-18	MEMNB		35	7400	1	CBUDG	M.	Guy-Laurent	SOCROUN	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	2 - Chalon-sur-Saône	217101450 - Cormatin	257101741	SI eaux de Grosne et Guye	SIVU	0	0	1949-02-12	1949-02-12	MEMNB		22	5346	1	CBUDG	M.	Jean-François	BORDET	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	4 - Louhans	217104207 - Saint-Germain-du-Plain	257101808	SIVOS de Saint-Germain-du-Plain	SIVU	0	0	1969-09-15	1969-09-15	MEMNB		10	11393	1	CBUDG	M.	Michel	WOOG	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	3 - Charolles	217104637 - Saint-Maurice-lès-Châteauneuf	257101949	SI eaux de la vallée du Sornin	SIVU	0	1	1955-07-28	1955-07-28	MEMNB		23	11203	1	CBUDG	Mme	Isabelle	LAGOUTTE	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	5 - Mâcon	217105436 - Tournus	257102145	SI eaux du Tournugeois	SIVU	0	0	1937-11-13	1937-11-13	AUTR	2  délégués par commune sauf pour Tournus qui a 4 délégués	10	8788	1	CBUDG	M.	Eric	VILLEVIERE	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	5 - Mâcon	217105469 - Trambly	257102178	SI eaux de la Haute Grosne	SIVU	0	0	1951-01-18	1951-01-18	MEMNB		13	5277	1	CBUDG	M.	Pierre	LAPALUS	
27 - Bourgogne-Franche-Comté	71 - Saône-et-Loire	2 - Chalon-sur-Saône	217105667 - Verdun-sur-le-Doubs	257102228	SIVOS de Verdun-sur-le-Doubs	SIVU	0	0	1970-04-14	1970-04-14	MEMNB		18	9316	1	CBUDG	M.	Claude	MARCHAL	
