Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
93 - Provence-Alpes-Côte d'Azur	83 - Var	2 - Toulon	218301372 - Toulon	248300543	Métropole Toulon-Provence-Méditerranée	METRO	0	0	2001-12-31	2002-01-01	RDC		12	453407	60	FPU	M.	Jean-Pierre	GIRAN	
93 - Provence-Alpes-Côte d'Azur	83 - Var	1 - Draguignan	218301182 - Saint-Raphaël	200035319	Estérel Côte d'Azur Agglomération	CA	0	0	2012-12-13	2013-01-01	RDC	48 délégués	5	120338	48	FPU	M.	Frédéric	MASQUELIER	
93 - Provence-Alpes-Côte d'Azur	83 - Var	3 - Brignoles	218300234 - Brignoles	200068104	CA de la Provence Verte	CA	0	0	2017-01-01	2017-01-01	ACCOR	52 délégués	28	104050	45	FPU	M.	Didier	BREMOND	
93 - Provence-Alpes-Côte d'Azur	83 - Var	2 - Toulon	218300275 - La Cadière-d'Azur	248300394	CA Sud Sainte Baume	CA	0	0	1994-07-25	2002-01-01	ACCOR		9	65125	37	FPU	M.	Ferdinand	BERNHARD	
93 - Provence-Alpes-Côte d'Azur	83 - Var	1 - Draguignan	218300507 - Draguignan	248300493	Dracénie Provence Verdon Agglomération	CA	0	0	2000-10-31	2000-10-31	ACCOR	66 délégués	23	112972	47	FPU	M.	Richard	STRAMBIO	
93 - Provence-Alpes-Côte d'Azur	83 - Var	1 - Draguignan	218300556 - Fayence	200004802	CC du Pays de Fayence	CC	0	0	2006-08-21	2006-08-21	ACCOR	30 délégués	9	29593	25	FPU	M.	René	UGO	
93 - Provence-Alpes-Côte d'Azur	83 - Var	2 - Toulon	218300713 - La Londe-les-Maures	200027100	CC Méditerranée Porte des Maures	CC	0	0	2010-07-30	2010-12-01	ACCOR	21 délégués	6	46943	21	FPU	M.	François	DE CANSON	
93 - Provence-Alpes-Côte d'Azur	83 - Var	1 - Draguignan	218300424 - Cogolin	200036077	CC du Golfe de Saint-Tropez	CC	0	0	2012-12-27	2013-01-01	ACCOR	45délégués	12	58331	28	FPU	M.	Vincent	MORISSE	
93 - Provence-Alpes-Côte d'Azur	83 - Var	3 - Brignoles	218301455 - Varages	200040202	CC Provence Verdon	CC	0	0	2014-01-01	2014-01-01	ACCOR	39 délégués	15	23014	33	FPU	M.	Hervé	PHILIBERT	
93 - Provence-Alpes-Côte d'Azur	83 - Var	3 - Brignoles	218300077 - Aups	200040210	CC Lacs et Gorges du Verdon	CC	0	0	2014-01-01	2014-01-01	ACCOR	34 délégués	16	9255	27	FPU	M.	Rolland	BALBIS	
