Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
28 - Normandie	76 - Seine-Maritime	3 - Rouen	217605401 - Rouen	200023414	Métropole Rouen Normandie	METRO	0	0	2009-12-22	2010-01-01	RDC		71	504301	67	FPU	M.	Nicolas	MAYER-ROSSIGNOL	
28 - Normandie	76 - Seine-Maritime	2 - Le Havre	217603513 - Le Havre	200084952	Le Havre Seine Métropole	CU	0	0	2018-10-19	2019-01-01	RDC		54	269354	65	FPU	M.	Edouard	PHILIPPE	
28 - Normandie	76 - Seine-Maritime	2 - Le Havre	217603844 - Lillebonne	200010700	CA Caux Seine Agglo	CA	0	0	2007-10-01	2007-11-26	RDC		50	79381	55	FPU	Mme	Virginie	CAROLO-LUTROT	
28 - Normandie	76 - Seine-Maritime	2 - Le Havre	217602598 - Fécamp	200069821	CA Fécamp Caux Littoral Agglomération	CA	0	0	2016-11-25	2017-01-01	RDC		33	38996	43	FPU	M.	Laurent	VASSET	
28 - Normandie	76 - Seine-Maritime	1 - Dieppe	217602176 - Dieppe	247600786	CA de la Région Dieppoise	CA	0	0	2002-12-26	2002-12-31	RDC		16	47068	47	FPU	M.	Nicolas	LANGLOIS	
28 - Normandie	76 - Seine-Maritime	1 - Dieppe	217600519 - Bacqueville-en-Caux	200068534	CC Terroir de Caux	CC	0	0	2016-11-16	2017-01-01	RDC		79	38569	42	FPU	M.	Olivier	BUREAUX	
28 - Normandie	76 - Seine-Maritime	1 - Dieppe	217601012 - Blangy-sur-Bresle	200069722	CC Interrégionale Aumale - Blangy-sur-Bresle	CC	0	1	2016-11-29	2017-01-01	RDC	SDCI - Fusion de la communauté de communes de Blangy-sur-Bresle et de la communauté de communes du canton d?Aumale à compter du 1er janvier 2017	44	21650	32	AAZSE	M.	Christian	ROUSSEL	
28 - Normandie	76 - Seine-Maritime	1 - Dieppe	217603125 - Gournay-en-Bray	200069730	CC des 4 rivières	CC	0	1	2016-12-01	2017-01-01	RDC	SDCI - Fusion des communautés de communes du Bray Normand, du canton de Forges-les-Eaux et des Monts et de l?Andelle à compter du 1er janvier 2017	53	29551	34	AAZSE	M.	Eric	PICARD	
28 - Normandie	76 - Seine-Maritime	1 - Dieppe	217601590 - Cany-Barville	200069839	CC de la Côte d'Albâtre	CC	0	0	2016-11-25	2017-01-01	RDC	Ahésions de deux nouvelles communes : Criquetot-le-Mauconduit et Vinnemerville.	63	28274	50	AAZSE	M.	Jérôme	LHEUREUX	
28 - Normandie	76 - Seine-Maritime	3 - Rouen	217602192 - Doudeville	200069847	CC Plateau de Caux	CC	0	0	2016-12-01	2017-01-01	RDC	SDCI - Fusion de la communauté de communes d?Yerville - Plateau de Caux et de la communauté de communes de Plateau de Caux - Fleur de Lin à compter du 1er janvier 2017	40	21583	30	AAZSE	M.	Jean-Nicolas	ROUSSEAU	
