Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
27 - Bourgogne-Franche-Comté	39 - Jura	1 - Dole	213901986 - Dole	200010650	CA du Grand Dole	CA	0	0	2007-12-19	2008-01-01	RDC		47	56342	51	FPU	M.	JEAN PASCAL	FICHERE	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213903008 - Lons-le-Saunier	200071116	CA ECLA  (Espace Communautaire Lons Agglomération)	CA	0	0	2016-12-14	2017-01-01	ACCOR		32	35853	41	FPU	M.	CLAUDE	BORCARD	
27 - Bourgogne-Franche-Comté	39 - Jura	3 - Saint-Claude	213904782 - Saint-Claude	200026573	CC Haut-Jura Saint-Claude	CC	0	0	2010-11-16	2011-01-01	RDC		22	20220	35	FPU	Mme	ISABELLE	HEURTIER	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213900566 - Bletterans	200069615	CC Bresse Haute Seille	CC	0	0	2016-12-07	2017-01-01	RDC		54	19591	32	FPU	M.	JEAN LOUIS	MAITRE	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213900970 - Champagnole	200069623	CC Champagnole Nozeroy Jura	CC	0	0	2016-12-07	2017-01-01	RDC		66	23755	34	FPU	M.	CLEMENT	PERNOT	
27 - Bourgogne-Franche-Comté	39 - Jura	1 - Dole	213904345 - Poligny	200071595	CC Arbois, Poligny, Salins, Coeur du Jura	CC	0	0	2016-12-16	2017-01-01	RDC		66	22541	41	FPU	M.	DOMINIQUE	BONNET	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213901739 - Cousance	200072056	CC Porte du Jura	CC	0	0	2016-12-19	2017-01-01	RDC		22	10804	31	FPU	M.	CHRISTIAN	BUCHOT	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213903974 - Orgelet	200090579	CC Terre d'Émeraude Communauté	CC	0	0	2019-11-14	2020-01-01	RDC		92	25247	53	FPU	M.	PHILIPPE	PROST	
27 - Bourgogne-Franche-Comté	39 - Jura	3 - Saint-Claude	213904709 - Les Rousses	243900354	CC de la Station des Rousses-Haut Jura	CC	0	0	1993-12-31	1993-12-31	RDC		4	7383	16	AAZSE	M.	NOLWENN	MARCHAND	
27 - Bourgogne-Franche-Comté	39 - Jura	1 - Dole	213900939 - Chamblay	243900420	CC du Val d'Amour	CC	0	0	1993-12-31	2012-07-27	ACCOR	Recomposition suite organisation d'élections municipales partielles à Villeneuve d'Aval	24	9528	37	FPU	M.	ETIENNE	ROUGEAUX	
27 - Bourgogne-Franche-Comté	39 - Jura	3 - Saint-Claude	200060051 - Hauts de Bienne	243900479	CC Haut-Jura Arcade Communauté	CC	0	0	1993-12-31	1993-12-31	ACCOR		4	9488	35	FPU	M.	LAURENT	PETIT	
27 - Bourgogne-Franche-Comté	39 - Jura	1 - Dole	200087203 - Dampierre	243900560	CC Jura Nord	CC	0	0	1994-12-30	1994-12-30	RDC		32	11976	34	FPU	M.	GEROME	FASSENET	
27 - Bourgogne-Franche-Comté	39 - Jura	3 - Saint-Claude	213904873 - Saint-Laurent-en-Grandvaux	243900610	CC la Grandvallière	CC	0	0	1994-12-30	1994-12-30	ACCOR		8	5570	22	FPU	Mme	FRANCOISE	VESPA	
27 - Bourgogne-Franche-Comté	39 - Jura	1 - Dole	213901283 - Chaussin	243901089	CC de la Plaine Jurassienne	CC	0	0	2001-12-21	2012-10-09	ACCOR		21	9235	34	FPU	M.	CHRISTIAN	LAGALICE	
27 - Bourgogne-Franche-Comté	39 - Jura	3 - Saint-Claude	200086817 - Grande-Rivière Château	200005601	SIVOS des Joux	SIVU	0	0	2006-10-26	2006-10-26	MEMNB		2	1464	2	CBUDG	M.	JEAN JACQUES	CHARTON	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213902018 - Doucier	200008530	SIVOS du Hérisson	SIVU	0	0	2007-04-18	2007-04-18	MEMNB		7	839	2	CBUDG	Mme	Nathalie	ROUX	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213904816 - Saint-Germain-en-Montagne	200020634	SIVOS de la Fresse	SIVU	0	0	2009-06-22	2009-06-22	MEMNB		5	1571	1	CBUDG	M.	GERARD	AUTHIER	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213904378 - Pont-du-Navoy	200022374	SI de travaux des Longeailles	SIVU	0	0	2009-10-07	2009-10-07	MEMNB		7	2165	1	CBUDG	M.	DANY	FAIVRE	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213901549 - Clairvaux-les-Lacs	200026193	SIVOS des Lacs	SIVU	0	0	2010-10-11	2010-10-11	MEMNB		13	3050	2	CBUDG	Mme	GENEVIEVE	ZANCHI	
27 - Bourgogne-Franche-Comté	39 - Jura	1 - Dole	213904659 - Romange	200027613	SIVOS du Val des Anges	SIVU	0	0	2011-01-18	2011-01-18	POPUL		6	1385	2	CBUDG	M.	JEAN CLAUDE	ROBERT	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213902794 - Larnaud	200027712	SI des eaux des Foulletons	SIVU	0	0	2011-01-28	2011-01-28	MEMNB		4	1678	1	CBUDG	M.	Patrick	NOBLET	
27 - Bourgogne-Franche-Comté	39 - Jura	1 - Dole	213902257 - Le Fied	200063337	SIVOS du premier plateau	SIVU	0	0	1997-03-26	2016-07-08	MEMNB		8	1317	1	CBUDG	M.	MICHEL	FEVRE	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213905177 - Sirod	200072932	SIVOS du Val de Sirod	SIVU	0	0	2016-12-22	2017-01-01	POPUL		5	935	2	CBUDG	Mme	MUGUETTE	TROUSSET	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213903016 - Loulle	200089472	SIVOS du Plateau	SIVU	0	0	2019-06-11	2019-07-01	MEMNB		6	865	2	CBUDG	M.	JEAN BAPTISTE	GAUTHIER	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213903446 - Monnet-la-Ville	200089480	SIVOS de la Combe d'Ain	SIVU	0	0	2019-06-11	2019-07-01	MEMNB		4	1062	1	CBUDG	Mme	VALERIE	JEUNET	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	200055135 - Arlay	253900070	SI des eaux du Tortelet	SIVU	0	0	1960-08-19	1960-08-19	MEMNB		10	4559	1	CBUDG	M.	Michel	GRAPPIN	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213900533 - Bief-du-Fourg	253900096	SI des eaux de Bief-du-Fourg, Petit-Villard	SIVU	0	0	1932-01-01	1932-01-01	POPUL		2	1112	1	CBUDG	M.	ERWIN	LHOMME	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213900566 - Bletterans	253900104	SI des eaux et de l'assainissement de la région de Bletterans	SIVU	1	0	1960-11-22	1960-11-22	AUTR	répartition des sièges en fonction du nombre de compétences optionnelles transférées	34	12196	3	CBUDG	M.	PIERRE	ROY	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213900970 - Champagnole	253900138	SI des eaux du Centre-Est Jura	SIVU	0	1	1955-03-05	1955-03-05	MEMNB		58	17143	1	CBUDG	M.	GERARD	MUGNIOT	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213901341 - Chavéria	253900161	SI des eaux de la région d'Orgelet	SIVU	0	0	1963-08-09	1963-08-09	MEMNB		9	2797	1	CBUDG	M.	Eric	MARECHAL	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213901853 - Cuisia	253900195	SI des eaux de Rosay, Cuisia, Gizia	SIVU	0	0	1933-10-20	1933-10-20	MEMNB		3	749	1	CBUDG	M.	MICHEL	NICOD	
27 - Bourgogne-Franche-Comté	39 - Jura	1 - Dole	200087203 - Dampierre	253900203	SI des eaux de Dampierre	SIVU	0	0	1957-06-08	1957-06-08	MEMNB		4	3192	1	CBUDG	M.	FLORIAN	BAILLY MAITRE	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213902018 - Doucier	253900229	SIAEP du lac d'Ilay	SIVU	0	0	1958-07-18	1958-07-18	MEMNB		9	1434	1	CBUDG	M.	ROGER	MONNIER	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213902729 - Ladoye-sur-Seille	253900237	SI des eaux de Ladoye, Le Fied	SIVU	0	0	1939-01-24	1939-01-24	MEMNB		2	243	1	CBUDG	M.	YOANN	MARIN	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	200063220 - Valzin en Petite Montagne	253900260	SI des eaux de Laval, Danfia	SIVU	0	0	1970-10-22	1970-10-22	MEMNB		2	703	1	CBUDG	M.	ERIC	DAVID	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	200067734 - Val Suran	253900286	SI des eaux de Louvenne, Montrevel	SIVU	0	0	1955-04-07	1955-04-07	MEMNB		3	896	1	CBUDG	Mme	NATHALIE	MORAND	
27 - Bourgogne-Franche-Comté	39 - Jura	3 - Saint-Claude	213903073 - Maisod	253900302	SI des eaux et de l'assainissement de la Mercantine	SIVU	0	0	1975-01-15	1975-01-15	MEMNB		2	627	2	CBUDG	M.	Michel	BLASER	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213903123 - Marigna-sur-Valouse	253900310	SIAEP de la vallée du Valouson	SIVU	0	0	1950-01-27	1950-01-27	MEMNB		3	648	1	CBUDG	M.	XAVIER	DUMONT	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213903172 - La Marre	253900328	SI des eaux La Marre, Picarreau	SIVU	0	0	1963-07-09	1963-07-09	MEMNB		4	672	1	CBUDG	M.	CHARLY	HOUSER	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	213903446 - Monnet-la-Ville	253900351	SI des eaux de Monnet-la-Ville et Bourg	SIVU	0	0	1956-09-04	1956-09-04	POPUL		2	559	1	CBUDG	M.	Serge	FERREUX	
27 - Bourgogne-Franche-Comté	39 - Jura	2 - Lons-le-Saunier	200062578 - Montlainsia	253900369	SI des eaux de la région de Montagna-le-Templier	SIVU	0	0	1957-03-04	1957-03-04	MEMNB		5	1874	1	CBUDG	M.	ROMUALD	GUYENET	
