Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211800875 - Dun-sur-Auron	241800424	CC le Dunois	CC	0	0	2000-12-18	2001-01-01	ACCOR		16	7327	18	ASZSE	M.	Louis	COSYNS	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211802426 - Sancoins	241800432	CC les Trois Provinces	CC	0	0	2000-12-26	2001-01-01	RDC		11	5079	26	AAZSE	M.	Pierre	GUIBLIN	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211802079 - Saint-Florent-sur-Cher	241800457	CC FerCher	CC	0	0	2000-12-29	2001-01-01	RDC		9	11544	22	AAZSE	M.	Fabrice	CHABANCE	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211802335 - Saint-Satur	200009959	SI d'aménagement hydraulique et de maîtrise de l'érosion des sols agricoles dans le Sancerrois (SIAHMESA Sancerrois)	SIVU	0	0	2007-07-16	2007-07-16	MEMNB		13	7896	1	CBUDG	M.	Jean-Michel	GARNIER	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211802491 - Sens-Beaujeu	200010213	SIRP Crésancy-en-Sancerre, Menetou-Ratel et Sens-Beaujeu	SIVU	0	0	2007-08-13	2007-08-13	MEMNB		3	1327	3	CBUDG	Mme	ANNICK	SENEE	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211800420 - La Celle	200033223	Syndicat de la Fontaine Saint-Clair	SIVU	0	0	2014-01-01	2014-01-01	MEMNB		5	2153	1	CBUDG	M.	Philippe	AUZON	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211801147 - Ineuil	200035947	SIRP des Terres de Coeur	SIVU	0	0	2012-12-27	2013-01-01	MEMNB		4	1232	1	CBUDG	Mme	Florence	HAUTEFEUILLE	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211802525 - Sidiailles	200036242	SIAEP Marche-Boischaut	SIVU	0	0	2012-10-23	2013-01-01	MEMNB		35	11747	1	CBUDG	M.	Rémy	VAN COSTER	
24 - Centre-Val de Loire	18 - Cher	3 - Vierzon	211801030 - Graçay	200044212	SI de transports scolaires Thénioux-Graçay-Massay	SIVU	0	1	2013-05-30	2014-01-01	MEMNB		15	10236	1	CBUDG	M.	GERRAD	ROLLAND	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211800578 - Châteaumeillant	200044220	SI Le Châtelet-en-Berry - Châteaumeillant	SIVU	0	1	2013-05-28	2014-01-01	MEMNB		21	8429	1	CBUDG	M.	Jean-Paul	RENAUD	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211801949 - Rians	200044329	SI de transport scolaire Les Aix-d'Angillon - Levet	SIVU	0	0	2013-05-28	2014-01-01	MEMNB		9	8237	1	CBUDG	M.	Christophe	DRUNAT	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211802236 - Saint-Martin-d'Auxigny	200049153	SI transport scolaire de Saint-Martin-d'Auxigny	SIVU	0	0	2013-03-14	2014-01-01	MEMNB		7	8799	1	CBUDG	Mme	Christelle	NOUBLANCHE	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211802418 - Sancerre	200090702	SI de transports scolaires Sancerre Léré	SIVU	0	0	2019-11-22	2020-01-01	MEMNB		29	16390	1	CBUDG	M.	FABRICE	VACHER	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211801113 - Humbligny	200096865	SMAME	SIVU	0	0	2021-11-30	2021-11-30	MEMNB		3	956	1	CBUDG	M.	Eric	PINSON	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211801972 - Saint-Amand-Montrond	241800416	SIVU de Saint-Amand-Montrond, Orval	SIVU	0	0	1977-12-23	1977-12-23	MEMNB		2	11476	1	CBUDG	M.	Emmanuel	RIOTTE	
24 - Centre-Val de Loire	18 - Cher	3 - Vierzon	211800370 - Brinon-sur-Sauldre	251800033	SIAEP Brinon, Clémont	SIVU	0	0	1947-06-05	1947-06-05	MEMNB		2	1704	1	CBUDG	M.	Guillaume	CHEVALIER	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211800925 - Farges-en-Septaine	251800066	SIAEP Farges, Villabon	SIVU	0	0	1961-01-27	1961-01-27	MEMNB		5	2917	1	CBUDG	M.	Emile	LECLERC	
24 - Centre-Val de Loire	18 - Cher	3 - Vierzon	211801857 - Presly	251800124	SIAEP Presly, Ennordres	SIVU	0	0	1970-05-04	1970-05-04	MEMNB		2	450	1	CBUDG	M.	Nicolas	MOREAU	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211800529 - Charenton-du-Cher	251800173	SIAEP Charenton-du-Cher	SIVU	0	0	1959-12-07	1959-12-07	MEMNB		4	2440	1	CBUDG	M.	Pascal	COLLIN	
24 - Centre-Val de Loire	18 - Cher	3 - Vierzon	211801006 - Genouilly	251800314	SIAEP Genouilly	SIVU	0	0	1961-09-08	1961-09-08	POPUL		3	1555	1	CBUDG	M.	Jacques	PERROT	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211801253 - Léré	251800413	SI assainissement de Léré et Sury-près-Léré	SIVU	0	0	1970-02-27	1970-02-27	MEMNB		2	1761	1	CBUDG	M.	Pascal	VIGUIÉ	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211801279 - Lignières	251800454	SIAEP Lignières	SIVU	0	0	1960-04-27	1960-04-27	MEMNB		5	2388	1	CBUDG	M.	Francis	PERROT	
24 - Centre-Val de Loire	18 - Cher	3 - Vierzon	211801485 - Méreau	251800470	SIAEP Méreau, Saint-Hilaire-de-Court	SIVU	0	0	1962-01-24	1962-01-24	MEMNB		2	3307	1	CBUDG	M.	Alain	MORNAY	
24 - Centre-Val de Loire	18 - Cher	3 - Vierzon	211801345 - Lury-sur-Arnon	251800488	SIAEP Lury-sur-Arnon	SIVU	0	0	1961-05-19	1961-05-19	MEMNB		3	1308	1	CBUDG	M.	Jean-François	PETIT	
24 - Centre-Val de Loire	18 - Cher	3 - Vierzon	211801865 - Preuilly	251800504	SIAEP Preuilly, Sainte-Thorette	SIVU	0	0	1945-07-18	1945-07-18	MEMNB		4	1960	1	CBUDG	M.	Pascal	LACLEMENCE	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211801972 - Saint-Amand-Montrond	251800553	SI construction et gestion collèges Saint-Amand et équipements annexes	SIVU	0	1	1972-06-15	1972-06-15	MEMNB		35	25268	1	CBUDG	M.	EMMANUEL	RIOTTE	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211800867 - Drevant	251800595	SIAEP Drevant	SIVU	0	0	1945-09-18	1945-09-18	MEMNB		5	1885	1	CBUDG	M.	Patrick	BIGOT	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211802749 - Verdigny	251800645	SIAEP Sury-en-Vaux, Verdigny	SIVU	0	0	1943-04-27	1943-04-27	AUTR	sury : 6 délégués ; verdigny : 5 délégués	2	1021	1	CBUDG	M.	Joël	MENEAU	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211801469 - Ménétréol-sous-Sancerre	251800652	SIAEP Ménétréol, Thauvenay, Saint-Bouize	SIVU	0	0	1944-07-10	1944-07-10	MEMNB		5	1432	1	CBUDG	M.	Sébastien	CHEVALLIER	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211802400 - Sancergues	251800710	SIAEP région de Sancergues	SIVU	0	0	1945-07-03	1945-07-03	MEMNB		18	7283	1	CBUDG	M.	André	DELAVAULT	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211801618 - Neuilly-en-Dun	251800777	SIAEP vallée de Germigny	SIVU	0	0	1963-05-14	1963-05-14	MEMNB		17	6588	1	CBUDG	M.	Eric	GUILLAUMAIN	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211800099 - Arcomps	251800785	SIRP Arcomps, Ardenais, Loye	SIVU	0	0	1978-07-03	1978-07-03	MEMNB		3	793	1	CBUDG	M.	VINCENT	JOLIET	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211801782 - La Perche	251800793	SIRP Ainay, La Perche, La Celette	SIVU	0	0	1977-06-21	1977-06-21	MEMNB		3	592	1	CBUDG	Mme	CELINE	REFFAY	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211801170 - Jars	251800827	SI assainissement de Jars et du Noyer	SIVU	0	0	1975-12-10	1975-12-10	MEMNB		2	735	1	CBUDG	Mme	Marie-Claude	COËNT	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211800693 - Colombiers	251800892	SI transport scolaire de Charenton, Saulzais	SIVU	0	1	1960-11-02	1960-11-02	MEMNB		20	9327	1	CBUDG	M.	YANN	CADIER	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211800875 - Dun-sur-Auron	251800959	SI transport scolaire de Dun-sur-Auron	SIVU	0	0	1963-11-15	1963-11-15	MEMNB		19	8537	1	CBUDG	M.	RENE	RASLE	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211801089 - La Guerche-sur-l'Aubois	251800991	SI transport scolaire de La Guerche-sur-l'Aubois	SIVU	0	0	1962-09-10	1962-09-10	MEMNB		10	8838	1	CBUDG	M.	Michel	SAUVAGNAT	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211801097 - Henrichemont	251801007	SI transport scolaire d'Henrichemont	SIVU	0	0	1958-09-24	1958-09-24	MEMNB		15	8646	1	CBUDG	M.	André	JOUANIN	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211801097 - Henrichemont	251801015	SI construction et fonctionnement collège Henrichemont	SIVU	0	0	1965-12-23	1965-12-23	MEMNB		15	8646	1	CBUDG	M.	André	JOUANIN	
24 - Centre-Val de Loire	18 - Cher	3 - Vierzon	211801865 - Preuilly	251801031	SI des transports scolaires de Preuilly	SIVU	0	0	1962-08-09	1962-08-09	MEMNB		17	15195	1	CBUDG	Mme	Marylène	LEVILLAIN	
24 - Centre-Val de Loire	18 - Cher	3 - Vierzon	211801709 - Oizon	251801080	SIAEP Barlieu	SIVU	0	0	1955-03-17	1955-03-17	MEMNB		3	1222	1	CBUDG	M.	Antoine	FLEURIET	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211802079 - Saint-Florent-sur-Cher	251801114	SI transport scolaire de Charost, Saint-Florent-sur-Cher	SIVU	0	0	1961-10-27	1961-11-27	AUTR		13	13017	1	CBUDG	Mme	Colette	LOZACH-SIRET	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211802400 - Sancergues	251801155	SI transport scolaire de Sancergues	SIVU	0	0	1959-09-18	1959-09-18	MEMNB		19	7655	1	CBUDG	M.	SYLVAIN	LABOUREAU	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211800586 - Châteauneuf-sur-Cher	251801296	SI transport scolaire de Châteauneuf-sur-Cher	SIVU	0	0	1960-10-18	1960-10-18	AUTR	1 délégué titulaire et 1 délégué suppléant à compter du 2ème tour des élections municipales 2014 soit le 30 mars 2014	13	5449	1	CBUDG	M.	Yoann	BONNEFOY	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211800180 - Avord	251802039	SI transport scolaire d'Avord	SIVU	0	0	1960-09-22	1960-09-22	MEMNB		8	8410	1	CBUDG	Mme	Sophie	GOGUE	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211801147 - Ineuil	251802062	SI transport scolaire de Lignières	SIVU	0	0	1962-02-23	1963-02-23	MEMNB		13	5475	1	CBUDG	Mme	FLORENCE	HAUTEFEUILLE	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211800594 - Le Châtelet	251802096	SI gestion entretien et fonctionnement collège du Châtelet	SIVU	0	0	1971-10-21	1971-10-21	MEMNB		10	3121	1	CBUDG	M.	Patrice	BARRET	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211801071 - La Groutte	251802146	SIRP Bouzais, Colombiers, Drevant, La Groutte, Saint-Georges-de-Poisieux	SIVU	0	0	1985-06-27	1985-06-27	MEMNB		5	1885	1	CBUDG	M.	Daniel	BONE	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211801683 - Le Noyer	251802419	SIRP Jars, Le Noyer	SIVU	0	0	1989-09-20	1989-09-20	MEMNB		2	735	1	CBUDG	Mme	Véronique	CASTAGNIE	
24 - Centre-Val de Loire	18 - Cher	3 - Vierzon	211801865 - Preuilly	251802476	SI administration et gestion écoles Preuilly, Sainte-Thorette	SIVU	0	0	1990-02-06	1990-02-06	MEMNB		2	948	1	CBUDG	M.	Gael	CARRE	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211801022 - Givardon	251802500	SIRP Augy, Neuilly	SIVU	0	0	1991-07-24	1991-07-24	MEMNB		5	944	2	CBUDG	Mme	Pascale	CATHELAIN	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211801360 - Marçais	251802518	SIRP Orcenais, Marçais	SIVU	0	0	1991-08-08	1991-08-08	MEMNB		2	561	1	CBUDG	Mme	Annie	DION	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211800321 - Boulleret	251802526	SIRP Boulleret, Sainte-Gemme	SIVU	0	0	1991-08-16	1991-08-16	MEMNB		2	1826	1	CBUDG	M.	Jean-Louis	BILLAUT	
24 - Centre-Val de Loire	18 - Cher	3 - Vierzon	211801857 - Presly	251802534	SIRP Presly, Ménétréol	SIVU	0	0	1991-10-28	1991-10-28	MEMNB		2	437	1	CBUDG	M.	NICOLAS	MOREAU	
24 - Centre-Val de Loire	18 - Cher	3 - Vierzon	211800370 - Brinon-sur-Sauldre	251802575	SIVOS Brinon, Clémont	SIVU	0	0	1993-07-28	1993-07-28	MEMNB		2	1704	1	CBUDG	Mme	Catherine	HUPPE	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211800420 - La Celle	251802591	SIRP La Celle, Bruère, Farges	SIVU	0	0	1993-08-17	1993-08-17	MEMNB		3	1173	1	CBUDG	Mme	MARYSE	LALLIER	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211801873 - Préveranges	251802674	SIRP Préveranges, Saint-Priest, Saint-Saturnin	SIVU	0	0	1994-07-01	1994-07-01	MEMNB		3	1215	1	CBUDG	M.	Gérard	DURAND	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211802301 - Saint-Pierre-les-Bois	251887816	SIRP Charenton, Saint-Pierre-les-Étieux	SIVU	0	0	1998-07-02	1998-07-02	MEMNB		2	1794	1	CBUDG	Mme	Bernadette	MERIEL	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211802467 - Savigny-en-Sancerre	251887840	SIRP Savigny, Subligny	SIVU	0	0	1999-07-19	1999-07-19	MEMNB		2	1473	1	CBUDG	M.	Guillaume	LAUVERJAT	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211801790 - Pigny	251887964	SIVU des Ormeaux	SIVU	0	0	2003-04-25	2003-04-25	MEMNB		3	3309	1	CBUDG	M.	Christian	MANCION	
24 - Centre-Val de Loire	18 - Cher	3 - Vierzon	211802277 - Sainte-Montaine	200044204	SIVOM Sologne Pays Fort	SIVOM	1	0	2013-05-27	2014-01-01	MEMNB		17	14439	2	CBUDG	M.	François	GRESSET	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211802749 - Verdigny	200049492	SIRP de Sury-en-Vaux et Verdigny	SIVOM	0	0	2015-01-01	2015-01-01	MEMNB		2	1021	2	CBUDG	Mme	Valérie	Chambon	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211802616 - Thaumiers	241800168	SIVOM de Thaumiers, Le Pondy, Verneuil	SIVOM	0	0	1975-01-30	1975-01-30	MEMNB		3	592	3	CBUDG	M.	Yves	PETIT	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211802418 - Sancerre	241800275	SIAEPA Sancerre, Saint-Satur	SIVOM	0	0	1968-10-22	1968-10-22	MEMNB		2	2796	3	CBUDG	M.	Amaury	COUET	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211802418 - Sancerre	241800481	SIVOM Loire et Canal	SIVOM	0	1	1929-12-10	1929-12-10	MEMNB		23	21022	2	CBUDG	M.	Jean-Louis	BILLAUT	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211802400 - Sancergues	241800499	SIVOM Sancergues, Saint-Martin-des-Champs	SIVOM	0	0	1968-12-03	1968-12-03	MEMNB		2	944	2	CBUDG	M.	André	DELAVAULT	
24 - Centre-Val de Loire	18 - Cher	3 - Vierzon	211802285 - Saint-Outrille	251800322	SIAEPA de la région de Graçay	SIVOM	0	0	1947-06-05	1947-06-05	MEMNB		3	1840	3	CBUDG	M.	Adrien	BAERT	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211800826 - Cuffy	251800355	SIAEPA Cuffy / Cours-les-Barres	SIVOM	0	0	1969-02-11	1969-02-11	MEMNB		2	2096	2	AUCUN	M.	Jean-Pierre	LESUEUR	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211801626 - Neuilly-en-Sancerre	251802344	SIRP Montigny, Humbligny, Neuvy-Deux-Clochers, Neuilly-en-Sancerre et Azy	SIVOM	0	0	1988-05-25	1988-05-25	MEMNB		5	1506	2	CBUDG	Mme	Isabelle	CROCHET	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211801766 - Parassy	251802427	SIRP Parassy, Morogues, Aubinges	SIVOM	0	0	1989-10-02	1989-10-02	MEMNB		3	1260	2	CBUDG	Mme	Nicole	PINSON	
24 - Centre-Val de Loire	18 - Cher	3 - Vierzon	211800644 - Chéry	251802583	SIRP Cerbois, Chéry, Lazenay	SIVOM	0	0	1993-07-28	1993-07-28	MEMNB		3	922	2	CBUDG	Mme	Marylène	LEVILLAIN	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211801204 - Jussy-le-Chaudrier	251887881	SIRP Garigny, Jussy, Précy	SIVOM	0	0	2001-02-15	2001-02-15	MEMNB		3	1172	2	CBUDG	Mme	JENNIFER	FONTAINE	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	200102242 - Osmery	251887980	SIVOM Osmery - Raymond	SIVOM	0	0	2004-07-27	2004-07-27	MEMNB		2	451	1	CBUDG	M.	René	RASLE	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211800321 - Boulleret	200033140	SM de collecte et de traitement des résidus ménagers des régions de Léré, Sancerre et Vailly-sur-Sauldre	SMF	0	0	2012-06-29	2013-01-01	MEMNB		2	18659	1	CBUDG	M.	Julien	BARBEAU	
24 - Centre-Val de Loire	18 - Cher	3 - Vierzon	211802632 - Thénioux	200045698	SIAEPA Thénioux, Méry-sur-Cher	SMF	1	0	2014-02-14	2014-02-14	AUTR		3	1907	2	AUCUN	M.	Antonio	TEIXEIRA	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211800339 - Bourges	200078491	SI de la vallée de l'Yèvre	SMF	1	0	2018-01-01	2018-01-01	MEMNB		58	160785	5	CBUDG	M.	Gilles	BENOIT	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211800594 - Le Châtelet	200078574	SIRAH sur l'Arnon	SMF	0	1	2018-01-01	2018-01-01	MEMNB		5	14106	4	CBUDG	M.	Fabrice	AUPETIT	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211800875 - Dun-sur-Auron	200078707	Syndicat pour l'aménagement des bassins de l'Auron, de l'Airain et de leurs affluents (SIAB3A)	SMF	1	0	2018-01-01	2018-01-01	MEMNB		7	95092	5	CBUDG	M.	Benoît	MOREAU	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211801840 - Précy	200079036	SI du Ru, de la Vauvise, de l'Aubois et de leurs Affluents (SIRVAA)	SMF	1	0	2018-01-01	2018-01-01	AUTR	prend en compte la part de contribution des membres	7	42609	5	CBUDG	M.	Jean-Michel	GARNIER	
24 - Centre-Val de Loire	18 - Cher	3 - Vierzon	211801345 - Lury-sur-Arnon	200079044	SM pour l'Aménagement de la vallée de l'Arnon Aval (SMAVAA)	SMF	0	1	2018-01-01	2018-01-01	AUTR	nbre basé sur moyenne superficie sur bassin versant et population totale sur bassin versant	5	51952	5	CBUDG	M.	Jean-Sylvain	GUILLEMAIN	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211801600 - Nérondes	200086254	SMAEP de Nérondes	SMF	0	0	2018-01-01	2018-01-01	MEMNB		13	9470	1	CBUDG	M.	Roland	GILBERT	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211802699 - Vailly-sur-Sauldre	200091247	SM de renaturation des Sauldres et leurs affluents	SMF	0	1	2019-12-23	2020-01-01	AUTR	clef de répartition	4	36665	4	CBUDG	M.	André	JOUANIN	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211800586 - Châteauneuf-sur-Cher	200091270	SM eau et assainissement non collectif de Châteauneuf-sur-Cher - Lapan	SMF	1	0	2019-12-23	2020-01-01	POPUL		23	13102	2	AUCUN	M.	Olivier	CHARBONNIER	
24 - Centre-Val de Loire	18 - Cher	3 - Vierzon	211802814 - Vignoux-sur-Barangeon	200095024	SIAEP Vignoux-sur-Barangeon	SMF	0	0	2020-12-22	2021-01-01	MEMNB		4	5476	1	CBUDG	M.	Cyril	BREUIL	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211801253 - Léré	200095032	SMAEP du Val de Loire et du Pays Fort	SMF	0	1	2020-12-22	2021-01-01	MEMNB		20	10943	1	CBUDG	M.	Pascal	VIGUIÉ	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211800909 - Étréchy	200095123	SIAEP Azy Étréchy	SMF	0	0	2020-12-22	2021-01-01	MEMNB		2	878	1	CBUDG	M.	François	CHATAGNON	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211800339 - Bourges	241800549	Syndicat départemental d'énergie du Cher	SMF	1	1	1947-05-02	1947-05-02	POPUL		301	323656	4	CBUDG	M.	Philippe	MOISSON	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211800339 - Bourges	251801239	SIVOTU (nouvelle dénomination le 24/02/2010:AGGLOBUS)	SMF	0	0	1982-11-12	1982-11-12	AUTR	pour les 20 délégués de la communauté d'agglomération de Bourges: 1 voix par délégué soit 20 voix pour les 2 délégués de chacune des 3 communes: 1 voix par délégué soit 6 voix	4	114184	3	CBUDG	M.	JEAN MICHEL 	GUERINEAU	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211802533 - Soulangis	251801445	SMIRNE	SMF	1	0	1980-08-20	1980-08-20	AUTR	2 délégué par adhérent + 1 délégué par tranche de 500 branchements	5	24380	2	CBUDG	M.	Camille	de PAUL de BARCHIFONTAINE	
24 - Centre-Val de Loire	18 - Cher	2 - Saint-Amand-Montrond	211800867 - Drevant	251801817	SMIRTOM du Saint Amandois	SMF	0	1	2001-11-05	2001-11-05	AUTR	chaque commune: 1titualire et un suppléant-pour cdc, syndicat ou autre: au minimum 2 délégués titulaires et 2 délégués suppléants- si EPCI dont la population est supérieure à 3000ha: élection d'un dél tit. et un dél suppléant suppl par tranche de 3000ha.	8	55366	1	AUCUN	M.	FRANCIS	BLONDIEAU	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211801824 - Poisieux	251802294	SMAERC	SMF	1	1	1987-05-04	1987-05-04	AUTR	communes, syndicats : 2 délégués	7	11713	1	CBUDG	M.	Olivier	PERREAU	
24 - Centre-Val de Loire	18 - Cher	1 - Bourges	211800354 - Brécy	251802336	SMERSE	SMF	0	0	1988-05-24	1988-05-24	MEMNB		22	44594	1	CBUDG	M.	Emile	LECLERC	
