Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
75 - Nouvelle Aquitaine	40 - Landes	1 - Dax	214000887 - Dax	244000675	CA du Grand Dax	CA	0	0	1993-12-27	1993-12-31	ACCOR		20	59694	48	FPU	M.	Julien	DUBOIS	
75 - Nouvelle Aquitaine	40 - Landes	2 - Mont-de-Marsan	214001927 - Mont-de-Marsan	244000808	CA Mont de Marsan Agglomération	CA	0	0	1998-12-29	1998-12-31	ACCOR		18	57192	46	FPU	M.	Charles	DAYOT	
75 - Nouvelle Aquitaine	40 - Landes	2 - Mont-de-Marsan	214000010 - Aire-sur-l'Adour	200030435	CC d'Aire-sur-l'Adour	CC	0	1	1992-12-21	1992-12-31	ACCOR		22	13564	30	FPU	M.	Philippe	BRETHES	
75 - Nouvelle Aquitaine	40 - Landes	2 - Mont-de-Marsan	214002453 - Roquefort	200035541	CC des Landes d'Armagnac	CC	0	0	2012-12-17	2013-01-01	RDC		27	11145	34	FPU	M.	Philippe	LATRY	
75 - Nouvelle Aquitaine	40 - Landes	1 - Dax	214002248 - Peyrehorade	200069417	CC Pays d'Orthe et Arrigans	CC	0	0	2016-12-02	2017-01-01	ACCOR		24	24843	32	FPU	M.	Jean-Marc	LESCOUTE	
75 - Nouvelle Aquitaine	40 - Landes	1 - Dax	214001943 - Montfort-en-Chalosse	200069631	CC Terres de Chalosse	CC	0	0	2016-12-02	2017-01-01	RDC		34	18725	29	FPU	M.	Didier	GAUGEACQ	
75 - Nouvelle Aquitaine	40 - Landes	2 - Mont-de-Marsan	214002826 - Saint-Sever	200069649	CC Chalosse Tursan	CC	0	0	2016-12-05	2017-01-01	RDC		50	26706	27	FPU	Mme	Pascale	REQUENNA	
75 - Nouvelle Aquitaine	40 - Landes	2 - Mont-de-Marsan	214002461 - Sabres	200069656	CC Coeur Haute Lande	CC	0	0	2016-12-05	2017-01-01	RDC		26	16448	35	FPU	M.	Dominique	COUTIERE	
75 - Nouvelle Aquitaine	40 - Landes	2 - Mont-de-Marsan	214001844 - Mimizan	244000543	CC de Mimizan	CC	0	0	1999-12-27	1999-12-31	RDC		6	12995	35	FPU	M.	Xavier	FORTINON	
75 - Nouvelle Aquitaine	40 - Landes	1 - Dax	214002735 - Saint-Martin-de-Seignanx	244000659	CC du Seignanx	CC	0	0	1993-12-23	1993-12-31	RDC		8	29831	34	FPU	Mme	Isabelle	DUFAU	
