Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219500527 - Beaumont-sur-Oise	259500072	SI de l'eau et du gaz	SIVU	0	0	1923-08-01	1923-08-01	MEMNB		3	26487	1	CBUDG	M.	Jean-Michel	APARICIO	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219504362 - Mours	259500080	SI des eaux de Mours, Nointel et Presles	SIVU	0	0	1959-09-11	1959-09-11	MEMNB		3	6577	1	CBUDG	M.	Joël	BOUCHEZ	
11 - Île-de-France	95 - Val-d'Oise	2 - Sarcelles	219505393 - Saint-Brice-sous-Forêt	259500163	SI pour la construction du CES de Nézant de Saint-Brice - Groslay	SIVU	0	0	1967-08-01	1967-08-01	MEMNB		2	23748	2	CFISC	M.	Sébastien	GALL	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219503133 - L'Isle-Adam	259500254	SI de la piscine de L'Isle-Adam - Parmain (SIPIAP)	SIVU	0	0	1975-02-27	1975-02-27	MEMNB		2	17752	1	CBUDG	M.	Joël	MOREAU	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219503042 - Hédouville	259500296	SI pour le développement du sport dans les vallées de l'Oise et du Sausseron (SISVOS)	SIVU	0	0	1966-11-24	1966-11-24	MEMNB		7	7266	1	CBUDG	M.	William	BOURGOIN	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219503133 - L'Isle-Adam	259500304	SI pour l'assainissement de la région de Parmain - L'Isle-Adam (SIAPIA)	SIVU	0	0	1962-07-13	1962-07-13	MEMNB		2	17752	2	CBUDG	M.	Michel	ARMAND	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219503281 - Labbeville	259500320	SIAEP de l'Épine du Buc	SIVU	0	0	1947-06-21	1947-06-21	MEMNB		5	1965	1	CBUDG	M.	Thierry	MEYER	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219503133 - L'Isle-Adam	259500338	SIAEP de la région de L'Isle-Adam	SIVU	0	0	1951-02-10	1951-02-10	MEMNB		3	22833	1	CBUDG	Mme	Armelle	CHAPELAIN	
11 - Île-de-France	95 - Val-d'Oise	2 - Sarcelles	219503521 - Luzarches	259500379	SI pour la construction du lycée de Luzarches	SIVU	0	0	1978-07-19	1978-07-19	MEMNB		25	57742	1	CBUDG	M.	Patrick	DECOLIN	
11 - Île-de-France	95 - Val-d'Oise	2 - Sarcelles	219504933 - Le Plessis-Luzarches	259500387	SI pour l'école Alain Fournier	SIVU	0	0	1953-09-28	1953-09-28	MEMNB		4	1076	2	CBUDG	M.	Gilbert	MAUGAN	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219504297 - Montreuil-sur-Epte	259500437	SIIS de Buhy, La Chapelle-en-Vexin et Montreuil-sur-Epte	SIVU	0	0	1976-08-10	1976-08-10	MEMNB		3	1046	3	CBUDG	M.	Jean-Pierre	JAVELOT	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219503794 - Maudétour-en-Vexin	259500486	SI d'assainissement d'Arthies - Maudétour-en-Vexin	SIVU	0	0	1973-03-08	1973-03-08	MEMNB		2	473	2	CBUDG	M.	Jacques	MILLOUET	
11 - Île-de-France	95 - Val-d'Oise	2 - Sarcelles	219504271 - Montmagny	259500502	SI pour l'étude et l'aménagement de la butte Pinson (SIEABP)	SIVU	0	1	1973-12-21	1973-12-21	MEMNB		4	68471	2	CBUDG	M.	Patrick	FLOQUET	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219501202 - Butry-sur-Oise	259500551	SI du terrain de sports des îles	SIVU	0	0	1943-11-03	1943-11-03	MEMNB		3	4389	1	CBUDG	M.	Daniel	LANGER	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219503133 - L'Isle-Adam	259500593	SI de transport d'élèves des secteurs scolaires de Beaumont-sur-Oise et L'Isle-Adam	SIVU	0	0	1970-01-29	1970-01-29	MEMNB		24	111184	1	AUCUN	Mme	Claudine	MORVAN LEBREC'H	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219501012 - Bray-et-Lû	259500676	SI du marais de Frocourt	SIVU	0	1	1952-06-10	1952-06-10	MEMNB		3	7304	1	CBUDG	M.	Thierry	DELAPORTE	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219501012 - Bray-et-Lû	259500684	SI et interdépartemental des eaux de Bray-et-Lû	SIVU	0	1	1960-12-26	1960-12-26	MEMNB		6	8423	1	CBUDG	Mme	Corinne	BEAUFILS	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219506904 - Wy-dit-Joli-Village	259500718	SI des eaux de la source de Saint-Romain	SIVU	0	0	1943-07-28	1943-07-28	MEMNB		8	2480	1	CBUDG	M.	Dominique	PORTE	
11 - Île-de-France	95 - Val-d'Oise	1 - Argenteuil	219502036 - Eaubonne	259500775	SI de la piscine des Bussys	SIVU	0	0	1966-06-21	1966-06-21	MEMNB		5	105942	1	CFISC	M.	Joël	NACCACHE	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219502119 - Ennery	259500791	SI des eaux d'Ennery - Livilliers - Hérouville	SIVU	0	0	1960-06-22	1960-06-22	MEMNB		3	3385	1	CBUDG	M.	Matthieu	LAURENT	
11 - Île-de-France	95 - Val-d'Oise	1 - Argenteuil	219502192 - Ermont	259500809	SI pour l'extension du lycée Van Gogh et la construction du LEP Gustave Eiffel d'Ermont	SIVU	0	0	1965-05-17	1965-05-17	MEMNB		10	183230	2	CFISC	M.	Joël	NACCACHE	
11 - Île-de-France	95 - Val-d'Oise	2 - Sarcelles	219502051 - Écouen	259500817	SI du CES Écouen - Ézanville	SIVU	0	0	1969-06-25	1969-06-25	MEMNB		2	16807	2	CFISC	Mme	Catherine	DELPRAT	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219503554 - Magny-en-Vexin	259500981	SIAEP du Vexin Ouest	SIVU	1	0	1948-02-20	1948-02-20	MEMNB		8	9509	1	CBUDG	Mme	Florence	BINAUX-LE CLECH	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219505542 - Saint-Gervais	259500999	SI de voirie entretien mobilier et immobilier (SIVEMI)	SIVU	0	0	1976-07-02	1976-07-02	MEMNB		3	1558	3	CBUDG	M.	Bruno	LEFEBVRE	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219503703 - Marines	259501047	SI des collèges des cantons de Marines et Vigny	SIVU	0	0	1970-11-10	1970-11-10	MEMNB		31	21869	1	CBUDG	Mme	Nadine	NINOT	
11 - Île-de-France	95 - Val-d'Oise	2 - Sarcelles	219504289 - Montmorency	259501088	Centre nautique intercommunal à Montmorency	SIVU	0	0	1962-05-21	1962-05-21	MEMNB		7	85382	1	CFISC	M.	Maxime	THORY	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219505922 - Seraincourt	259501245	SI de transport d'élèves du Vexin (SITEV)	SIVU	0	0	1965-12-10	1965-12-10	MEMNB		4	3527	1	CBUDG	Mme	Nadège	RAYSSEGUIER	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219504461 - Nesles-la-Vallée	259501401	SI pour la collecte et le traitement des eaux usées dans le bassin du Sausseron	SIVU	0	0	1974-04-22	1974-04-22	MEMNB		4	6000	2	CBUDG	M.	Christian	DUMET	
11 - Île-de-France	95 - Val-d'Oise	2 - Sarcelles	219501970 - Deuil-la-Barre	259501484	SI en vue de l'agrandissement et de la gestion du stade de Deuil-la-Barre	SIVU	0	0	1982-01-27	1982-01-27	MEMNB		2	34289	1	CFISC	M.	Philippe	SUEUR	
11 - Île-de-France	95 - Val-d'Oise	1 - Argenteuil	219500188 - Argenteuil	259501724	SI pour la plaine de loisirs des communes d'Argenteuil, Bezons, Colombes	SIVU	0	1	1968-04-01	1968-04-01	MEMNB		3	229210	1	CBUDG	Mme	Fatiha	BACHA	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219504222 - Montgeroult	259501815	SIIS de Courcelles-sur-Viosne, Montgeroult	SIVU	0	0	1986-05-14	1986-05-14	MEMNB		2	645	4	CBUDG	M.	Christian	ROBERT	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219500238 - Arronville	259501831	SIAEP d'Arronville, Berville	SIVU	0	0	1959-01-28	1959-01-28	MEMNB		2	1003	1	CBUDG	M.	Jean Michel	BRIGANT	
11 - Île-de-France	95 - Val-d'Oise	2 - Sarcelles	219502507 - Fosses	259501864	SI pour l'étude, la réalisation et la gestion d'un parc de stationnement à la gare de Survilliers - Fosses	SIVU	0	1	1981-11-26	1981-11-26	MEMNB		6	27568	1	CBUDG	M.	Pierre	BARROS	
11 - Île-de-France	95 - Val-d'Oise	2 - Sarcelles	219503521 - Luzarches	259501872	SI pour la gestion du CES de Luzarches	SIVU	0	0	1985-04-02	1985-04-02	MEMNB		11	12659	1	CBUDG	Mme	Nathalie	TESSIER	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219505237 - La Roche-Guyon	259501914	SI de gestion des écoles de La Roche-Guyon (SIGEL)	SIVU	0	0	1984-04-10	1984-04-10	MEMNB		4	1106	1	CBUDG	Mme	Martine	JOLIVET	
11 - Île-de-France	95 - Val-d'Oise	2 - Sarcelles	219505393 - Saint-Brice-sous-Forêt	259501922	SI pour l'étude et la création de transports urbains	SIVU	0	0	1984-10-04	1984-10-04	MEMNB		2	16048	1	CBUDG	M.	Patrice	BARBELANNE	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219506763 - Villers-en-Arthies	259501955	SI des eaux de Villers-en-Arthies, Chaussy, Chérence	SIVU	0	0	1959-02-03	1959-02-03	MEMNB		3	1245	1	CBUDG	M.	Sébastien	EQUI	
11 - Île-de-France	95 - Val-d'Oise	2 - Sarcelles	219502770 - Gonesse	259501971	SI Villiers-le-Bel, Gonesse pour la production et la distribution de chaleur	SIVU	0	0	1983-06-22	1983-06-22	MEMNB		2	55031	1	CBUDG	M.	Pierre	LALISSE	
11 - Île-de-France	95 - Val-d'Oise	1 - Argenteuil	219506078 - Taverny	259501997	SI d'études et de réalisation d'équipements d'intérêt général André Messager	SIVU	1	0	1965-02-25	1965-02-25	MEMNB		10	90959	2	CFISC	Mme	Corinne	KIEFFER	
11 - Île-de-France	95 - Val-d'Oise	2 - Sarcelles	219502291 - Ézanville	259502052	SI pour la construction et la gestion d'un parking de liaison d'intérêt régional à la gare d'Écouen - Ézanville	SIVU	0	0	1987-11-24	1987-11-24	MEMNB		2	16807	1	CFISC	M.	Eric	BATTAGLIA	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219502580 - Frouville	259502128	SIIS de Labbeville, Frouville, Hédouville	SIVU	0	0	1989-07-21	1989-07-21	MEMNB		3	1288	5	CBUDG	M.	Stéphan	LAZAROFF	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219502713 - Génicourt	259502136	SIIS de Génicourt, Hérouville, Livilliers	SIVU	0	0	1989-07-21	1989-07-21	MEMNB		3	1499	5	CBUDG	M.	Eric	BAERT	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219503091 - Hodent	259502169	SIRS d'Ambleville, Hodent, Omerville	SIVU	0	0	1990-04-27	1990-04-27	MEMNB		3	942	4	CBUDG	M.	Eric	BRETON	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219506565 - Vienne-en-Arthies	259502177	SIIS de Vienne-en-Arthies, Saint-Cyr-en-Arthies et Villers-en-Arthies	SIVU	0	0	1990-04-27	1990-04-27	MEMNB		3	1111	4	CBUDG	M.	Serge	BILLOUÉ	
11 - Île-de-France	95 - Val-d'Oise	2 - Sarcelles	219500428 - Baillet-en-France	259502243	SI de transport des trois forêts	SIVU	0	0	1991-07-11	1991-07-11	MEMNB		9	15130	1	CBUDG	Mme	Christiane	AKNOUCHE	
11 - Île-de-France	95 - Val-d'Oise	2 - Sarcelles	219501970 - Deuil-la-Barre	259502276	SI du lycée Camille Saint-Saëns à Deuil-la-Barre	SIVU	0	0	1992-01-10	1992-01-10	MEMNB		4	61284	2	CFISC	Mme	Muriel	SCOLAN	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219502879 - Grisy-les-Plâtres	259502417	SI de la source de Berval	SIVU	0	0	1994-07-07	1994-07-07	MEMNB		2	1338	1	CBUDG	M.	Dominique	LOIZEAU	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219506581 - Vigny	259502441	SIRS de Guiry-en-Vexin - Théméricourt - Vigny	SIVU	0	0	1994-09-08	1994-09-08	MEMNB		3	1582	2	CBUDG	M.	Robert	DE KERVEGUEN	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219500469 - Banthelu	259502524	SIIS d'Arthies - Banthelu - Cléry-en-Vexin - Wy-dit-Joli-Village	SIVU	0	0	1997-12-08	1997-12-08	MEMNB		4	1218	4	CBUDG	M.	Olivier	BOSSU	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219505849 - Santeuil	259502599	SIIS Brignancourt - Santeuil	SIVU	0	0	2000-08-10	2000-08-10	MEMNB		2	898	5	CBUDG	Mme	Virginie	DOMONT	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219500584 - Bernes-sur-Oise	259502607	SI Bernes-sur-Oise - Bruyères-sur-Oise (SIBB)	SIVU	0	0	2001-08-02	2001-08-02	MEMNB		2	7139	2	CBUDG	M.	Alain	GARBE	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219501517 - Chauvry	259502631	SIRS de Béthemont-la-Forêt et Chauvry	SIVU	0	0	2003-06-23	2003-06-23	MEMNB		2	722	3	CBUDG	M.	Didier	DAGONET	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219503703 - Marines	259502649	SI des eaux du Val de Viosne	SIVU	0	0	2003-12-26	2003-12-26	MEMNB		12	9889	1	CBUDG	M.	Michel	BAJARD	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219502986 - Haravilliers	259502656	SIRP de Berville et Haravilliers	SIVU	0	0	2005-06-09	2005-06-09	MEMNB		2	958	7	CBUDG	M.	Michel	RAZAFIMBELO	
11 - Île-de-France	95 - Val-d'Oise	1 - Argenteuil	219502192 - Ermont	259502664	SI pour la construction et la gestion du groupe scolaire Jean Jaures	SIVU	0	0	2005-11-17	2005-11-17	AUTR	ERMONT = 5 délégués titulaires et 5 suppléants / EAUBONNE = 2 délégués titulaires et 2 suppléants	2	54875	2	CBUFI	M.	Xavier	HAQUIN	
11 - Île-de-France	95 - Val-d'Oise	2 - Sarcelles	219505989 - Soisy-sous-Montmorency	200048999	Syndicat de communes pour l'étude, la réalisation et la gestion d'installations sportives et autres	SIVOM	0	0	2014-11-10	2015-01-01	MEMNB		3	23854	3	CFISC	M.	Luc	STREHAIANO	
11 - Île-de-France	95 - Val-d'Oise	2 - Sarcelles	219505559 - Saint-Gratien	249500026	SIVOM de Saint-Gratien - Sannois	SIVOM	0	0	1970-09-28	1970-09-28	MEMNB		2	48099	1	CFISC	M.	Claude	WILLIOT	
11 - Île-de-France	95 - Val-d'Oise	2 - Sarcelles	219506524 - Viarmes	249500042	SIVOM d'études et de réalisations de la région de Viarmes	SIVOM	0	0	1971-12-30	1971-12-30	MEMNB		5	12941	4	CBUDG	M.	Olivier	DUPONT	
11 - Île-de-France	95 - Val-d'Oise	2 - Sarcelles	219506524 - Viarmes	249500059	SIVOM de Viarmes - Asnières-sur-Oise	SIVOM	0	0	1963-10-16	1963-10-16	MEMNB		2	8575	2	CBUDG	M.	Eric	THERRY	
11 - Île-de-France	95 - Val-d'Oise	2 - Sarcelles	219502507 - Fosses	249500083	SIVOM de Fosses et Marly-la-Ville (SIFOMA)	SIVOM	0	0	1986-07-17	1986-07-17	MEMNB		2	15717	4	CBUDG	M.	Pierre	BARROS	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	200102267 - Commeny	249500091	SI d'animation rurale (SIAR)	SIVOM	0	0	1980-04-03	1980-04-03	MEMNB		3	1308	2	CBUDG	M.	Philippe	HOUDAILLE	
11 - Île-de-France	95 - Val-d'Oise	1 - Argenteuil	219502036 - Eaubonne	259501856	SI d'Ermont et d'Eaubonne	SIVOM	0	0	1971-02-15	1971-02-15	MEMNB		2	54875	2	CBUDG	M.	Jean	AUBIN	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219505005 - Pontoise	200001832	SM pour la gestion de la fourrière animale du Val-d'Oise (SMGFAVO)	SMF	1	0	2006-02-03	2006-02-03	MEMNB		158	1174021	1	CBUDG	M.	Alain	GARBE	
11 - Île-de-France	95 - Val-d'Oise	2 - Sarcelles	219500881 - Bonneuil-en-France	200049310	SM pour l'aménagement hydraulique des vallées du Croult et du petit Rosne	SMF	1	0	2014-12-12	2015-01-01	MEMNB		29	329554	8	CFISC	M.	Benoît	JIMENEZ	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219506581 - Vigny	200076222	Conservatoire du Vexin	SMF	0	0	2017-06-17	2017-06-17	MEMNB		11	35702	1	CBUDG	M.	Robert	DE KERVEGUEN	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219500394 - Auvers-sur-Oise	200078988	SI d'assainissement de la vallée de l'Oise Sud (SIAVOS)	SMF	0	0	2017-10-26	2018-01-01	MEMNB		5	26500	2	CFISC	M.	Pierre-Edouard	EON	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219503554 - Magny-en-Vexin	200080067	SM électricité et réseaux de câbles du Vexin	SMF	1	1	2018-02-19	2018-02-19	MEMNB		59	41268	3	CBUDG	M.	Jean-Pierre	DORE	
11 - Île-de-France	95 - Val-d'Oise	2 - Sarcelles	219504305 - Montsoult	200091890	SIAEP de la région de Montsoult	SMF	0	0	2020-01-01	2020-01-01	MEMNB		6	20976	1	AUCUN	M.	Jean-Pierre	LECHAPTOIS	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219505005 - Pontoise	200091916	Syndicat intercommunautaire pour l'assainissement de la région de Cergy-Pontoise et du Vexin - SIARP	SMF	1	0	2020-01-01	2020-01-01	MEMNB		8	244296	2	CBUDG	M.	Emmanuel	PEZET	
11 - Île-de-France	95 - Val-d'Oise	2 - Sarcelles	219500261 - Asnières-sur-Oise	200091924	SM pour la collecte et le traitement des eaux usées dans les bassins de Thève et de l'Ysieux (SICTEUB)	SMF	1	1	2020-01-01	2020-01-01	MEMNB		21	69369	3	AUCUN	M.	Daniel	DESSE	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219503703 - Marines	200091932	SI d'assainissement autonome	SMF	0	0	2020-01-01	2020-01-01	MEMNB		23	57961	1	AUCUN	M.	Christophe	DE MAGNITOT	
11 - Île-de-France	95 - Val-d'Oise	2 - Sarcelles	219505096 - Puiseux-en-France	200091940	SMAEP DAMONA	SMF	0	0	2020-01-01	2020-01-01	MEMNB		9	71735	1	AUCUN	M.	Francis	MALLARD	
11 - Île-de-France	95 - Val-d'Oise	2 - Sarcelles	219500550 - Bellefontaine	200092047	SIAEP de Bellefontaine	SMF	0	0	2020-01-01	2020-01-01	MEMNB		4	16514	1	AUCUN	M.	André	SPECQ	
11 - Île-de-France	95 - Val-d'Oise	2 - Sarcelles	219500261 - Asnières-sur-Oise	200092054	SI d'exploitation des champs captants d'Asnières-sur-Oise (SIECCAO)	SMF	0	1	2020-01-01	2020-01-01	MEMNB		14	42610	1	AUCUN	M.	Claude	KRIEGUER	
11 - Île-de-France	95 - Val-d'Oise	2 - Sarcelles	219500261 - Asnières-sur-Oise	200092542	SM d'aménagement du bassin de l'Ysieux (SYMABY)	SMF	0	0	2020-01-14	2020-01-14	MEMNB		2	41565	4	CFISC	M.	Daniel	DESSE	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219504875 - Persan	200093680	SI d'assainissement de Persan, Beaumont et environs	SMF	1	1	2017-06-19	2017-06-19	MEMNB		7	40050	2	CBUDG	M.	Jean Marie	DUHAMEL	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219506581 - Vigny	200094159	SM pour l'aménagement de la vallée de la Viosne	SMF	0	1	2020-09-22	2020-09-22	POPUL		4	149881	3	CBUDG	M.	Patrick	PELLETIER	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219500238 - Arronville	200095131	SI de programmation, de gestion et de réalisation du Marais du Rabuais	SMF	0	1	2020-01-29	2020-01-29	MEMNB		3	2778	1	CBUDG	M.	Philippe	CROISE	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219503554 - Magny-en-Vexin	200096196	SM du bassin versant de l'Aubette	SMF	1	0	2021-06-30	2021-06-30	AUTR	article L 5711-3 CGCT	3	42121	6	CBUDG	M.	Christian	PAUL	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219503281 - Labbeville	200097624	SI pour l'aménagement de la vallée du Sausseron	SMF	0	0	2022-03-01	2022-03-01	AUTR	1 délégué titulaire et 1 délégué suppléant par commune en représentation-substitution	2	44603	3	CBUDG	M.	Michel	RICHARD	
11 - Île-de-France	95 - Val-d'Oise	1 - Argenteuil	219500188 - Argenteuil	259500023	SM pour la valorisation des déchets ménagers dénommé Azur	SMF	1	1	1970-12-21	1970-12-21	MEMNB		3	171448	1	CBUDG	M.	Gilbert	AH-YU	
11 - Île-de-France	95 - Val-d'Oise	2 - Sarcelles	219505989 - Soisy-sous-Montmorency	259500197	Syndicat intégré assainissement et rivière de la région d'Enghien-les-Bains	SMF	1	0	1929-06-05	1929-06-05	MEMNB		5	360752	7	CFISC	M.	Jean-Pierre	ENJALBERT	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219501343 - Champagne-sur-Oise	259500288	SM pour la collecte et le traitement des ordures ménagères de la région de L'Isle-Adam (SICTOMIA) 	SMF	0	0	1964-04-02	1964-04-02	MEMNB		4	93267	1	CBUDG	Mme	Joëlle	HARNET	
11 - Île-de-France	95 - Val-d'Oise	1 - Argenteuil	219500188 - Argenteuil	259500510	SM pour l'assainissement du Val Notre-Dame	SMF	0	1	1948-05-22	1948-05-22	MEMNB		3	191406	1	CBUDG	M.	Gilles	SAVRY	
11 - Île-de-France	95 - Val-d'Oise	2 - Sarcelles	219505989 - Soisy-sous-Montmorency	259501070	SM d'études et de réalisations d'équipements d'intérêt général de la vallée de Montmorency (SIEREIG)	SMF	1	0	1965-04-05	1965-04-05	AUTR		18	242906	2	CFISC	M.	Luc	STREHAIANO	
11 - Île-de-France	95 - Val-d'Oise	1 - Argenteuil	219500600 - Bessancourt	259501211	SM Tri-Action	SMF	0	0	1961-09-25	1961-09-25	MEMNB		3	123068	1	CBUDG	M.	Jean-Charles	RAMBOUR	
11 - Île-de-France	95 - Val-d'Oise	3 - Pontoise	219506581 - Vigny	259501252	SM de ramassage et de traitement des ordures ménagères du Vexin (SMIRTOM du Vexin)	SMF	0	0	1960-04-15	1960-04-15	MEMNB		3	53956	2	CBUDG	M.	Brahim	MOHA	
