Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
24 - Centre-Val de Loire	36 - Indre	2 - Châteauroux	213600448 - Châteauroux	243600327	CA Châteauroux Métropole	CA	0	0	1999-12-29	2000-01-01	RDC		14	74970	35	FPU	M.	Gil	AVÉROUS	
24 - Centre-Val de Loire	36 - Indre	3 - La Châtre	213600018 - Aigurande	200007052	CC de la Marche Berrichonne	CC	0	0	2006-12-18	2007-01-01	RDC		9	5622	24	AAZSE	M.	Pascal	COURTAUD	
24 - Centre-Val de Loire	36 - Indre	3 - La Châtre	213601412 - Neuvy-Saint-Sépulchre	200018521	CC du Val de Bouzanne	CC	0	0	2008-12-26	2009-01-01	RDC		12	6098	25	AAZSE	M.	Christian	ROBERT	
24 - Centre-Val de Loire	36 - Indre	1 - Le Blanc	213600943 - Lignac	200035137	CC Marche Occitane - Val d'Anglin	CC	0	0	2012-12-05	2013-01-01	RDC		17	6659	25	FPU	M.	Mathieu	MOREAUX	
24 - Centre-Val de Loire	36 - Indre	2 - Châteauroux	213600455 - Châtillon-sur-Indre	200035848	CC du Châtillonnais en Berry	CC	0	0	2012-12-20	2013-01-01	RDC		10	5864	21	FPU	M.	Gerard	NICAUD	
24 - Centre-Val de Loire	36 - Indre	2 - Châteauroux	213602287 - Valençay	200040558	CC Écueillé-Valençay	CC	0	0	2014-01-01	2014-01-01	ACCOR		18	11178	23	FPU	Mme	Annick	BROSSIER	
24 - Centre-Val de Loire	36 - Indre	2 - Châteauroux	213600067 - Argenton-sur-Creuse	200068872	CC Éguzon - Argenton - Vallée de la Creuse	CC	0	0	2016-11-25	2017-01-01	RDC		21	19919	30	FPU	M.	Vincent	MILLAN	
24 - Centre-Val de Loire	36 - Indre	4 - Issoudun	213602303 - Vatan	200068880	CC Champagne Boischauts	CC	0	0	2016-11-25	2017-01-01	RDC		30	9895	27	FPU	M.	Éric	VAN REMOORTERE	
24 - Centre-Val de Loire	36 - Indre	4 - Issoudun	213600349 - Chabris	243600202	CC Chabris - Pays de Bazelle	CC	0	0	1992-12-15	1993-01-01	RDC		10	6264	21	FPU	M.	Philippe	JOURDAIN	
24 - Centre-Val de Loire	36 - Indre	4 - Issoudun	213600885 - Issoudun	243600236	CC du Pays d'Issoudun	CC	0	1	1993-12-20	1994-01-01	RDC		12	19305	22	ASZSE	M.	André	LAIGNEL	
