Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
44 - Grand Est	88 - Vosges	1 - Épinal	218801603 - Épinal	200068757	CA d'Epinal	CA	0	0	2017-01-01	2017-01-01	RDC		78	113625	48	FPU	M.	Michel	HEINRICH	
44 - Grand Est	88 - Vosges	3 - Saint-Dié-des-Vosges	218804136 - Saint-Dié-des-Vosges	200071066	CA de Saint-Dié-des-Vosges	CA	0	1	2017-01-01	2017-01-01	RDC		77	75039	54	FPU	M.	David	VALENCE	
44 - Grand Est	88 - Vosges	1 - Épinal	218803674 - Rambervillers	200005957	CC de la Région de Rambervillers	CC	0	0	2006-11-16	2006-11-16	RDC		30	13249	24	FPU	M.	Christophe	LEMESLE	
44 - Grand Est	88 - Vosges	1 - Épinal	218804680 - Le Thillot	200033868	CC des Ballons des Hautes-Vosges	CC	0	0	2012-10-12	2012-10-12	RDC		8	15070	23	AAZSE	M.	Dominique	PEDUZZI	
44 - Grand Est	88 - Vosges	3 - Saint-Dié-des-Vosges	218800787 - Bruyères	200042000	CC Bruyères-Vallons des Vosges	CC	0	0	2014-01-01	2014-01-01	RDC		34	15256	31	FPU	Mme	Virginie	GREMILLET	
44 - Grand Est	88 - Vosges	2 - Neufchâteau	218803047 - Mirecourt	200068369	CC de Mirecourt Dompaire	CC	0	0	2017-01-01	2017-01-01	RDC		76	19396	28	FPU	Mme	Nathalie	BABOUHOT	
44 - Grand Est	88 - Vosges	1 - Épinal	218804151 - Saint-Étienne-lès-Remiremont	200068377	CC de la Porte des Vosges Méridionales	CC	0	0	2017-01-01	2017-01-01	RDC		10	29983	31	FPU	M.	Jean	HINGRAY	
44 - Grand Est	88 - Vosges	2 - Neufchâteau	218803211 - Neufchâteau	200068559	CC de l'Ouest Vosgien	CC	0	1	2017-01-01	2017-01-01	RDC		70	23776	31	FPU	M.	Simon	LECLERC	
44 - Grand Est	88 - Vosges	2 - Neufchâteau	218800795 - Bulgnéville	200068682	CC Terre d'Eau	CC	0	0	2017-01-01	2017-01-01	RDC		45	17977	27	AAZSE	M.	Christian	PREVOT	
44 - Grand Est	88 - Vosges	2 - Neufchâteau	218801249 - Darney	200068773	CC des Vosges côté Sud Ouest	CC	0	0	2017-01-01	2017-01-01	RDC		60	12021	31	FPU	M.	Alain	ROUSSEL	
