Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
75 - Nouvelle Aquitaine	33 - Gironde	2 - Bordeaux	213300635 - Bordeaux	243300316	Bordeaux Métropole	METRO	0	0	1966-12-31	1966-12-31	RDC		28	842622	57	FPU	M.	Alain	ANZIANI	
75 - Nouvelle Aquitaine	33 - Gironde	5 - Libourne	213302433 - Libourne	200070092	CA du Libournais	CA	0	0	2016-11-29	2017-01-01	RDC		45	94147	49	FPU	M.	Philippe	BUISSON	
75 - Nouvelle Aquitaine	33 - Gironde	6 - Arcachon	213300098 - Arcachon	243300563	CA Bassin d'Arcachon Sud (COBAS)	CA	0	0	2001-12-07	2001-12-07	ACCOR		4	70553	48	FPU	Mme	Marie-Hélène	DES ESGAULX	
75 - Nouvelle Aquitaine	33 - Gironde	6 - Arcachon	213300056 - Andernos-les-Bains	243301504	CA du Bassin d'Arcachon Nord	CA	0	0	2003-11-18	2003-11-18	ACCOR		8	72921	40	FPU	M.	Bruno	LAFON	
75 - Nouvelle Aquitaine	33 - Gironde	1 - Blaye	213300585 - Blaye	200023794	CC de Blaye	CC	0	0	2009-12-21	2009-12-21	RDC		20	20761	29	FPU	M.	Denis	BALDÈS	
75 - Nouvelle Aquitaine	33 - Gironde	5 - Libourne	213303944 - Saint-Émilion	200035533	CC du Grand Saint Emilionnais	CC	0	0	2012-12-14	2013-01-01	RDC		22	14556	27	FPU	M.	Bernard	LAURET	
75 - Nouvelle Aquitaine	33 - Gironde	3 - Langon	213302797 - Mazères	200043974	CC du Sud Gironde	CC	0	0	2013-12-23	2014-01-01	RDC		37	40187	30	FPU	M.	Jérôme	GUILLEM	
75 - Nouvelle Aquitaine	33 - Gironde	3 - Langon	213300361 - Bazas	200043982	CC du Bazadais	CC	0	0	2013-12-23	2014-01-01	RDC		31	16341	28	FPU	Mme	Nicole	COUSTET	
75 - Nouvelle Aquitaine	33 - Gironde	3 - Langon	213303522 - La Réole	200044394	CC du Réolais en Sud Gironde	CC	0	0	2013-05-30	2014-01-01	ACCOR		41	24414	30	FPU	M.	Francis	ZAGHET	
75 - Nouvelle Aquitaine	33 - Gironde	3 - Langon	213303274 - Podensac	200069581	CC Convergence Garonne	CC	0	0	2016-12-05	2017-01-01	RDC		27	33255	29	FPU	M.	Jocelyn	DORÉ	
75 - Nouvelle Aquitaine	33 - Gironde	3 - Langon	213305063 - Sauveterre-de-Guyenne	200069599	CC Rurales de l'Entre-Deux-Mers	CC	0	0	2016-12-05	2017-01-01	RDC		50	16848	33	FPU	M.	Daniel	BARBE	
75 - Nouvelle Aquitaine	33 - Gironde	4 - Lesparre-Médoc	213303142 - Pauillac	200069995	CC Médoc Coeur de Presqu'île	CC	0	0	2016-12-05	2017-01-01	ACCOR		18	31226	31	FPU	M.	Jean-Marie	FERON	
75 - Nouvelle Aquitaine	33 - Gironde	4 - Lesparre-Médoc	213305147 - Soulac-sur-Mer	200070720	CC Médoc Atlantique	CC	0	0	2016-12-12	2017-01-01	ACCOR		14	27943	31	FPU	M.	Xavier	PINTAT	
75 - Nouvelle Aquitaine	33 - Gironde	1 - Blaye	213300734 - Braud-et-Saint-Louis	243300811	CC de l'Estuaire	CC	0	0	1995-04-14	1995-04-14	ACCOR		14	16127	30	FPU	Mme	Lydia	HÉRAUD	
75 - Nouvelle Aquitaine	33 - Gironde	2 - Bordeaux	213301229 - Cestas	243301165	CC Jalle-Eau-Bourde	CC	0	0	1999-12-21	1999-12-21	RDC		3	32543	32	FPU	M.	Pierre	DUCOUT	
75 - Nouvelle Aquitaine	33 - Gironde	1 - Blaye	213304736 - Saint-Savin	243301181	CC Latitude Nord Gironde	CC	0	0	1999-12-27	1999-12-27	ACCOR		12	21624	30	FPU	M.	Éric	HAPPERT	
75 - Nouvelle Aquitaine	33 - Gironde	2 - Bordeaux	213301401 - Créon	243301215	CC du Créonnais	CC	0	0	2000-07-13	2000-07-13	ACCOR		15	18566	27	FPU	M.	Alain	ZABULON	
75 - Nouvelle Aquitaine	33 - Gironde	1 - Blaye	213303662 - Saint-André-de-Cubzac	243301223	CC du Grand Cubzaguais	CC	0	0	2000-12-05	2000-12-05	RDC		16	37877	29	FPU	Mme	Valérie	GUINAUDIE	
75 - Nouvelle Aquitaine	33 - Gironde	2 - Bordeaux	213304330 - Saint-Loubès	243301249	CC Les Rives de la Laurence	CC	0	0	2000-12-18	2000-12-18	RDC		6	29098	27	FPU	M.	Frédéric	DUPIC	
75 - Nouvelle Aquitaine	33 - Gironde	2 - Bordeaux	213302748 - Martillac	243301264	CC de Montesquieu	CC	0	0	2001-12-07	2001-12-07	RDC		13	47795	32	FPU	M.	Bernard	FATH	
75 - Nouvelle Aquitaine	33 - Gironde	2 - Bordeaux	213305352 - Tresses	243301355	CC les Coteaux Bordelais	CC	0	0	2002-12-10	2002-12-10	RDC		8	21880	29	FPU	M.	Christian	SOUBIE	
75 - Nouvelle Aquitaine	33 - Gironde	5 - Libourne	213303241 - Pineuilh	243301371	CC du Pays Foyen	CC	0	1	2002-10-30	2002-12-30	RDC		20	16875	32	FPU	M.	Pierre	ROBERT	
75 - Nouvelle Aquitaine	33 - Gironde	4 - Lesparre-Médoc	213301047 - Castelnau-de-Médoc	243301389	CC Médullienne	CC	0	0	2002-11-04	2002-11-04	ACCOR		10	22569	25	FPU	M.	Christian	LAGARDE	
75 - Nouvelle Aquitaine	33 - Gironde	5 - Libourne	213304140 - Saint-Germain-de-la-Rivière	243301397	CC du Fronsadais	CC	0	0	2002-12-03	2002-12-03	RDC		18	17880	34	FPU	Mme	Marie-France	REGIS	
75 - Nouvelle Aquitaine	33 - Gironde	6 - Arcachon	213300429 - Belin-Béliet	243301405	CC du Val de l'Eyre	CC	0	0	2002-12-11	2002-12-11	ACCOR		5	22155	29	FPU	M.	Bruno	BUREAU	
75 - Nouvelle Aquitaine	33 - Gironde	2 - Bordeaux	213302342 - Latresne	243301439	CC des Portes de l'Entre-Deux-Mers	CC	0	0	2002-12-10	2002-12-10	ACCOR		11	22746	28	FPU	M.	Lionel	FAYE	
75 - Nouvelle Aquitaine	33 - Gironde	4 - Lesparre-Médoc	213300122 - Arsac	243301447	CC Médoc Estuaire	CC	0	0	2002-12-11	2002-12-11	RDC		10	30721	29	FPU	M.	Didier	MAU	
75 - Nouvelle Aquitaine	33 - Gironde	5 - Libourne	213301088 - Castillon-la-Bataille	243301454	CC Castillon/Pujols	CC	0	1	2002-12-17	2002-12-17	RDC		31	19309	29	FPU	M.	JACQUES	BREILLAT	
75 - Nouvelle Aquitaine	33 - Gironde	5 - Libourne	213302615 - Lussac	200021293	SIRP concentré Lussac, Saint-Cibard	SIVU	0	0	2009-07-08	2009-07-08	MEMNB		2	1392	1	CBUDG	Mme	DOROTHEE	BRETON	
75 - Nouvelle Aquitaine	33 - Gironde	5 - Libourne	213301989 - Guîtres	200026631	SI d'eau potable et d'assainissement du Nord Libournais	SIVU	1	0	2010-11-30	2010-12-01	MEMNB		14	19379	3	CBUDG	M.	JEAN-LUC	DARQUEST	
75 - Nouvelle Aquitaine	33 - Gironde	2 - Bordeaux	213300841 - Cambes	200039840	SIEA des Portes de l'Entre-Deux-Mers	SIVU	1	0	2014-01-01	2014-01-01	MEMNB		9	22309	4	CBUDG	M.	Jean-Philippe	GUILLEMOT	
75 - Nouvelle Aquitaine	33 - Gironde	4 - Lesparre-Médoc	213301773 - Gaillan-en-Médoc	200041184	SIAEPA du Médoc	SIVU	0	0	2014-01-01	2014-01-01	MEMNB		12	10059	4	CBUDG	M.	Gilles	CUYPERS	
75 - Nouvelle Aquitaine	33 - Gironde	3 - Langon	213301955 - Grignols	200072163	Syndicat des eaux et d'assainissement de la région de Grignols et de Lerm-et-Musset	SIVU	0	0	2016-12-19	2017-01-01	MEMNB		16	4346	3	CBUDG	M.	BERNARD	JAYLES	
75 - Nouvelle Aquitaine	33 - Gironde	5 - Libourne	213302425 - Les Lèves-et-Thoumeyragues	200072171	SIVOS Eynesse, Les Lèves-et-Thoumeyragues	SIVU	0	0	2016-12-19	2017-01-01	MEMNB		6	1955	2	CBUDG	Mme	STEPHANIE	FERNANDES	
75 - Nouvelle Aquitaine	33 - Gironde	3 - Langon	213303118 - Paillet	200081966	SI des écoles de Lestiac et Paillet	SIVU	0	0	2018-08-07	2018-08-07	MEMNB		2	1825	4	CBUDG	M.	DANIEL	HOUGAS	
75 - Nouvelle Aquitaine	33 - Gironde	5 - Libourne	213304132 - Saint-Germain-du-Puch	200086510	Etudes et prévention des risques carrières et falaises 33	SIVU	0	0	2018-12-14	2019-01-01	MEMNB		33	42073	1	CBUDG	M.	VICTOR	MALDONADO	
75 - Nouvelle Aquitaine	33 - Gironde	4 - Lesparre-Médoc	213302144 - Lacanau	200098994	SI pour la surveillance des plages et des lacs girondins	SIVU	0	0	2003-03-13	2020-06-09	MEMNB		12	69303	1	CBUDG	M.	Laurent	PEYRONDET	
