Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
28 - Normandie	14 - Calvados	3 - Lisieux	211402318 - Beaufour-Druval	251400602	SIAEP Beaufour Druval	SIVU	0	0	1950-04-04	1950-04-04	MEMNB		9	1939	1	CBUDG	M.	Jean-Pierre	MERCHER	
28 - Normandie	14 - Calvados	3 - Lisieux	211402292 - Dozulé	251400677	SIAEP de Dozulé - Putot-en-Auge	SIVU	0	0	1974-08-28	1974-08-28	MEMNB		2	2651	1	CBUDG	M.	Michel	PLESSIS	
28 - Normandie	14 - Calvados	3 - Lisieux	211406202 - Saint-Martin-aux-Chartrains	251400685	SIAEP La Fontaine Ruante	SIVU	0	0	1963-10-03	1963-10-03	MEMNB		5	6280	1	CBUDG	M.	Joël	LE BOUFFAU	
28 - Normandie	14 - Calvados	3 - Lisieux	211403332 - Honfleur	251400701	Syndicat des Eaux du Pays de Honfleur	SIVU	0	0	1962-08-02	1962-08-02	MEMNB		8	14180	1	CBUDG	M.	Jean-Marie	DELAMARE	
28 - Normandie	14 - Calvados	3 - Lisieux	211405634 - Saint-Benoît-d'Hébertot	251400768	SIAEP Saint-Benoît-d'Hébertot	SIVU	0	0	1955-03-12	1955-03-12	MEMNB		8	3209	1	CBUDG	M.	Gérard	POULAIN	
28 - Normandie	14 - Calvados	3 - Lisieux	211406442 - Saint-Philbert-des-Champs	251400776	SIAEP Saint-Philbert-des-Champs	SIVU	0	0	1948-05-20	1948-05-20	MEMNB		19	9455	1	CBUDG	Mme	Claire	LEBAILLY	
28 - Normandie	14 - Calvados	2 - Caen	211402573 - Évrecy	251400867	SS collège Paul Verlaine d'Evrecy	SIVU	0	0	1963-09-06	1963-09-06	MEMNB		15	12323	2	CBUDG	M.	Jean-Marc	BENOIT	
28 - Normandie	14 - Calvados	2 - Caen	211407127 - Troarn	251400891	SS région de Troarn	SIVU	0	0	1966-06-09	1966-06-09	MEMNB		12	11238	2	CBUDG	M.	Christophe	CLIQUET	
28 - Normandie	14 - Calvados	4 - Vire	211407523 - Villers-Bocage	251400909	SS CEG Villers Bocage	SIVU	0	0	1969-10-20	1969-10-20	MEMNB		16	13278	3	CBUDG	Mme	Danièle	PEPE	
28 - Normandie	14 - Calvados	1 - Bayeux	211402789 - Fontenay-le-Pesnel	251400925	SS Tilly-sur-Seulles	SIVU	0	0	1969-02-02	1969-02-02	MEMNB		20	16949	1	CBUDG	M.	Daniel	LEMOUSSU	
28 - Normandie	14 - Calvados	4 - Vire	200066454 - Les Monts d'Aunay	251400966	SS Aunay-sur-Odon	SIVU	0	0	1969-07-21	1969-07-21	MEMNB		6	8233	3	CBUDG	M.	Nicola	BARAY	
28 - Normandie	14 - Calvados	4 - Vire	211402417 - Épinay-sur-Odon	251401048	SS du Moyen Odon	SIVU	0	0	1972-04-27	1972-04-27	MEMNB		4	1888	3	CBUDG	Mme	Céline	TANQUEREL	
28 - Normandie	14 - Calvados	2 - Caen	211403456 - Jort	251401204	Syndicat du transport scolaire de Jort - Courcy- Vendeuvre	SIVU	0	0	1973-05-16	1973-05-16	MEMNB		3	1250	1	CBUDG	Mme	Nadine	HOUEL	
28 - Normandie	14 - Calvados	2 - Caen	211406236 - Saint-Martin-de-Fontenay	251401261	SS école maternelle de Saint-Martin - Saint-André	SIVU	0	0	1974-06-21	1974-06-21	MEMNB		2	4372	2	CBUDG	M.	Stéphane	GUESDON	
28 - Normandie	14 - Calvados	3 - Lisieux	211402250 - Dives-sur-Mer	251401279	SS collège Paul Eluard de Dives-sur-Mer	SIVU	0	0	1974-08-20	1974-08-20	MEMNB		9	13504	3	CBUDG	Mme	Chantal	MASSIEU	
28 - Normandie	14 - Calvados	2 - Caen	211406236 - Saint-Martin-de-Fontenay	251401394	SS collège de Saint-Martin-de-Fontenay	SIVU	0	0	1964-09-18	1964-09-18	MEMNB		7	14126	2	CBUDG	M.	Lionel	BARON	
28 - Normandie	14 - Calvados	2 - Caen	200054922 - Colomby-Anguerny	251401998	SA vallée du Dan	SIVU	0	0	1972-11-20	1973-01-01	MEMNB		2	2126	1	CBUDG	M.	Jérôme	BOUCHARD	
28 - Normandie	14 - Calvados	2 - Caen	211405626 - Saint-Aubin-sur-Mer	251402095	SIAEP Bernières - Saint-Aubin	SIVU	0	0	1979-09-19	1979-09-19	MEMNB		3	6557	1	CBUDG	M.	Frédéric	TILLOY	
28 - Normandie	14 - Calvados	4 - Vire	211407523 - Villers-Bocage	251402517	SIVU intercantonal pour la construction et la gestion d'une piscine	SIVU	0	0	1972-04-20	1972-04-20	MEMNB		5	14105	1	CBUDG	M.	Cédric	MARIE	
28 - Normandie	14 - Calvados	2 - Caen	211407531 - Villers-Canivet	251402855	SS Bruyères	SIVU	0	0	1984-10-08	1984-10-08	MEMNB		4	2195	3	CBUDG	Mme	Nadège	BURON-LEDARD	
28 - Normandie	14 - Calvados	2 - Caen	211404587 - Les Moutiers-en-Cinglais	251402871	SIVU entretien du patrimoine communal du Cinglais	SIVU	0	0	1984-03-27	1984-03-27	MEMNB		3	1540	1	CBUDG	M.	Gilles	BUNEL	
28 - Normandie	14 - Calvados	2 - Caen	211403019 - Giberville	251402921	SS CES de Giberville	SIVU	0	0	1984-02-03	1984-02-03	MEMNB		3	10247	1	CBUDG	Mme	Sara	ROUZIERE	
28 - Normandie	14 - Calvados	2 - Caen	211406277 - Saint-Martin-de-Mieux	251403010	SIVOS du Val Bruyère	SIVU	0	0	1986-07-23	1986-07-23	MEMNB		4	1167	3	CBUDG	M.	Benjamin	LANDRAUD	
28 - Normandie	14 - Calvados	1 - Bayeux	211404306 - Meuvaines	251403036	SIVU aménagement ZA conchylicoles Asnelles-Meuvaines	SIVU	0	0	1987-09-11	1987-09-11	POPUL		2	770	1	CBUDG	M.	Alain	SCRIBE	
28 - Normandie	14 - Calvados	3 - Lisieux	211401179 - Cabourg	251403176	SIVU du golf de Cabourg-Varaville	SIVU	0	0	1985-05-22	1985-05-22	MEMNB		2	4644	1	CBUDG	M.	Tristan	DUVAL	
28 - Normandie	14 - Calvados	2 - Caen	211403944 - Maizières	251403317	SS MER	SIVU	0	0	1992-12-03	1992-12-03	MEMNB		3	997	2	CBUDG	Mme	Sabine	GUICHET-LEBAILLY	
28 - Normandie	14 - Calvados	2 - Caen	200083160 - Cesny-les-Sources	251403382	SIVU entretien patrimoine communal Tournebu-Moulines	SIVU	0	0	1990-05-09	1990-05-09	MEMNB		2	1686	1	CBUDG	M.	Jean	VANRYCKEGHEM	
28 - Normandie	14 - Calvados	1 - Bayeux	211402789 - Fontenay-le-Pesnel	251403499	SA pour la station épuration de Tilly-sur-Seulles, Fontenay-le-Pesnel, Bucéels	SIVU	0	0	1990-09-27	1990-09-27	MEMNB		3	3495	1	CBUDG	M.	Christian	GUESDON	
28 - Normandie	14 - Calvados	2 - Caen	211404611 - Mutrécy	251403507	SA Cinglais	SIVU	0	0	1990-11-06	1990-11-06	MEMNB		3	1883	1	CBUDG	M.	Gérard	VALENTIN	
28 - Normandie	14 - Calvados	1 - Bayeux	211400262 - Audrieu	251403705	SA Audrieu-Brouay	SIVU	0	0	1991-02-22	1991-02-22	MEMNB		2	7401	1	CBUDG				
28 - Normandie	14 - Calvados	2 - Caen	211404868 - Ouilly-le-Tesson	251403788	SS du Laizon	SIVU	0	0	1992-06-23	1992-06-23	MEMNB		2	1195	3	CBUDG	Mme	Emilie	MARTIN	
28 - Normandie	14 - Calvados	3 - Lisieux	211402201 - Deauville	251403812	SIVU stationnement payant bord de mer	SIVU	0	0	1993-03-01	1993-03-01	MEMNB		2	4454	1	CBUDG	M.	Guillaume	CAPARD	
28 - Normandie	14 - Calvados	2 - Caen	211402284 - Douvres-la-Délivrande	251403861	SA Côte de Nacre	SIVU	0	0	1991-03-14	1991-03-14	MEMNB		8	20685	1	CBUDG	M.	Martial	HEUTTE	
28 - Normandie	14 - Calvados	3 - Lisieux	211400825 - La Boissière	251404364	SS La Boissière, La Houblonnière, Le Pré-d'Auge	SIVU	0	0	1995-02-07	1995-02-07	MEMNB		3	1405	1	CBUDG	M.	Eric	RIHOUEY	
28 - Normandie	14 - Calvados	2 - Caen	211405568 - Saint-André-sur-Orne	251404513	SIVU Coisel	SIVU	0	0	1996-07-17	1996-07-17	MEMNB		2	4372	1	CBUDG	M.	Christian	DELBRUEL	
28 - Normandie	14 - Calvados	2 - Caen	211407192 - Urville	251404562	SA Gouvix-Urville-Cauvicourt	SIVU	0	0	1996-07-17	1996-07-17	MEMNB		3	2140	1	CBUDG	M.	Martial	LONGUET	
28 - Normandie	14 - Calvados	1 - Bayeux	211400387 - Banville	251404802	SA Banville et Sainte-Croix-sur-Mer	SIVU	0	0	1997-10-24	1997-10-24	MEMNB		2	1055	1	CBUDG	M.	Eric	LECHEMINANT	
28 - Normandie	14 - Calvados	3 - Lisieux	200064798 - Saint-Pierre-en-Auge	251404836	SIVU SISMECA	SIVU	0	0	1997-02-18	1997-02-18	MEMNB		2	17315	1	CBUDG	M.	Jacky	MARIE	
28 - Normandie	14 - Calvados	3 - Lisieux	211405741 - Saint-Désir	251404943	SS vallon du Cirieux	SIVU	0	0	1998-03-31	1998-03-31	MEMNB		3	2510	2	CBUDG	Mme	Colette	MALHERBE	
28 - Normandie	14 - Calvados	1 - Bayeux	200065118 - Creully sur Seulles	251404984	SA Creully	SIVU	0	0	1999-09-07	1999-09-07	AUTR		2	3542	1	CBUDG	Mme	Agnès	THOMASSET	
28 - Normandie	14 - Calvados	2 - Caen	211404884 - Ouistreham	251405007	SIVU RAM de la Côte de Nacre	SIVU	0	0	1999-10-29	1999-10-29	MEMNB		10	33784	1	CBUDG	Mme	Céliné	ZANELLA	
28 - Normandie	14 - Calvados	2 - Caen	200054922 - Colomby-Anguerny	251405064	SS ABC	SIVU	0	0	2000-09-12	2000-09-12	MEMNB		3	3200	3	CBUDG	M.	Patrick	LE BRET	
28 - Normandie	14 - Calvados	2 - Caen	200060572 - Thury-Harcourt-le-Hom	251405122	SIAEP Thury, Harcourt, Esson	SIVU	0	0	2001-04-06	2001-04-06	MEMNB		2	4209	1	CBUDG	M.	Serge	MARIE	
28 - Normandie	14 - Calvados	2 - Caen	211402748 - Fontaine-Étoupefour	251405270	SS SIGRSO	SIVU	0	0	2003-03-07	2003-03-07	MEMNB		12	20342	1	CBUDG	Mme	Sarah	HEYVANG	
28 - Normandie	14 - Calvados	3 - Lisieux	211402292 - Dozulé	251405312	SIVU de la région de Dozulé	SIVU	0	0	1966-12-19	1966-12-19	MEMNB		18	6489	1	CBUDG	M.	Thierry	CAMBON	
28 - Normandie	14 - Calvados	2 - Caen	211401625 - Clécy	251405379	SA Clécy - Le Vey	SIVU	0	0	2004-06-09	2004-06-09	MEMNB		2	1454	1	CBUDG	M.	Michel	BAR	
28 - Normandie	14 - Calvados	3 - Lisieux	211402292 - Dozulé	251405387	SIVU du Pays d'Auge dozuléen	SIVU	0	0	2004-07-19	2004-07-19	MEMNB		7	3803	1	CBUDG	M.	Roland	JOURNET	
28 - Normandie	14 - Calvados	3 - Lisieux	211404215 - Le Mesnil-Guillaume	251405395	SS MCS	SIVU	0	0	2004-07-30	2004-07-30	MEMNB		3	2217	1	CBUDG	M.	Alain	MIGNOT	
28 - Normandie	14 - Calvados	1 - Bayeux	211406145 - Sainte-Marguerite-d'Elle	255000093	SIAEP de l'Elle	SIVU	0	0	1948-07-08	1948-07-08	AUTR		4	1799	1	CBUDG	Mme	Nelly	SURET	
28 - Normandie	14 - Calvados	2 - Caen	211400684 - Biéville-Beuville	200011450	SIVOM des quatre chemins	SIVOM	0	0	2007-11-21	2008-01-01	MEMNB		3	6809	2	CBUDG	M.	Christian	CHAUVOIS	
28 - Normandie	14 - Calvados	2 - Caen	200065027 - Thue et Mue	200068740	SIVOM éducation enfance jeunesse	SIVOM	0	0	2016-11-18	2017-01-01	POPUL		5	12049	6	CBUDG	Mme	Sarah	IUNG	
28 - Normandie	14 - Calvados	2 - Caen	211403324 - La Hoguette	241400118	SIVOM Falaise Sud	SIVOM	0	0	1972-07-21	1972-07-21	MEMNB		7	2819	6	CBUDG	M.	Jacques	DUCLOS	
28 - Normandie	14 - Calvados	2 - Caen	211404371 - Mondeville	241400126	SIVOM trois vallées	SIVOM	1	0	1974-01-31	1974-01-31	POPUL		5	29792	3	CBUDG	Mme	Hélène	BURGAT	
28 - Normandie	14 - Calvados	3 - Lisieux	211405303 - Ranville	241400134	Syndicat Rive Droite de l'Orne	SIVOM	1	0	1971-02-25	1971-02-25	MEMNB		12	13128	1	CBUDG	Mme	Sandrine	FOSSE	
28 - Normandie	14 - Calvados	2 - Caen	211407515 - Vignats	241400191	SIVOM région de Crocy	SIVOM	0	0	1973-05-30	1973-05-30	MEMNB		4	910	3	CBUDG	M.	Kévin	DEWAELE	
28 - Normandie	14 - Calvados	4 - Vire	200069896 - Noues de Sienne	241400209	SIVOM Saint-Sever	SIVOM	1	0	1971-06-29	1971-06-29	POPUL		9	24539	3	CBUDG	M.	Eric	JUS	
28 - Normandie	14 - Calvados	4 - Vire	211402417 - Épinay-sur-Odon	241400241	SIVOM Moyen Odon	SIVOM	0	0	1968-07-29	1968-07-29	MEMNB		5	3754	1	CBUDG	Mme	Annick	SOLIER	
28 - Normandie	14 - Calvados	3 - Lisieux	211403332 - Honfleur	241400266	SIVOM Honfleur et de sa région	SIVOM	1	0	1971-09-03	1971-09-03	MEMNB		9	14808	2	CBUDG	M.	Michel	LAMARRE	
28 - Normandie	14 - Calvados	2 - Caen	211404975 - Perrières	241400324	SIVOM quatre vents	SIVOM	0	0	1973-06-25	1973-06-25	MEMNB		4	1247	4	CBUDG	M.	Romuald	RYCKEBOSCH	
28 - Normandie	14 - Calvados	3 - Lisieux	211404785 - Orbec	241400480	SIVOM Orbec - La Vespière	SIVOM	0	0	1989-12-19	1990-01-01	MEMNB		2	3199	5	CBUDG	M.	Etienne	COOL	
28 - Normandie	14 - Calvados	2 - Caen	211406772 - Soulangy	241400597	SIVOM des trois communes	SIVOM	0	0	1986-07-04	1986-07-04	MEMNB		3	1038	3	CBUDG	Mme	Elisabeth	GASNIER	
28 - Normandie	14 - Calvados	4 - Vire	200056869 - Souleuvre en Bocage	251400511	SIAEPA des Bruyères	SIVOM	0	0	1970-08-21	1970-08-21	MEMNB		6	20736	2	CBUDG	M.	Francis	HERMON	
28 - Normandie	14 - Calvados	2 - Caen	211402664 - Feuguerolles-Bully	251401196	SIVOM les trois villages	SIVOM	0	0	1973-05-14	1973-05-14	AUTR		3	3277	3	CBUDG	M.	Frédéric	FOUILLARD	
28 - Normandie	14 - Calvados	2 - Caen	211405162 - Potigny	251403952	SIVOM bassin minier	SIVOM	0	0	1992-07-01	1992-07-01	POPUL		3	3684	2	CBUDG	M.	Gérard	KEPA	
28 - Normandie	14 - Calvados	4 - Vire	211403522 - Landelles-et-Coupigny	251404174	SIVOM du Muguet	SIVOM	0	0	1994-12-29	1995-01-01	MEMNB		4	1321	4	CBUDG	Mme	Emilie	ALLAIN	
28 - Normandie	14 - Calvados	4 - Vire	200060176 - Vire Normandie	979895364	Syndicat des Eaux du Bocage Virois	SIVOM	1	0	2024-01-01	2024-01-01	POPUL		15	45275	3	AUCUN				
28 - Normandie	14 - Calvados	4 - Vire	200066454 - Les Monts d'Aunay	200011179	SM de production d'eau potable de la région du Sud Bessin - Pré Bocage	SMF	0	0	2007-10-24	2007-10-24	MEMNB		5	26813	1	CBUDG	M.	Michel	GRANGER	
28 - Normandie	14 - Calvados	3 - Lisieux	211403662 - Lisieux	200013266	SM du bassin versant de la Touques	SMF	0	1	2007-12-31	2007-12-31	MEMNB		5	150956	5	CBUDG	M.	Alain	MIGNOT	
28 - Normandie	14 - Calvados	3 - Lisieux	200064798 - Saint-Pierre-en-Auge	200036127	SM bassin de la Dives	SMF	0	1	2012-12-21	2013-01-01	AUTR	le nombre de délégué est fixé par ma valeur moyenne des 2 clefs suivantes : la population et la surface sur le bassin versant de la Dives	7	481750	1	CBUDG	M.	Hubert	ALQUIER	
28 - Normandie	14 - Calvados	3 - Lisieux	211400833 - Bonnebosq	200042455	SM eau La haute Dorette de Bonnebosq	SMF	0	0	2013-01-01	2013-01-01	MEMNB		22	6758	1	CBUDG	M.	Sylvain	MARIE	
28 - Normandie	14 - Calvados	2 - Caen	211401187 - Caen	200045938	SM départemental d'énergies du Calvados (SDEC énergie)	SMF	1	0	2014-03-04	2014-05-01	MEMNB		535	714356	1	CBUDG	Mme	Catherine	GOURNEY-LECOMTE	
28 - Normandie	14 - Calvados	1 - Bayeux	211400635 - Bernesq	200047769	SM production eau potable du Nord-Ouest bassin (SPEP NOB)	SMF	0	0	2014-10-10	2014-10-10	MEMNB		5	12479	1	CBUDG	M.	Gérard	D'ANDIGNE	
28 - Normandie	14 - Calvados	4 - Vire	200064871 - Caumont-sur-Aure	200052611	SM eau de Caumont-l'Eventé	SMF	0	1	1950-11-28	2015-07-08	MEMNB		6	11316	1	CBUDG	M.	Roger	MAHE	
28 - Normandie	14 - Calvados	2 - Caen	200083137 - Montillières-sur-Orne	200053197	SM scolaire des coteaux de l'Orne	SMF	0	0	1973-06-12	2012-01-01	MEMNB		3	4694	3	CBUDG	M.	Sylvain	MOREL	
28 - Normandie	14 - Calvados	2 - Caen	211400445 - Basly	200074169	SM assainissement région de Thaon	SMF	0	0	2017-01-01	2017-01-01	MEMNB		3	25435	1	CFISC	M.	Denis	PENVERN	
28 - Normandie	14 - Calvados	2 - Caen	200060572 - Thury-Harcourt-le-Hom	200088177	SM Vallée de Hamars	SMF	0	0	2019-01-01	2019-01-01	MEMNB		8	10464	3	CBUDG	M.	Dominique	MARIE	
28 - Normandie	14 - Calvados	4 - Vire	200064871 - Caumont-sur-Aure	200095081	SM du Caumontais	SMF	0	0	2021-01-01	2021-01-01	POPUL		13	52016	5	CBUDG	M.	Jean-Marie	MAHIEU	
28 - Normandie	14 - Calvados	3 - Lisieux	211405741 - Saint-Désir	200095115	SMAEP du Plateau Ouest de Lisieux	SMF	0	0	2021-01-27	2021-01-27	POPUL		3	75305	1	CBUDG	M.	Daniel	JEHANNE	
28 - Normandie	14 - Calvados	2 - Caen	211401005 - Bretteville-sur-Laize	200096568	SM du collège du Cingal	SMF	0	0	2021-10-15	2021-10-15	MEMNB		3	28709	2	CBUDG	M.	Régis	CROTEAU	
28 - Normandie	14 - Calvados	2 - Caen	211400205 - Argences	200097970	Eau en Val-ès-Dunes	SMF	0	0	2022-04-01	2022-04-01	MEMNB		13	91704	1	CBUDG	M.	Claude	FOUCHER	
28 - Normandie	14 - Calvados	1 - Bayeux	211400213 - Arromanches-les-Bains	241400464	SM SIVOM Arromanches - Tracy	SMF	0	0	1970-12-29	1970-12-29	MEMNB		2	805	2	CBUDG	M.	Marcel	BASTIDE	
28 - Normandie	14 - Calvados	1 - Bayeux	211405154 - Port-en-Bessin-Huppain	251400461	SM eau Maisons - Port-en-Bessin	SMF	0	0	1960-09-19	1960-09-19	MEMNB		2	2818	1	CBUDG	Mme	Huguette	AUTIN	
28 - Normandie	14 - Calvados	3 - Lisieux	211403381 - Houlgate	251400669	SM du Plateau d'Heuland	SMF	0	0	1960-09-19	1960-09-19	MEMNB		14	12631	1	CBUDG	M.	François	LEBRUN	
28 - Normandie	14 - Calvados	2 - Caen	200060572 - Thury-Harcourt-le-Hom	251400917	SM scolaire Suisse Normande	SMF	0	0	1969-12-17	1969-12-17	MEMNB		2	14082	3	CBUDG	M.	Sylvain	MOREL	
28 - Normandie	14 - Calvados	4 - Vire	200060176 - Vire Normandie	251401097	SM Scolaire Coulonces - Campagnolles	SMF	0	0	1972-06-14	1972-06-14	POPUL		1	17936	2	CBUDG				
28 - Normandie	14 - Calvados	1 - Bayeux	211401302 - Campigny	251402129	SM eau des trois cantons	SMF	0	0	1962-07-24	1962-07-24	MEMNB		7	4276	1	CBUDG	M.	Jacky	FAUVEL	
28 - Normandie	14 - Calvados	4 - Vire	200069896 - Noues de Sienne	251402228	SM production d'eau de la Sienne	SMF	0	0	1973-12-28	1973-12-28	MEMNB		2	24539	1	CBUDG	M.	Alain	DUFLOT	
