Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
76 - Occitanie	46 - Lot	1 - Cahors	214600421 - Cahors	200023737	CA du Grand Cahors	CA	0	0	2009-12-30	2009-12-31	RDC		36	43718	44	FPU	M.	Jean-Luc	Marx	
76 - Occitanie	46 - Lot	3 - Gourdon	214602971 - Salviac	200035327	CC Cazals-Salviac	CC	0	0	2012-11-21	2012-12-31	ACCOR		15	5504	26	ASZSE	Mme	Mireille	FIGEAC	
76 - Occitanie	46 - Lot	1 - Cahors	200063741 - Castelnau-Montratier	200039519	CC du Quercy Blanc	CC	0	0	2014-01-01	2014-01-01	ACCOR		10	7911	27	FPU	M.	Bernard	VIGNALS	
76 - Occitanie	46 - Lot	3 - Gourdon	214603094 - Souillac	200066371	CC Causses et Vallée de la Dordogne	CC	0	0	2016-10-18	2017-01-01	RDC		77	46511	41	FPU	M.	Raphaël	DAUBET	
76 - Occitanie	46 - Lot	2 - Figeac	214601023 - Figeac	200067361	CC Grand-Figeac	CC	0	1	2016-11-10	2017-01-01	RDC		92	45387	39	FPU	M.	Vincent	LABARTHE	
76 - Occitanie	46 - Lot	1 - Cahors	214602310 - Puy-l'Évêque	244600433	CC de la Vallée du Lot et du Vignoble	CC	0	0	1996-12-31	1996-12-31	RDC		27	14759	28	FPU	M.	Serge	BLADINIERES	
76 - Occitanie	46 - Lot	3 - Gourdon	214601270 - Gourdon	244600482	CC Quercy - Bouriane	CC	0	0	1996-12-31	1996-12-31	RDC		20	10331	29	FPU	M.	Jean-Marie	COURTIN	
76 - Occitanie	46 - Lot	1 - Cahors	214601486 - Lalbenque	244600532	CC du Pays de Lalbenque-Limogne	CC	0	0	1998-12-30	1998-12-30	RDC		23	8961	31	ASZSE	M.	Jean-Claude	SAUVIER	
76 - Occitanie	46 - Lot	3 - Gourdon	200058535 - Coeur de Causse	244600573	CC du Causse de Labastide Murat	CC	0	0	2001-12-21	2001-12-21	RDC		17	3985	25	ASZSE	M.	Thierry	CASSAN	
76 - Occitanie	46 - Lot	1 - Cahors	214601874 - Mauroux	200010312	SIVU des écoles du plateau	SIVU	0	0	2007-08-27	2007-08-27	MEMNB		4	1212	1	CBUDG	M.	Henri	ROUCH	
