Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
84 - Auvergne-Rhône-Alpes	74 - Haute-Savoie	3 - Saint-Julien-en-Genevois	217400126 - Annemasse	200011773	CA Annemasse-Les Voirons-Agglomération	CA	0	0	2007-12-05	2007-12-05	ACCOR		12	94822	51	FPU	M.	GABRIEL	DOUBLET	
84 - Auvergne-Rhône-Alpes	74 - Haute-Savoie	1 - Annecy	200063402 - Annecy	200066793	CA du Grand Annecy	CA	0	0	2017-01-01	2017-01-01	RDC		34	216125	47	FPU	Mme	FREDERIQUE	LARDET	
84 - Auvergne-Rhône-Alpes	74 - Haute-Savoie	4 - Thonon-les-Bains	217402817 - Thonon-les-Bains	200067551	CA Thonon Agglomération	CA	0	0	2017-01-01	2017-01-01	RDC		25	95635	46	FPU	M.	CHRISTOPHE	ARMINJON	
84 - Auvergne-Rhône-Alpes	74 - Haute-Savoie	2 - Bonneville	217400423 - Bonneville	200000172	CC Faucigny - Glières	CC	0	0	2005-11-30	2005-11-30	ACCOR		7	28631	37	FPU	M.	STEPHANE	VALLI	
84 - Auvergne-Rhône-Alpes	74 - Haute-Savoie	2 - Bonneville	217400563 - Chamonix-Mont-Blanc	200023372	CC de la Vallée de Chamonix-Mont-Blanc	CC	0	0	2009-12-14	2010-01-01	RDC		4	13945	38	FPU	M.	Eric	FOURNIER	
84 - Auvergne-Rhône-Alpes	74 - Haute-Savoie	2 - Bonneville	217400811 - Cluses	200033116	CC Cluses-Arve et Montagnes	CC	0	0	2012-07-16	2013-01-01	ACCOR		10	47720	25	FPU	M.	JEAN PHILIPPE	MAS	
84 - Auvergne-Rhône-Alpes	74 - Haute-Savoie	2 - Bonneville	217402767 - Taninges	200034098	CC des Montagnes du Giffre	CC	0	0	2012-10-18	2013-01-01	ACCOR		8	12434	33	FPU	M.	STEPHANE	BOUVET	
84 - Auvergne-Rhône-Alpes	74 - Haute-Savoie	2 - Bonneville	217402080 - Passy	200034882	CC Pays du Mont-Blanc	CC	0	0	2012-11-26	2013-01-01	RDC		10	46776	27	ASZSE	M.	Jean-Marc	PEILLEX	
84 - Auvergne-Rhône-Alpes	74 - Haute-Savoie	3 - Saint-Julien-en-Genevois	217402692 - Seyssel	200070852	CC Usses et Rhône	CC	0	1	2017-01-01	2017-01-01	RDC		26	21628	36	FPU	M.	PAUL	RANNARD	
84 - Auvergne-Rhône-Alpes	74 - Haute-Savoie	4 - Thonon-les-Bains	217402189 - Publier	200071967	CC Pays d'Evian Vallée d'Abondance	CC	0	0	2017-01-01	2017-01-01	ACCOR		22	43697	32	FPU	Mme	JOSIANE	LEI	
84 - Auvergne-Rhône-Alpes	74 - Haute-Savoie	4 - Thonon-les-Bains	217400373 - Boëge	247400047	CC de la Vallée Verte	CC	0	0	2009-12-06	2010-01-01	ACCOR		8	8513	21	FPU	M.	Jean-paul	MUSARD	
84 - Auvergne-Rhône-Alpes	74 - Haute-Savoie	3 - Saint-Julien-en-Genevois	217400969 - Cruseilles	247400112	CC du Pays de Cruseilles	CC	0	0	2001-12-24	2002-01-01	RDC		13	17278	34	FPU	M.	XAVIER	BRAND	
84 - Auvergne-Rhône-Alpes	74 - Haute-Savoie	1 - Annecy	217402726 - Sillingy	247400567	CC Fier et Usses	CC	0	0	1993-06-17	1994-01-01	ACCOR		7	16382	32	FPU	M.	HENRI	CARELLI	
