Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
11 - Île-de-France	77 - Seine-et-Marne	5 - Torcy	217704683 - Torcy	200057958	CA Paris - Vallée de la Marne	CA	0	0	2015-11-27	2016-01-01	RDC		12	230151	45	FPU	M.	Guillaume	LE LAY-FELZINE	
11 - Île-de-France	77 - Seine-et-Marne	1 - Meaux	217702844 - Meaux	200072130	CA du Pays de Meaux	CA	0	0	2016-12-16	2017-01-01	ACCOR		26	109718	46	FPU	M.	Jean-François	COPE	
11 - Île-de-France	77 - Seine-et-Marne	4 - Fontainebleau	217701861 - Fontainebleau	200072346	CA du Pays de Fontainebleau	CA	0	0	2016-12-19	2017-01-01	ACCOR		26	70862	41	FPU	M.	Pascal	GOUHOURY	
11 - Île-de-France	77 - Seine-et-Marne	1 - Meaux	217701317 - Coulommiers	200090504	CA Coulommiers Pays de Brie	CA	0	0	2019-10-25	2020-01-01	RDC		54	95882	49	FPU	M.	Ugo	PEZZETTA	
11 - Île-de-France	77 - Seine-et-Marne	2 - Melun	217702885 - Melun	247700057	CA Melun Val de Seine	CA	0	0	1972-11-19	1972-11-19	ACCOR		20	137725	45	FPU	M.	Franck	VERNIN	
11 - Île-de-France	77 - Seine-et-Marne	5 - Torcy	217701119 - Chessy	247700339	CA Val d'Europe Agglomération	CA	0	0	1987-07-08	1987-07-08	ACCOR		10	53677	49	FPU	M.	Philippe	DESCROUET	
11 - Île-de-France	77 - Seine-et-Marne	5 - Torcy	217700590 - Bussy-Saint-Martin	247700594	CA Marne et Gondoire	CA	0	0	2001-11-28	2001-11-28	ACCOR		20	109578	48	FPU	M.	Jean-Paul	MICHEL	
11 - Île-de-France	77 - Seine-et-Marne	5 - Torcy	217703503 - Ozoir-la-Ferrière	200023125	CC Les Portes Briardes Entre Villes et Forêts	CC	0	0	2009-11-24	2010-01-01	RDC		5	46457	23	FPU	M.	Jean-François	ONETO	
11 - Île-de-France	77 - Seine-et-Marne	4 - Fontainebleau	217703339 - Nemours	200023240	CC Pays de Nemours	CC	0	0	2009-10-10	2009-12-10	ACCOR		21	30167	24	FPU	Mme	Valérie	LACROUTE	
11 - Île-de-France	77 - Seine-et-Marne	4 - Fontainebleau	217700996 - Château-Landon	200023919	CC Gâtinais Val de Loing	CC	0	0	2009-12-30	2009-12-30	ACCOR		20	18744	18	FPU	M.	Jean-Jacques	HYEST	
11 - Île-de-France	77 - Seine-et-Marne	1 - Meaux	217701531 - Dammartin-en-Goële	200033090	CC Plaines et Monts de France	CC	0	0	2013-06-01	2013-06-01	RDC		20	25788	33	FPU	M.	Jean-Louis	DURAND	
11 - Île-de-France	77 - Seine-et-Marne	3 - Provins	217703792 - Provins	200037133	CC du Provinois	CC	0	0	2013-04-02	2013-04-02	RDC		39	35564	28	FPU	M.	Olivier	LAVENKA	
11 - Île-de-France	77 - Seine-et-Marne	3 - Provins	217701598 - Donnemarie-Dontilly	200040251	CC Bassée-Montois	CC	0	0	2014-01-01	2014-01-01	RDC		42	23475	28	ASZSE	M.	Roger	DENORMANDIE	
11 - Île-de-France	77 - Seine-et-Marne	2 - Melun	217701002 - Le Châtelet-en-Brie	200070779	CC Brie des Rivières et Châteaux	CC	0	0	2016-12-10	2017-01-01	RDC		31	40583	30	FPU	M.	Christian	POTEAU	
11 - Île-de-France	77 - Seine-et-Marne	3 - Provins	217701820 - La Ferté-Gaucher	200072544	CC des Deux Morin	CC	0	0	2016-12-19	2017-01-01	RDC		31	26826	28	FPU	M.	Jean-François	DELESALLE	
