Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
52 - Pays de la Loire	85 - Vendée	3 - Les Sables-d'Olonne	218501005 - Givrand	200023778	CA du Pays de Saint-Gilles-Croix-de-Vie	CA	0	0	2009-12-22	2010-01-01	ACCOR		14	53485	41	FPU	M.	François	BLANCHET	
52 - Pays de la Loire	85 - Vendée	2 - La Roche-sur-Yon	200081115 - Montaigu-Vendée	200070233	CA Terres de Montaigu	CA	0	0	2016-12-05	2017-01-01	ACCOR		10	51342	45	FPU	M.	Antoine	CHÉREAU	
52 - Pays de la Loire	85 - Vendée	3 - Les Sables-d'Olonne	200082139 - Les Sables-d'Olonne	200071165	CA Les Sables d'Olonne Agglomération	CA	0	0	2016-12-12	2017-01-01	ACCOR		5	59482	45	FPU	M.	Yannick	MOREAU	
52 - Pays de la Loire	85 - Vendée	2 - La Roche-sur-Yon	218501914 - La Roche-sur-Yon	248500589	CA La Roche-sur-Yon - Agglomération	CA	0	0	2009-12-23	2010-01-01	RDC		13	102226	44	FPU	M.	Luc	BOUARD	
52 - Pays de la Loire	85 - Vendée	3 - Les Sables-d'Olonne	218502805 - Sallertaine	200071629	CC Challans-Gois Communauté	CC	0	0	2016-12-09	2017-01-01	ACCOR		11	50972	29	FPU	M.	Alexandre	HUVET	
52 - Pays de la Loire	85 - Vendée	3 - Les Sables-d'Olonne	218502888 - Talmont-Saint-Hilaire	200071900	CC Vendée Grand Littoral	CC	0	0	2016-12-12	2017-01-01	ACCOR		20	36045	31	FPU	M.	Maxence	DE RUGY	
52 - Pays de la Loire	85 - Vendée	2 - La Roche-sur-Yon	218502151 - Saint-Fulgent	200071918	CC du Pays de Saint-Fulgent - Les Essarts	CC	0	0	2016-12-16	2017-01-01	ACCOR		12	29374	38	FPU	M.	Jacky	DALLET	
52 - Pays de la Loire	85 - Vendée	1 - Fontenay-le-Comte	218500924 - Fontenay-le-Comte	200071934	CC du Pays de Fontenay-Vendée	CC	0	0	2016-12-16	2017-01-01	RDC		25	36596	36	FPU	M.	Ludovic	HOCBON	
52 - Pays de la Loire	85 - Vendée	2 - La Roche-sur-Yon	218501781 - Le Poiré-sur-Vie	200072882	CC de Vie et Boulogne	CC	0	0	2016-12-21	2017-01-01	ACCOR		15	46780	34	FPU	M.	Guy	PLISSONNEAU	
52 - Pays de la Loire	85 - Vendée	1 - Fontenay-le-Comte	218501286 - Luçon	200073260	CC Sud Vendée Littoral	CC	0	0	2016-12-28	2017-01-01	RDC		43	56646	42	FPU	Mme	Brigitte	HYBERT	
52 - Pays de la Loire	85 - Vendée	3 - Les Sables-d'Olonne	218501633 - Noirmoutier-en-l'Île	248500191	CC de l'Ile de Noirmoutier	CC	0	0	2004-02-09	2004-02-09	ACCOR		4	9429	31	AAZSE	M.	Fabien	GABORIT	
52 - Pays de la Loire	85 - Vendée	3 - Les Sables-d'Olonne	218502342 - Saint-Jean-de-Monts	248500258	CC Océan Marais de Monts	CC	0	0	1992-12-24	1992-12-24	ACCOR		5	20192	35	FPU	Mme	Véronique	LAUNAY	
52 - Pays de la Loire	85 - Vendée	2 - La Roche-sur-Yon	218500510 - Chantonnay	248500340	CC Pays de Chantonnay	CC	0	0	1992-12-28	1992-12-28	ACCOR		10	23925	31	FPU	Mme	Isabelle	MOINET	
52 - Pays de la Loire	85 - Vendée	1 - Fontenay-le-Comte	200099489 - Terval	248500415	CC du Pays de la Châtaigneraie	CC	0	0	2000-12-28	2001-01-01	ACCOR		14	15931	40	FPU	M.	Valentin	JOSSE	
52 - Pays de la Loire	85 - Vendée	1 - Fontenay-le-Comte	218501823 - Pouzauges	248500464	CC du Pays de Pouzauges	CC	0	0	2001-12-21	2001-12-21	ACCOR		10	23876	37	FPU	Mme	Bérangère	SOULARD	
52 - Pays de la Loire	85 - Vendée	3 - Les Sables-d'Olonne	200065795 - Les Achards	248500530	CC du Pays des Achards	CC	0	0	1992-12-29	1993-01-01	RDC		9	20118	36	FPU	M.	Patrice	PAGEAUD	
52 - Pays de la Loire	85 - Vendée	1 - Fontenay-le-Comte	200085546 - Rives-d'Autise	248500563	CC Vendée, Sèvre, Autise	CC	0	0	1992-12-21	1993-01-01	ACCOR		15	16526	35	FPU	M.	Michel	BOSSARD	
52 - Pays de la Loire	85 - Vendée	2 - La Roche-sur-Yon	218501096 - Les Herbiers	248500621	CC du Pays des Herbiers	CC	0	0	1994-12-20	1995-01-01	ACCOR		8	31398	34	FPU	M.	Christophe	HOGARD	
52 - Pays de la Loire	85 - Vendée	2 - La Roche-sur-Yon	200085009 - Chanverrie	248500662	CC du Pays de Mortagne	CC	0	0	1996-12-23	1996-12-23	ACCOR		11	29045	37	FPU	M.	Guillaume	JEAN	
52 - Pays de la Loire	85 - Vendée	3 - Les Sables-d'Olonne	218500049 - Angles	200007300	SI de développement des activités du secteur enfance-jeunesse	SIVU	0	0	2006-12-15	2006-12-15	MEMNB		3	3943	1	CBUDG	Mme	Joël	MONVOISIN	
52 - Pays de la Loire	85 - Vendée	2 - La Roche-sur-Yon	218502854 - Le Tablier	248500282	SIVOM des coteaux de l'Yon	SIVU	0	0	1981-09-03	1981-09-03	MEMNB		3	8251	1	CBUDG	Mme	Annabelle	PILLENIERE	
52 - Pays de la Loire	85 - Vendée	2 - La Roche-sur-Yon	200054260 - Essarts en Bocage	258500065	SI de la gendarmerie des Essarts	SIVU	0	0	1957-05-25	1957-05-25	MEMNB		8	24979	1	CBUDG	M.	FREDDY	RIFFAUD	
52 - Pays de la Loire	85 - Vendée	1 - Fontenay-le-Comte	218501104 - L'Hermenault	258500511	Syndicat pour la construction et la gestion de la gendarmerie de L'Hermenault	SIVU	0	0	1974-04-23	1974-04-23	MEMNB		12	9863	1	CBUDG	M.	JOEL	PAGIS	
