Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	Civilité Président	Prénom Président	Nom Président
84 - Auvergne-Rhône-Alpes	01 - Ain	4 - Nantua	210102836 - Oyonnax	200042935	Haut - Bugey Agglomération	CA	0	0	2014-01-01	2014-01-01	RDC		42	65148	39	FPU	M.	Michel	MOURLEVAT	
84 - Auvergne-Rhône-Alpes	01 - Ain	2 - Bourg-en-Bresse	210100533 - Bourg-en-Bresse	200071751	CA du Bassin de Bourg-en-Bresse	CA	0	0	2016-12-16	2017-01-01	RDC		74	138158	44	FPU	M.	Jean-François	DEBAT	
84 - Auvergne-Rhône-Alpes	01 - Ain	3 - Gex	210101739 - Gex	240100750	CA du Pays de Gex	CA	0	0	1995-05-31	1995-05-31	RDC		27	104355	39	FPU	M.	Patrice	DUNAND	
84 - Auvergne-Rhône-Alpes	01 - Ain	4 - Nantua	210101994 - Jujurieux	200029999	CC Rives de l'Ain - Pays du Cerdon	CC	0	0	2011-11-25	2012-01-01	ACCOR		14	14992	20	FPU	M.	Thierry	DUPUIS	
84 - Auvergne-Rhône-Alpes	01 - Ain	1 - Belley	210100343 - Belley	200040350	CC Bugey Sud	CC	0	0	2014-01-01	2014-01-01	RDC		42	35008	26	FPU	Mme	Pauline	GODET	
84 - Auvergne-Rhône-Alpes	01 - Ain	2 - Bourg-en-Bresse	210104279 - Trévoux	200042497	CC Dombes Saône Vallée	CC	0	0	2014-01-01	2014-01-01	ACCOR		19	41413	28	FPU	M.	Marc	PECHOUX	
84 - Auvergne-Rhône-Alpes	01 - Ain	2 - Bourg-en-Bresse	210100939 - Châtillon-sur-Chalaronne	200069193	CC de la Dombes	CC	0	0	2016-12-01	2017-01-01	RDC		36	40889	24	FPU	Mme	Isabelle	DUBOIS	
84 - Auvergne-Rhône-Alpes	01 - Ain	2 - Bourg-en-Bresse	210102588 - Montceaux	200070118	CC Val de Saône Centre	CC	0	0	2016-12-06	2017-01-01	ACCOR		15	21430	28	FPU	M.	Jean-Claude	DESCHIZEAUX	
84 - Auvergne-Rhône-Alpes	01 - Ain	2 - Bourg-en-Bresse	210103065 - Pont-de-Veyle	200070555	CC de la Veyle	CC	0	0	2016-12-08	2017-01-01	RDC		18	23713	26	FPU	M.	Christophe	GREFFET	
84 - Auvergne-Rhône-Alpes	01 - Ain	2 - Bourg-en-Bresse	210100269 - Bâgé-le-Châtel	200071371	CC Bresse et Saône	CC	0	0	2016-12-15	2017-01-01	ACCOR		20	26260	23	FPU	M.	Guy	BILLOUDET	
84 - Auvergne-Rhône-Alpes	01 - Ain	2 - Bourg-en-Bresse	210102620 - Montluel	240100610	CC de la Côtière à Montluel	CC	0	0	1993-12-28	1993-12-28	ACCOR		9	25513	32	FPU	M.	Philippe	GUILLOT-VIGNOT	
84 - Auvergne-Rhône-Alpes	01 - Ain	2 - Bourg-en-Bresse	210102497 - Miribel	240100800	CC de Miribel et du Plateau	CC	0	0	1997-12-31	1997-12-31	ACCOR		6	25209	24	FPU	Mme	Caroline	TERRIER	
